time_us,in_ae,in_sc,in_di,in_gm,in_gy,in_as,in_e2t,in_dt,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F,out_DF
26344458,-2,2.14285707,0,1,0.000154947877,0.286043853,1.02866852,0.0199999996,0,-10.0748482,-0.0799999982,0.00887785852,-0.122433774,0,-0.00240162411,-0.039531596,0
26364450,-2,2.14285707,0,1,0.000141832919,0.286043853,1.02866852,0.0199999996,0,-10.0230904,-0.0799999982,0.00812642742,-0.121398628,0,0.000850472949,-0.039531596,0
26384442,-2,2.14285707,0,1,0.000208636309,0.286043853,1.02866852,0.0199999996,0,-10.2867231,-0.0799999982,0.0119539797,-0.126671284,0,-0.00887057092,-0.039531596,0
26404434,-2,2.14285707,0,1,7.72848725e-05,0.286043853,1.02866852,0.0199999996,0,-9.76835918,-0.0799999982,0.00442809658,-0.116304003,0,0.0145714674,-0.039531596,0
26424426,-2,2.14285707,0,1,5.44933719e-05,0.649632335,1.02867103,0.0199999996,0,-9.67840672,-0.0799999982,0.00312224007,-0.114505112,0,0.0089521762,-0.0395315029,0
26444418,-2,2.14285707,0,1,0.000106678097,0.649632335,1.02867103,0.0199999996,0,-9.88434601,-0.0799999982,0.0061122044,-0.118623927,0,-0.00362481712,-0.0395315029,0
26464410,-2,2.14285707,0,1,0.000152333174,0.649632335,1.02867103,0.0199999996,0,-10.0645199,-0.0799999982,0.00872804783,-0.122227386,0,-0.00773944752,-0.0395315029,0
26484402,-2,2.14285707,0,1,0.000186651436,0.649632335,1.02867103,0.0199999996,0,-10.199954,-0.0799999982,0.0106943389,-0.124936067,0,-0.00781715289,-0.0395315029,0
26504394,-2,2.14285707,0,1,0.000178164279,0.649632335,1.02867103,0.0199999996,0,-10.1664591,-0.0799999982,0.010208061,-0.124266185,0,-0.00194687,-0.0395315029,0
26524386,-2,2.14285707,0,1,0.00015458469,0.435744762,1.02867353,0.0199999996,0,-10.0733948,-0.0799999982,0.00885704998,-0.122405104,0,0.00247446843,-0.0395314023,0
26544378,-2,2.14285707,0,1,9.2463466e-05,0.435744762,1.02867353,0.0199999996,0,-9.82824039,-0.0799999982,0.00529776607,-0.117502004,0,0.00955083407,-0.0395314023,0
26564370,-2,2.14285707,0,1,0.000213057327,0.435744762,1.02867353,0.0199999996,0,-10.3041496,-0.0799999982,0.0122072846,-0.127020225,0,-0.0128171807,-0.0395314023,0
26584362,-2,2.14285707,0,1,0.00022469314,0.435744762,1.02867353,0.0199999996,0,-10.350071,-0.0799999982,0.0128739681,-0.127938613,0,-0.00671472587,-0.0395314023,0
26604354,-2,2.14285707,0,1,0.000254289713,0.435744762,1.02867353,0.0199999996,0,-10.4668694,-0.0799999982,0.0145697268,-0.130274609,0,-0.00675762305,-0.0395314023,0
26624346,-2,2.14285707,0,1,0.0002016535,0.72566396,1.02865648,0.0199999996,0,-10.2592144,-0.0799999982,0.0115538938,-0.12612015,0,0.00456209294,-0.0395320579,0
26644338,-2,2.14285707,0,1,0.000184403296,0.72566396,1.02865648,0.0199999996,0,-10.1911354,-0.0799999982,0.0105655296,-0.124758616,0,0.00419720635,-0.0395320579,0
26664330,-2,2.14285707,0,1,0.000168646569,0.72566396,1.02865648,0.0199999996,0,-10.1289539,-0.0799999982,0.00966273621,-0.123514973,0,0.00384580693,-0.0395320579,0
26684322,-2,2.14285707,0,1,0.000140361895,0.72566396,1.02865648,0.0199999996,0,-10.0173321,-0.0799999982,0.00804214366,-0.121282525,0,0.00543283112,-0.0395320579,0
26704314,-2,2.14285707,0,1,0.000208425161,0.72566396,1.02865648,0.0199999996,0,-10.2859383,-0.0799999982,0.0119418819,-0.126654625,0,-0.00721713156,-0.0395320579,0
26725139,-2,2.14285707,0,1,0.000154241221,0.258702785,1.02866876,0.0199999996,0,-10.0720587,-0.0799999982,0.0088373702,-0.122377984,0,0.00459224777,-0.0395315886,0
26745131,-2,2.14285707,0,1,0.000173152803,0.258702785,1.02866876,0.0199999996,0,-10.1466913,-0.0799999982,0.00992092397,-0.123870634,0,-0.000776130939,-0.0395315886,0
26765123,-2,2.14285707,0,1,0.000160865224,0.258702785,1.02866876,0.0199999996,0,-10.0981998,-0.0799999982,0.00921689812,-0.122900814,0,0.00138452265,-0.0395315886,0
26785115,-2,2.14285707,0,1,0.000155869915,0.258702785,1.02866876,0.0199999996,0,-10.0784855,-0.0799999982,0.00893068779,-0.122506544,0,0.00124071329,-0.0395315886,0
26805107,-2,2.14285707,0,1,0.00019178052,0.258702785,1.02866876,0.0199999996,0,-10.2202044,-0.0799999982,0.0109882141,-0.125340894,0,-0.00445600739,-0.0395315886,0
26825099,-2,2.14285707,0,1,0.000206668148,0.840734422,1.02866197,0.0199999996,0,-10.2789812,-0.0799999982,0.0118412124,-0.12651594,0,-0.00382919796,-0.0395318493,0
26845091,-2,2.14285707,0,1,7.60151015e-05,0.840734422,1.02866197,0.0199999996,0,-9.76337337,-0.0799999982,0.00435534446,-0.116203777,0,0.0164853428,-0.0395318493,0
26865083,-2,2.14285707,0,1,0.000170277563,0.840734422,1.02866197,0.0199999996,0,-10.1353693,-0.0799999982,0.00975618511,-0.123643704,0,-0.00642205821,-0.0395318493,0
26885075,-2,2.14285707,0,1,0.000111506859,0.840734422,1.02866197,0.0199999996,0,-9.90343666,-0.0799999982,0.00638887193,-0.119005062,0,0.00554161519,-0.0395318493,0
26905067,-2,2.14285707,0,1,0.000210123253,0.840734422,1.02866197,0.0199999996,0,-10.2926178,-0.0799999982,0.0120391753,-0.126788646,0,-0.011385899,-0.0395318493,0
26925059,-2,2.14285707,0,1,0.000142162942,0.296642751,1.02866006,0.0199999996,0,-10.0244265,-0.0799999982,0.00814533606,-0.121424682,0,0.00482927635,-0.0395319238,0
26945051,-2,2.14285707,0,1,0.000199686459,0.296642751,1.02866006,0.0199999996,0,-10.2514372,-0.0799999982,0.0114411907,-0.125964895,0,-0.00600475585,-0.0395319238,0
26965043,-2,2.14285707,0,1,0.000156367896,0.296642751,1.02866006,0.0199999996,0,-10.0804844,-0.0799999982,0.00895921979,-0.122545846,0,0.00357773365,-0.0395319238,0
26985035,-2,2.14285707,0,1,0.000184898861,0.296642751,1.02866006,0.0199999996,0,-10.1930799,-0.0799999982,0.0105939237,-0.124797739,0,-0.00250680419,-0.0395319238,0
27005027,-2,2.14285707,0,1,0.000252936967,0.296642751,1.02866006,0.0199999996,0,-10.4615841,-0.0799999982,0.0144922202,-0.130167842,0,-0.0103794467,-0.0395319238,0
27025019,-2,2.14285707,0,1,0.000150622785,0.308570921,1.02866173,0.0199999996,0,-10.0578051,-0.0799999982,0.00863004941,-0.122092396,0,0.00996670406,-0.0395318568,0
27045011,-2,2.14285707,0,1,0.0001897435,0.308570921,1.02866173,0.0199999996,0,-10.2121916,-0.0799999982,0.0108715007,-0.12518011,0,-0.00141925504,-0.0395318568,0
27065003,-2,2.14285707,0,1,0.000169573497,0.308570921,1.02866173,0.0199999996,0,-10.1325912,-0.0799999982,0.00971584488,-0.12358813,0,0.00221478427,-0.0395318568,0
27084995,-2,2.14285707,0,1,0.000160217722,0.308570921,1.02866173,0.0199999996,0,-10.0956707,-0.0799999982,0.00917979889,-0.12284971,0,0.00217290665,-0.0395318568,0
27104987,-2,2.14285707,0,1,0.00012983015,0.308570921,1.02866173,0.0199999996,0,-9.97574902,-0.0799999982,0.00743871927,-0.120451272,0,0.0050557144,-0.0395318568,0
27124979,-2,2.14285707,0,1,0.00014586137,0.635844111,1.02866006,0.0199999996,0,-10.0390215,-0.0799999982,0.00835724082,-0.121716589,0,-0.000194237829,-0.0395319238,0
27144971,-2,2.14285707,0,1,0.000159103016,0.635844111,1.02866006,0.0199999996,0,-10.091279,-0.0799999982,0.00911593065,-0.122761734,0,-0.00190298236,-0.0395319238,0
27164963,-2,2.14285707,0,1,0.000107804037,0.635844111,1.02866006,0.0199999996,0,-9.88883305,-0.0799999982,0.00617671618,-0.118712805,0,0.00631343201,-0.0395319238,0
27184955,-2,2.14285707,0,1,0.000145865502,0.635844111,1.02866006,0.0199999996,0,-10.0390377,-0.0799999982,0.00835747737,-0.121716909,0,-0.00272989483,-0.0395319238,0
