time_us,in_ms,in_dr,in_gs,in_yr,in_rv,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F
116545030,116545,8.19999981,0.536354065,0.000540624664,0,15,2310,8.19999981,0.0309755094,7.93762589,15,0.163380489,0
116565022,116565,8.19999981,0.533140957,0.000500146882,0,15,2310,8.19999981,0.0286563039,7.93762589,15,0.163426876,0
116585014,116585,8.19999981,0.529916465,0.000425633567,0,15,2310,8.19999981,0.0243870057,7.93762589,15,0.163512245,0
116605006,116605,8.19999981,0.526714742,0.000413600123,0,15,2310,8.19999981,0.0236975402,7.93762589,15,0.163526028,0
116624998,116624,8.27999973,0.523518622,0.000444142206,0,15,2318,8.27999973,0.0254474729,8.01506615,15,0.165091038,0
116644990,116644,8.27999973,0.520483136,0.000518778164,0,15,2318,8.27999973,0.029723797,8.01506615,15,0.165005505,0
116664982,116664,8.27999973,0.517434299,0.000444006932,0,15,2318,8.27999973,0.0254397225,8.01506615,15,0.165091202,0
116684974,116684,8.27999973,0.51440382,0.000481679657,0,15,2318,8.27999973,0.0275982097,8.01506615,15,0.165048018,0
116704966,116704,8.27999973,0.511365891,0.000450798805,0,15,2318,8.27999973,0.0258288682,8.01506615,15,0.165083408,0
116724958,116724,8.57333279,0.508334041,0.000508749625,0,15,2346,8.57333279,0.0291492045,8.29901314,15,0.17088367,0
116744950,116744,8.57333279,0.505289614,0.0004331526,0,15,2346,8.57333279,0.0248178151,8.29901314,15,0.170970306,0
116764942,116764,8.57333279,0.50225395,0.00054367783,0,15,2346,8.57333279,0.0311504435,8.29901314,15,0.170843631,0
116784934,116784,8.57333279,0.499236971,0.000516762433,0,15,2346,8.57333279,0.0296083055,8.29901314,15,0.170874476,0
116804926,116804,8.57333279,0.496238738,0.00045750197,0,15,2346,8.57333279,0.0262129307,8.29901314,15,0.170942396,0
116824918,116824,8.88000011,0.493231297,0.000439331605,0,15,2377,8.88000011,0.0251718462,8.59586811,15,0.177096561,0
116844910,116844,8.88000011,0.490297377,0.000471659208,0,15,2377,8.88000011,0.027024081,8.59586811,15,0.177059516,0
116864902,116864,8.88000011,0.487392724,0.000532330887,0,15,2377,8.88000011,0.0305003114,8.59586811,15,0.176989987,0
116884894,116884,8.88000011,0.484483451,0.000519521534,0,15,2377,8.88000011,0.0297663901,8.59586811,15,0.17700468,0
116904886,116904,8.88000011,0.481555849,0.000471680862,0,15,2377,8.88000011,0.0270253215,8.59586811,15,0.177059487,0
116924878,116924,9.01333332,0.47866568,0.000526351272,0,15,2390,9.01333332,0.0301577039,8.72493553,15,0.179663494,0
116944870,116944,9.01333332,0.475770891,0.000465519901,0,15,2390,9.01333332,0.0266723242,8.72493553,15,0.179733217,0
116964862,116964,9.01333332,0.472913235,0.000493769359,0,15,2390,9.01333332,0.0282908995,8.72493553,15,0.179700851,0
116984854,116984,9.01333332,0.470044196,0.000448711246,0,15,2390,9.01333332,0.0257092584,8.72493553,15,0.179752484,0
117004846,117004,9.01333332,0.467149436,0.000451195461,0,15,2390,9.01333332,0.0258515943,8.72493553,15,0.179749638,0
117024838,117024,9.34666634,0.464293689,0.000487155368,0,15,2423,9.34666634,0.0279119443,9.04760265,15,0.186375082,0
117044830,117044,9.34666634,0.461507171,0.000522339833,0,15,2423,9.34666634,0.0299278665,9.04760265,15,0.186334759,0
117064822,117064,9.34666634,0.458752096,0.000463997276,0,15,2423,9.34666634,0.0265850835,9.04760265,15,0.186401635,0
117084814,117084,9.34666634,0.455988705,0.000609863433,0,15,2423,9.34666634,0.0349425972,9.04760265,15,0.186234474,0
117104806,117104,9.34666634,0.453234285,0.000500274764,0,15,2423,9.34666634,0.0286636315,9.04760265,15,0.186360046,0
117124798,117124,9.49333286,0.450507104,0.000529437268,0,15,2437,9.49333286,0.0303345192,9.18957615,15,0.189259961,0
117144790,117144,9.49333286,0.447771847,0.000526261458,0,15,2437,9.49333286,0.0301525593,9.18957615,15,0.189263612,0
117164782,117164,9.49333286,0.445046246,0.000549607212,0,15,2437,9.49333286,0.0314901732,9.18957615,15,0.18923685,0
117184774,117184,9.49333286,0.442320317,0.000476069952,0,15,2437,9.49333286,0.0272767972,9.18957615,15,0.189321116,0
117204766,117204,9.49333286,0.439618438,0.000496485736,0,15,2437,9.49333286,0.0284465365,9.18957615,15,0.189297736,0
117224758,117224,9.90666676,0.436938137,0.000415355753,0,15,2478,9.90666676,0.0237981305,9.58968544,15,0.197657377,0
117244750,117244,9.90666676,0.434221357,0.00047203002,0,15,2478,9.90666676,0.0270453263,9.58968544,15,0.197592422,0
117264742,117264,9.90666676,0.431547642,0.000395750627,0,15,2478,9.90666676,0.0226748399,9.58968544,15,0.197679833,0
117284734,117284,9.90666676,0.428881824,0.00039455964,0,15,2478,9.90666676,0.0226066001,9.58968544,15,0.197681189,0
117304726,117304,9.90666676,0.42626971,0.00043806649,0,15,2478,9.90666676,0.0250993595,9.58968544,15,0.197631329,0
117324718,117324,10.0666666,0.423640102,0.000444164354,0,15,2494,10.0666666,0.0254487414,9.74456501,15,0.20082435,0
117344710,117344,10.0666666,0.421034336,0.000500523893,0,15,2494,10.0666666,0.028677905,9.74456501,15,0.200759768,0
117364702,117364,10.0666666,0.418416709,0.000468098442,0,15,2494,10.0666666,0.0268200636,9.74456501,15,0.200796917,0
117384694,117384,10.0666666,0.415806055,0.000366280961,0,15,2494,10.0666666,0.0209863521,9.74456501,15,0.200913593,0
117404686,117404,10.0666666,0.413211852,0.00048682894,0,15,2494,10.0666666,0.0278932415,9.74456501,15,0.200775459,0
117424678,117424,10.5199995,0.410618812,0.000569360389,0,15,2539,10.5199995,0.0326219462,10.1833925,15,0.209747538,0
117444670,117444,10.5199995,0.408026904,0.000558145577,0,15,2539,10.5199995,0.0319793858,10.1833925,15,0.209760398,0
117464662,117464,10.5199995,0.405484498,0.000452771113,0,15,2539,10.5199995,0.025941873,10.1833925,15,0.209881142,0
117484654,117484,10.5199995,0.402936369,0.000507012301,0,15,2539,10.5199995,0.0290496629,10.1833925,15,0.209818989,0
117504646,117504,10.5199995,0.400445879,0.000480557792,0,15,2539,10.5199995,0.0275339317,10.1833925,15,0.209849313,0
117524638,117524,10.7599993,0.397918224,0.000518244517,0,15,2563,10.7599993,0.0296932217,10.4157133,15,0.214606106,0
117544630,117544,10.7599993,0.395454466,0.000432466681,0,15,2563,10.7599993,0.0247785151,10.4157133,15,0.214704409,0
117564622,117564,10.7599993,0.392990679,0.00044558142,0,15,2563,10.7599993,0.0255299341,10.4157133,15,0.214689389,0
117584614,117584,10.7599993,0.390506923,0.000480086572,0,15,2563,10.7599993,0.0275069326,10.4157133,15,0.214649841,0
117604606,117604,10.7599993,0.388036281,0.000487467158,0,15,2563,10.7599993,0.0279298089,10.4157133,15,0.214641377,0
117624598,117624,10.746666,0.385604531,0.000422418292,0,15,2561,10.746666,0.0242027845,10.4028072,15,0.214449272,0
117644590,117644,10.746666,0.383146584,0.000473786553,0,15,2561,10.746666,0.0271459688,10.4028072,15,0.214390382,0
117664582,117664,10.746666,0.38078171,0.000562963251,0,15,2561,10.746666,0.0322554149,10.4028072,15,0.214288205,0
117684574,117684,10.746666,0.37841329,0.000519761583,0,15,2561,10.746666,0.0297801439,10.4028072,15,0.214337707,0
117704566,117704,10.746666,0.376069307,0.000440952863,0,15,2561,10.746666,0.0252647363,10.4028072,15,0.214428023,0
117724558,117724,11.4933329,0.373753697,0.000446877151,0,15,2635,11.4933329,0.0256041735,11.1255827,15,0.22935456,0
117744550,117744,11.4933329,0.371422559,0.000363710016,0,15,2635,11.4933329,0.0208390485,11.1255827,15,0.229449883,0
117764542,117764,11.4933329,0.369101614,0.000462784199,0,15,2635,11.4933329,0.0265155807,11.1255827,15,0.229336336,0
117784534,117784,11.4933329,0.366771668,0.000493259344,0,15,2635,11.4933329,0.0282616764,11.1255827,15,0.229301408,0
117804526,117804,11.4933329,0.364496827,0.000495490967,0,15,2635,11.4933329,0.0283895396,11.1255827,15,0.22929886,0
117824518,117824,11.4666662,0.362195849,0.000565956987,0,15,2632,11.4666662,0.0324269459,11.0997696,15,0.228684783,0
117844510,117844,11.4666662,0.359914839,0.00047262953,0,15,2632,11.4666662,0.0270796753,11.0997696,15,0.228791729,0
117864502,117864,11.4666662,0.357700765,0.000426379556,0,15,2632,11.4666662,0.0244297478,11.0997696,15,0.228844732,0
117884494,117884,11.4666662,0.355495691,0.000504708034,0,15,2632,11.4666662,0.0289176386,11.0997696,15,0.228754967,0
117904486,117904,11.4666662,0.353303969,0.000438896794,0,15,2632,11.4666662,0.0251469333,11.0997696,15,0.228830382,0
117924478,117924,12.2799997,0.351120502,0.000470842846,0,15,2713,12.2799997,0.0269773062,11.8870792,15,0.245060444,0
117944470,117944,12.2799997,0.348959655,0.000406223611,0,15,2713,12.2799997,0.0232748967,11.8870792,15,0.245134503,0
117964462,117964,12.2799997,0.346777171,0.000489752623,0,15,2713,12.2799997,0.0280607566,11.8870792,15,0.245038778,0
117984454,117984,12.2799997,0.344632924,0.000455737405,0,15,2713,12.2799997,0.0261118282,11.8870792,15,0.245077759,0
118004446,118004,12.2799997,0.342503726,0.000474963483,0,15,2713,12.2799997,0.0272134021,11.8870792,15,0.24505572,0
118024438,118024,12.3066664,0.340364724,0.000505803968,0,15,2715,12.3066664,0.0289804302,11.9128923,15,0.245553717,0
118044430,118044,12.3066664,0.33822149,0.000510951155,0,15,2715,12.3066664,0.0292753428,11.9128923,15,0.245547816,0
118064422,118064,12.3066664,0.336182475,0.000406839652,0,15,2715,12.3066664,0.0233101938,11.9128923,15,0.245667115,0
118084414,118084,12.3066664,0.334130108,0.000506309269,0,15,2715,12.3066664,0.0290093832,11.9128923,15,0.245553121,0
118104406,118104,12.3066664,0.332087725,0.000465448305,0,15,2715,12.3066664,0.0266682226,11.9128923,15,0.245599955,0
118124398,118124,13.1466665,0.330055267,0.000451951812,0,15,2798,13.1466665,0.0258949306,12.7260151,15,0.262415409,0
118144390,118144,13.1466665,0.328028888,0.000518880959,0,15,2798,13.1466665,0.0297296867,12.7260151,15,0.262338728,0
118164382,118164,13.1466665,0.326021165,0.000497978937,0,15,2798,13.1466665,0.0285320897,12.7260151,15,0.262362689,0
118184374,118184,13.1466665,0.324018896,0.000459124101,0,15,2798,13.1466665,0.0263058711,12.7260151,15,0.262407213,0
118204366,118204,13.1466665,0.322013527,0.000488052843,0,15,2798,13.1466665,0.0279633664,12.7260151,15,0.262374043,0
118224358,118224,13.4266663,0.320007294,0.00045967786,0,15,2826,13.4266663,0.0263375994,12.997056,15,0.268006563,0
118244350,118244,13.4266663,0.318010777,0.000444873411,0,15,2826,13.4266663,0.0254893675,12.997056,15,0.268023521,0
118264342,118264,13.4266663,0.3160896,0.00045892311,0,15,2826,13.4266663,0.0262943562,12.997056,15,0.268007427,0
118284334,118284,13.4266663,0.314156055,0.000481199269,0,15,2826,13.4266663,0.0275706854,12.997056,15,0.267981917,0
118304326,118304,13.4266663,0.312211633,0.000476850517,0,15,2826,13.4266663,0.0273215212,12.997056,15,0.267986894,0
118324318,118324,13.4399996,0.310284793,0.000473794062,0,15,2827,13.4399996,0.027146399,13.009963,15,0.268257052,0
118344310,118344,13.4399996,0.308379114,0.000477946684,0,15,2827,13.4399996,0.0273843259,13.009963,15,0.268252283,0
118365135,118365,13.4399996,0.306444347,0.000431451073,0,15,2827,13.4399996,0.0247203242,13.009963,15,0.26830557,0
118385127,118385,13.4399996,0.304539353,0.000453125307,0,15,2827,13.4399996,0.0259621665,13.009963,15,0.268280745,0
118405119,118405,13.4399996,0.302640319,0.000540724024,0,15,2827,13.4399996,0.0309812035,13.009963,15,0.26818037,0
118425111,118425,14.3466673,0.300682843,0.00047486421,0,15,2917,14.3466673,0.0272077136,13.88762,15,0.286389202,0
118445103,118445,14.3466673,0.298875749,0.000458706636,0,15,2917,14.3466673,0.0262819529,13.88762,15,0.286407679,0
118465095,118465,14.3466673,0.297087133,0.000459992909,0,15,2917,14.3466673,0.0263556503,13.88762,15,0.286406219,0
118485087,118485,14.3466673,0.295296162,0.000520095229,0,15,2917,14.3466673,0.0297992602,13.88762,15,0.286337346,0
118505079,118505,14.3466673,0.293474138,0.00047122984,0,15,2917,14.3466673,0.0269994792,13.88762,15,0.286393344,0
118525071,118525,14.3466673,0.291679502,0.000550602213,0,15,2917,14.3466673,0.0315471813,13.88762,15,0.286302388,0
118545063,118545,14.3466673,0.289910376,0.000536121021,0,15,2917,14.3466673,0.0307174698,13.88762,15,0.286318988,0
118565055,118565,14.3466673,0.288129568,0.00056752516,0,15,2917,14.3466673,0.0325167961,13.88762,15,0.286283016,0
118585047,118585,14.3466673,0.286347955,0.000568858464,0,15,2917,14.3466673,0.0325931869,13.88762,15,0.286281496,0
118605039,118605,14.3466673,0.2845653,0.000543237082,0,15,2917,14.3466673,0.0311251897,13.88762,15,0.286310852,0
118625031,118625,14.6533327,0.282809049,0.000483083219,0,15,2947,14.6533327,0.0276786275,14.184473,15,0.292513072,0
118645023,118645,14.6533327,0.281150907,0.000492479769,0,15,2947,14.6533327,0.0282170102,14.184473,15,0.292502314,0
118665015,118665,14.6533327,0.27947554,0.000458510011,0,15,2947,14.6533327,0.0262706876,14.184473,15,0.292541236,0
118685007,118685,14.6533327,0.277818918,0.000480356422,0,15,2947,14.6533327,0.0275223944,14.184473,15,0.292516202,0
118704999,118704,14.6533327,0.276158035,0.000429063512,0,15,2947,14.6533327,0.0245835278,14.184473,15,0.292574972,0
118724991,118724,15.6533327,0.274502695,0.00042865533,0,15,3046,15.6533327,0.0245601404,15.1524754,15,0.312575459,0
118744983,118744,15.6533327,0.272835463,0.000492076098,0,15,3046,15.6533327,0.0281938817,15.1524754,15,0.312502772,0
118764975,118764,15.6533327,0.271160454,0.000499922375,0,15,3046,15.6533327,0.0286434405,15.1524754,15,0.312493771,0
118784967,118784,15.6533327,0.269508183,0.000486512494,0,15,3046,15.6533327,0.0278751105,15.1524754,15,0.312509149,0
118804959,118804,15.6533327,0.267873585,0.000515046297,0,15,3046,15.6533327,0.0295099765,15.1524754,15,0.312476456,0
118824951,118824,15.706666,0.266243398,0.000426101673,0,15,3051,15.706666,0.0244138259,15.2041025,15,0.313645035,0
118844943,118844,15.706666,0.264698029,0.000472473359,0,15,3051,15.706666,0.0270707272,15.2041025,15,0.313591897,0
118864935,118864,15.706666,0.263145864,0.000499042391,0,15,3051,15.706666,0.0285930205,15.2041025,15,0.31356144,0
118884927,118884,15.706666,0.261592895,0.000528050587,0,15,3051,15.706666,0.0302550681,15.2041025,15,0.31352821,0
118904919,118904,15.706666,0.260025471,0.000413512287,0,15,3051,15.706666,0.0236925073,15.2041025,15,0.313659459,0
118924911,118924,15.9733324,0.258448452,0.000475550507,0,15,3078,15.9733324,0.0272470359,15.4622374,15,0.318921685,0
118944903,118944,15.9733324,0.256904215,0.000573749887,0,15,3078,15.9733324,0.0328734443,15.4622374,15,0.318809181,0
118964895,118964,15.9733324,0.255324543,0.000506568234,0,15,3078,15.9733324,0.029024221,15.4622374,15,0.318886161,0
118984887,118984,15.9733324,0.253779441,0.000431741821,0,15,3078,15.9733324,0.0247369837,15.4622374,15,0.318971902,0
119004879,119004,15.9733324,0.252244085,0.000459032482,0,15,3078,15.9733324,0.0263006222,15.4622374,15,0.318940639,0
119024871,119024,16.3066654,0.250694215,0.000497517991,0,15,3111,16.3066654,0.0285056792,15.7849035,15,0.325563192,0
119044863,119044,16.3066654,0.249212682,0.000537716667,0,15,3111,16.3066654,0.030808894,15.7849035,15,0.325517118,0
119064855,119064,16.3066654,0.247738943,0.000490447739,0,15,3111,16.3066654,0.0281005837,15.7849035,15,0.325571269,0
119084847,119084,16.3066654,0.246241018,0.000473915716,0,15,3111,16.3066654,0.027153369,15.7849035,15,0.325590253,0
119104839,119104,16.3066654,0.244757652,0.000461483491,0,15,3111,16.3066654,0.0264410544,15.7849035,15,0.325604469,0
119124831,119124,17.0933323,0.243310854,0.000370733091,0,15,3188,17.0933323,0.0212414395,16.5464001,15,0.34144181,0
119144823,119144,17.0933323,0.241826698,0.000474616449,0,15,3188,17.0933323,0.0271935184,16.5464001,15,0.34132278,0
119164815,119164,17.0933323,0.24033232,0.000466879108,0,15,3188,17.0933323,0.0267502014,16.5464001,15,0.341331631,0
119184807,119184,17.0933323,0.238862067,0.000430224085,0,15,3188,17.0933323,0.0246500224,16.5464001,15,0.341373622,0
119204799,119204,17.0933323,0.237408862,0.000474648346,0,15,3188,17.0933323,0.0271953456,16.5464001,15,0.34132275,0
119224791,119224,17.4533329,0.235933796,0.000468663202,0,15,3224,17.4533329,0.0268524215,16.8948822,15,0.348529607,0
119244783,119244,17.4533329,0.234470889,0.000445837999,0,15,3224,17.4533329,0.0255446341,16.8948822,15,0.348555744,0
119264775,119264,17.4533329,0.233037308,0.000496883004,0,15,3224,17.4533329,0.028469298,16.8948822,15,0.348497272,0
119284767,119284,17.4533329,0.231619909,0.000520622649,0,15,3224,17.4533329,0.0298294798,16.8948822,15,0.348470062,0
119304759,119304,17.4533329,0.230153903,0.000462651544,0,15,3224,17.4533329,0.0265079793,16.8948822,15,0.348536491,0
119324751,119324,17.8933334,0.228707835,0.000542961119,0,15,3267,17.8933334,0.0311093796,17.3208046,15,0.357244492,0
119344743,119344,17.8933334,0.22727105,0.000557814143,0,15,3267,17.8933334,0.0319603942,17.3208046,15,0.357227474,0
119364735,119364,17.8933334,0.225821689,0.000513558334,0,15,3267,17.8933334,0.0294247232,17.3208046,15,0.357278168,0
119384727,119384,17.8933334,0.224370524,0.00043671063,0,15,3267,17.8933334,0.0250216741,17.3208046,15,0.357366204,0
119404719,119404,17.8933334,0.222949535,0.000429289241,0,15,3267,17.8933334,0.0245964602,17.3208046,15,0.357374728,0
227524787,227524,3.19999981,27.4854145,0.0241180453,0,0,11,3.19999981,1.38186216,0.112700135,0,0.00132298353,0
227544779,227544,3.19999981,27.477499,0.0247560106,0,0,11,3.19999981,1.41841483,0.112732604,0.00031855618,0.00129675923,0
227564771,227564,3.19999981,27.4692173,0.0304949954,0,0.00031855618,11,3.19999981,1.74723446,0.112766594,0.00057847437,0.00105774053,0
227584763,227584,3.19999981,27.4596825,0.032898441,0,0.00057847437,11,3.19999981,1.8849417,0.112805746,0.000813918421,0.000957810087,0
227604755,227604,3.19999981,27.4496803,0.0336356796,0,0.000813918421,11,3.19999981,1.92718244,0.112846851,0.00104196591,0.000927382265,0
227624747,227624,3.68000007,27.4355888,0.0320769586,0,0.00104196591,13,3.68000007,1.83787429,0.129840538,0.00137235411,0.00134287309,0
227644739,227644,3.68000007,27.4211998,0.0372142605,0,0.00137235411,13,3.68000007,2.13222003,0.129908681,0.00165024237,0.001128893,0
227664731,227664,3.68000007,27.4039135,0.042881906,0,0.00165024237,13,3.68000007,2.4569521,0.129990622,0.00187010539,0.000892608194,0
227684723,227684,3.68000007,27.3846531,0.0456345752,0,0.00187010539,13,3.68000007,2.61466837,0.130082056,0.00206188578,0.000778050162,0
227704715,227704,3.68000007,27.3616066,0.044921115,0,0.00206188578,13,3.68000007,2.57379007,0.130191609,0.00226136064,0.000808585493,0
227724707,227724,4.07999992,27.3368187,0.0481730066,0,0.00226136064,14,4.07999992,2.7601099,0.144473746,0.00249979878,0.000965649961,0
227744699,227744,4.07999992,27.308569,0.0475516282,0,0.00249979878,14,4.07999992,2.72450757,0.144623205,0.00274517527,0.000992723042,0
227764691,227764,4.07999992,27.2774715,0.0514850989,0,0.00274517527,14,4.07999992,2.94987869,0.144788072,0.00295022083,0.000828611373,0
227784683,227784,4.07999992,27.2430496,0.0484110638,0,0.00295022083,14,4.07999992,2.77374959,0.144971028,0.00318782218,0.000958960503,0
227804675,227804,4.07999992,27.2043571,0.0483564138,0,0.00318782218,14,4.07999992,2.7706182,0.145177215,0.00342667103,0.00096262648,0
227824667,227824,4.37333345,27.1618996,0.0484611467,0,0.00342667103,16,4.37333345,2.77661896,0.155858055,0.00371884461,0.00117570162,0
227844659,227844,4.37333345,27.1149464,0.0495396666,0,0.00371884461,16,4.37333345,2.83841372,0.156127945,0.00400068425,0.00113215763,0
227864651,227864,4.37333345,27.0637112,0.0474195778,0,0.00400068425,16,4.37333345,2.7169416,0.156423509,0.0043059811,0.00122406846,0
227884643,227884,4.37333345,27.0082188,0.0433362089,0,0.0043059811,16,4.37333345,2.48298168,0.156744897,0.00465583336,0.00139983441,0
227904635,227904,4.37333345,26.9480801,0.0431464948,0,0.00465583336,16,4.37333345,2.47211194,0.157094717,0.00500926934,0.00141102553,0
227924627,227924,4.51999998,26.8825932,0.0413820781,0,0.00500926934,16,4.51999998,2.37101841,0.162758648,0.00541071268,0.0015987904,0
227944619,227944,4.51999998,26.8116894,0.0384993963,0,0.00541071268,17,4.51999998,2.20585275,0.163189054,0.00584529946,0.00172622246,0
227964611,227964,4.51999998,26.7357044,0.036925856,0,0.00584529946,17,4.51999998,2.11569548,0.163652852,0.00629938766,0.00179857202,0
227984603,227984,4.51999998,26.6542721,0.0376563072,0,0.00629938766,17,4.51999998,2.15754747,0.164152846,0.00674830191,0.00177266344,0
228004595,228004,4.51999998,26.5669918,0.0397319645,0,0.00674830191,17,4.51999998,2.27647376,0.164692134,0.00717742322,0.00168895768,0
228024587,228024,4.57333326,26.4739952,0.0370035842,0,0.00717742322,17,4.57333326,2.12014914,0.167220756,0.00764994835,0.00185327837,0
228044579,228044,4.57333326,26.3757877,0.0326119736,0,0.00764994835,17,4.57333326,1.86852837,0.167843387,0.00817482732,0.00205097557,0
228064571,228064,4.57333326,26.2708988,0.0295835175,0,0.00817482732,17,4.57333326,1.69501054,0.168513522,0.00873784721,0.00219126325,0
228084563,228084,4.57333326,26.1611099,0.0275370255,0,0.00873784721,18,4.57333326,1.57775521,0.169220701,0.00932873134,0.00229010009,0
228104555,228104,4.57333326,26.0467949,0.0243171696,0,0.00932873134,18,4.57333326,1.39327109,0.16996339,0.00996152312,0.00244180695,0
228124547,228124,4.55999994,25.9289398,0.0214122329,0,0.00996152312,18,4.55999994,1.22683048,0.170238152,0.0106308246,0.00257100328,0
228144539,228144,4.55999994,25.8078041,0.0185085796,0,0.0106308246,18,4.55999994,1.06046343,0.171037197,0.011340145,0.00271199876,0
228164531,228164,4.55999994,25.6838856,0.0164749511,0,0.011340145,18,4.55999994,0.94394511,0.171862409,0.0120801721,0.00281581609,0
228184523,228184,4.55999994,25.5577736,0.014509242,0,0.0120801721,18,4.55999994,0.831318259,0.172710449,0.0128507968,0.0029178455,0
228204515,228204,4.55999994,25.4299011,0.0119755995,0,0.0128507968,19,4.55999994,0.686151266,0.173578918,0.0136594959,0.00304668816,0
228224507,228224,4.55999994,25.3004398,0.0100760059,0,0.0136594959,19,4.55999994,0.577312589,0.174467117,0.0144994464,0.00314831478,0
228244499,228244,4.55999994,25.1698112,0.00789438654,0,0.0144994464,19,4.55999994,0.452315003,0.175372571,0.015374775,0.00326397759,0
228264491,228264,4.55999994,25.0373001,0.00594324619,0,0.015374775,19,4.55999994,0.340522915,0.176300734,0.0162834693,0.00337055279,0
228284483,228284,4.55999994,24.9043732,0.00459341705,0,0.0162834693,19,4.55999994,0.263183385,0.177241728,0.017218722,0.00345065189,0
228304475,228304,4.55999994,24.7711391,0.00294473208,0,0.017218722,19,4.55999994,0.168720707,0.178195044,0.0181848463,0.00354548008,0
228324467,228324,4.58666658,24.6377964,0.00208648853,0,0.0181848463,20,4.58666658,0.11954698,0.180207178,0.0191783234,0.00362623297,0
228344459,228344,4.58666658,24.504715,0.00135110505,0,0.0191783234,20,4.58666658,0.0774126127,0.181185871,0.0201920923,0.00368031533,0
228364451,228364,4.58666658,24.3720322,0.000850239769,0,0.0201920923,20,4.58666658,0.0487151481,0.182172254,0.0212234519,0.00372390077,0
228384443,228384,4.58666658,24.2399845,0.000840954483,0,0.0212234519,20,4.58666658,0.0481831394,0.183164641,0.0222662017,0.00374462572,0
228404435,228404,4.58666658,24.1088943,0.00110017136,0,0.0222662017,21,4.58666658,0.0630351752,0.184160575,0.0233168714,0.00375266606,0
228424427,228424,4.66666651,23.9789982,0.00170965493,0,0.0233168714,21,4.66666651,0.0979560092,0.188387707,0.0243895389,0.00381059316,0
228444419,228444,4.66666651,23.8505554,0.00249251351,0,0.0243895389,21,4.66666651,0.142810494,0.189402223,0.0254631471,0.00379350153,0
228464411,228464,4.66666651,23.7230587,0.00363141298,0,0.0254631471,22,4.66666651,0.208064631,0.190420136,0.0265326723,0.00375887589,0
228484403,228484,4.66666651,23.5976086,0.00488485396,0,0.0265326723,22,4.66666651,0.279881507,0.191432461,0.0275961887,0.00371799106,0
228504395,228504,4.66666651,23.474453,0.00625324436,0,0.0275961887,22,4.66666651,0.358284503,0.192436785,0.0286516864,0.00367069873,0
228524387,228524,4.77333307,23.3538818,0.00797336549,0,0.0286516864,23,4.77333307,0.456840158,0.197851539,0.0297201183,0.00369659555,0
228544379,228544,4.77333307,23.2361221,0.00975087285,0,0.0297201183,23,4.77333307,0.558683813,0.198854253,0.0307739414,0.00362767,0
228564371,228564,4.77333307,23.1213818,0.0116688851,0,0.0307739414,23,4.77333307,0.66857785,0.199841067,0.0318104997,0.003550614,0
228584363,228584,4.77333307,23.009861,0.0139685115,0,0.0318104997,23,4.77333307,0.800336719,0.200809628,0.0328235328,0.0034532987,0
228604355,228604,4.77333307,22.9017124,0.0163551494,0,0.0328235328,23,4.77333307,0.937080979,0.201757908,0.0338109583,0.00335018802,0
228624347,228624,4.86666632,22.7971382,0.0188901108,0,0.0338109583,24,4.86666632,1.08232355,0.206646487,0.0347939804,0.0033200155,0
228644339,228644,4.86666632,22.6961479,0.0214234777,0,0.0347939804,24,4.86666632,1.22747481,0.207566008,0.0357477292,0.00320688053,0
228664331,228664,4.86666632,22.598444,0.024171304,0,0.0357477292,24,4.86666632,1.38491368,0.208463401,0.0366681255,0.00308140926,0
228684323,228684,4.86666632,22.5043354,0.0268119909,0,0.0366681255,24,4.86666632,1.53621387,0.209335148,0.0375559032,0.00295983162,0
228704315,228704,4.86666632,22.4137554,0.0293673333,0,0.0375559032,25,4.86666632,1.6826241,0.210181132,0.0384115279,0.00284115016,0
228725140,228725,4.94666624,22.3266354,0.0319062397,0,0.0384115279,25,4.94666624,1.82809281,0.21446979,0.0392983407,0.00279359007,0
228745132,228745,4.94666624,22.2427635,0.0342712663,0,0.0392983407,25,4.94666624,1.96359885,0.215278506,0.0401123315,0.00268228143,0
228765124,228765,4.94666624,22.1619377,0.0365233421,0,0.0401123315,25,4.94666624,2.09263325,0.216063634,0.0408968031,0.00257561682,0
228785116,228785,4.94666624,22.0807285,0.0387938879,0,0.0408968031,26,4.94666624,2.22272587,0.216858283,0.0416510329,0.00246725581,0
228805108,228805,4.94666624,22.0053196,0.0408943743,0,0.0416510329,26,4.94666624,2.34307504,0.217601418,0.0423768908,0.00236632884,0
228825100,228825,4.98666668,21.9321365,0.0428545624,0,0.0423768908,26,4.98666668,2.45538545,0.220092952,0.0430873074,0.0023082851,0
228845092,228845,4.98666668,21.8629761,0.044602111,0,0.0430873074,26,4.98666668,2.55551267,0.220789194,0.0437739454,0.00222399179,0
228865084,228865,4.98666668,21.7952156,0.0461254194,0,0.0437739454,26,4.98666668,2.64279175,0.221475616,0.0444400571,0.00215081591,0
228885076,228885,4.98666668,21.7285175,0.047439862,0,0.0444400571,26,4.98666668,2.71810365,0.222155467,0.045088727,0.00208809739,0
228905068,228905,4.98666668,21.6625919,0.0486772209,0,0.045088727,27,4.98666668,2.78899908,0.222831547,0.0457209572,0.00202899775,0
228925060,228925,5,21.5971012,0.0497392416,0,0.0457209572,27,5,2.84984851,0.224104881,0.0463432744,0.00199114811,0
228945052,228945,5,21.5317135,0.05039417,0,0.0463432744,27,5,2.88737321,0.224785462,0.0469584502,0.00196233974,0
