time_us,in_ae,in_sc,in_di,in_gm,in_gy,in_as,in_e2t,in_dt,in_ig,out_out,out_tgt,out_act,out_P,out_I,out_D,out_F,out_DF
190184729,-8,0.50243139266967773,0,0,-0.0025422004982829094,29.87193489074707,1.0324075222015381,0.019999999552965164,-0.00032144109718501568,-10.881305694580078,-0.31999999284744263,-0.14565734565258026,-0.015075349248945713,-0.018668472766876221,-0.035274066030979156,-0.039795167744159698,0
190204721,-8,0.50243139266967773,0,0,-0.0010865532094612718,29.87193489074707,1.0324075222015381,0.019999999552965164,-0.00032582634594291449,-10.311116218566895,-0.31999999284744263,-0.062254909425973892,-0.020878951996564865,-0.019016455858945847,-0.024201912805438042,-0.039013836532831192,0
190224713,-7,0.50227111577987671,0,0,-0.0034171692095696926,29.889194488525391,1.0323898792266846,0.019999999552965164,-0.00033189979149028659,-5.5832934379577637,-0.2800000011920929,-0.19578936696052551,-0.0095704076811671257,-0.01917596347630024,0.010102498345077038,-0.0371890589594841,0
190244705,-7,0.50227111577987671,0,0,0.00039945868775248528,29.889194488525391,1.0323898792266846,0.019999999552965164,-0.00033468371839262545,-10.404706001281738,-0.2800000011920929,0.022887295112013817,-0.025245189666748047,-0.01959671638906002,-0.02335081622004509,-0.035854335874319077,0
190264697,-7,0.50227111577987671,0,0,-0.00367775559425354,29.889194488525391,1.0323898792266846,0.019999999552965164,-0.00034202725510112941,-3.8845479488372803,-0.2800000011920929,-0.21071986854076385,-0.0069294637069106102,-0.019712207838892937,0.022681230679154396,-0.034885037690401077,0
190284689,-6,0.50227111577987671,0,0,-0.0095028029754757881,29.889194488525391,1.0323898792266846,0.019999999552965164,-0.00034404295729473233,2.2735412120819092,-0.23999999463558197,-0.54447048902511597,0.019620191305875778,-0.019385205581784248,0.055417697876691818,-0.032917272299528122,0
190304681,-4,0.50227111577987671,0,0,-0.010625793598592281,29.889194488525391,1.0323898792266846,0.019999999552965164,-0.0003383356670383364,1.4324944019317627,-0.15999999642372131,-0.60881310701370239,0.027084603905677795,-0.018933795392513275,0.035134702920913696,-0.028960566967725754,0
190324673,-2,0.50203859806060791,0,0,-0.008616933599114418,29.875099182128906,1.0323970317840576,0.019999999552965164,-0.00033045708551071584,-1.5331575870513916,-0.079999998211860657,-0.49371391534805298,0.021882528439164162,-0.018569087609648705,0.004922838881611824,-0.023567855358123779,0
190344665,-3,0.50203859806060791,0,0,0.0046770232729613781,29.875099182128906,1.0323970317840576,0.019999999552965164,-0.0003240917285438627,-16.959213256835938,-0.11999999731779099,0.26797369122505188,-0.033965475857257843,-0.019135178998112679,-0.095586284995079041,-0.020905202254652977,0
190364657,-3,0.50203859806060791,0,0,0.0011587168555706739,29.875099182128906,1.0323970317840576,0.019999999552965164,-0.00033397189690731466,-6.5128746032714844,-0.11999999731779099,0.066389583051204681,-0.01745561882853508,-0.019426105543971062,-0.0092754904180765152,-0.018971526995301247,0
190384649,-3,0.50203859806060791,0,0,-0.00058926804922521114,29.875099182128906,1.0323970317840576,0.019999999552965164,-0.00033904952579177916,-3.4968357086181641,-0.11999999731779099,-0.033762570470571518,-0.0089623387902975082,-0.019575478509068489,0.011136715300381184,-0.017567254602909088,0
190404641,-2,0.50203859806060791,0,0,-0.0053844870999455452,29.875099182128906,1.0323970317840576,0.019999999552965164,-0.000341656559612602,2.2011427879333496,-0.079999998211860657,-0.30850836634635925,0.01330849900841713,-0.019353670999407768,0.043340794742107391,-0.015284194611012936,0
190424633,-2,0.5020674467086792,0,0,0.0036668498069047928,29.886142730712891,1.0323871374130249,0.019999999552965164,-0.00033778528450056911,-10.752995491027832,-0.079999998211860657,0.21009500324726105,-0.02481977641582489,-0.019767332822084427,-0.049317017197608948,-0.013625830411911011,0
190444625,-2,0.5020674467086792,0,0,0.0029012763407081366,29.886142730712891,1.0323871374130249,0.019999999552965164,-0.00034500507172197104,-6.5740065574645996,-0.079999998211860657,0.16623088717460632,-0.020713577046990395,-0.020112559199333191,-0.012491903267800808,-0.012422021478414536,0
190464617,-1,0.5020674467086792,0,0,-0.010129323229193687,29.886142730712891,1.0323871374130249,0.019999999552965164,-0.00035103040863759816,10.34514331817627,-0.039999999105930328,-0.58036744594573975,0.037146542221307755,-0.019493451341986656,0.096082806587219238,-0.010284462943673134,0
190484609,0,0.5020674467086792,0,0,-0.011849318630993366,29.886142730712891,1.0323871374130249,0.019999999552965164,-0.00034022491308860481,7.4808530807495117,0,-0.67891591787338257,0.046444673091173172,-0.018719373270869255,0.054552026093006134,-0.0074687930755317211,0
190504601,1,0.5020674467086792,0,0,-0.012210594490170479,29.886142730712891,1.0323871374130249,0.019999999552965164,-0.00032671471126377583,5.6408300399780273,0.039999999105930328,-0.699615478515625,0.050178565084934235,-0.017883064225316048,0.02827347069978714,-0.0041606677696108818,0
190524593,4,0.50197690725326538,0,0,-0.0040232110768556595,29.899042129516602,1.0323859453201294,0.019999999552965164,-0.00031211835448630154,-4.0395841598510742,0.15999999642372131,-0.23051300644874573,0.018756121397018433,-0.017570460215210915,-0.0436117984354496,0.0020302939228713512,0
190544585,4,0.50197690725326538,0,0,-0.0054929577745497227,29.899042129516602,1.0323859453201294,0.019999999552965164,-0.00030666240490972996,1.6370611190795898,0.15999999642372131,-0.31472328305244446,0.028069004416465759,-0.017102643847465515,-0.0011225986527279019,0.0065268483012914658,0
190564577,6,0.50197690725326538,0,0,-0.0091495262458920479,29.899042129516602,1.0323859453201294,0.019999999552965164,-0.0002984974707942456,7.7559075355529785,0.23999999463558197,-0.52422922849655151,0.047702360898256302,-0.016307603567838669,0.033845774829387665,0.012318544089794159,0
190584569,8,0.50197690725326538,0,0,-0.015467274934053421,29.899042129516602,1.0323859453201294,0.019999999552965164,-0.00028462140471674502,15.254428863525391,0.31999999284744263,-0.88620954751968384,0.079478345811367035,-0.014982964843511581,0.06899811327457428,0.019050799310207367,0
190604561,10,0.50197690725326538,0,0,-0.019724767655134201,29.899042129516602,1.0323859453201294,0.019999999552965164,-0.00026150207850150764,18.418455123901367,0.39999997615814209,-1.1301459074020386,0.10277857631444931,-0.013269988819956779,0.06820986419916153,0.026466106995940208,0
190624553,18,0.50181621313095093,0,0,-0.018940091133117676,29.887157440185547,1.0323765277862549,0.019999999552965164,-0.00023160500859376043,17.886529922485352,0.71999996900558472,-1.0851871967315674,0.10947011411190033,-0.011445486918091774,0.038885358721017838,0.041955325752496719,0
190644545,20,0.50181621313095093,0,0,-0.016934370622038841,29.887157440185547,1.0323765277862549,0.019999999552965164,-0.00019976144540123641,17.201305389404297,0.79999995231628418,-0.9702678918838501,0.10980888456106186,-0.0096153393387794495,0.016096469014883041,0.05572301521897316,0
190664537,21,0.50181621313095093,0,0,-0.0054906061850488186,29.887157440185547,1.0323765277862549,0.019999999552965164,-0.0001678193366387859,5.8934717178344727,0.8399999737739563,-0.31458854675292969,0.067653194069862366,-0.008487786166369915,-0.067214787006378174,0.066984109580516815,0
190684529,20,0.50181621313095093,0,0,0.0046019088476896286,29.887157440185547,1.0323765277862549,0.019999999552965164,-0.00014813982124906033,-0.080506503582000732,0.79999995231628418,0.2636699378490448,0.028499025851488113,-0.0080128023400902748,-0.095190733671188354,0.073899447917938232,0
190704521,20,0.50181621313095093,0,0,0.0058471085503697395,29.887157440185547,1.0323765277862549,0.019999999552965164,-0.00013984978431835771,5.6125984191894531,0.79999995231628418,0.33501461148262024,0.026399636641144753,-0.0075728083029389381,-0.041622355580329895,0.078921511769294739,0
190724513,21,0.50185608863830566,0,0,0.0035991163458675146,29.883804321289062,1.0323910713195801,0.019999999552965164,-0.00013217044761404395,12.227704048156738,0.8399999737739563,0.20621415972709656,0.039347141981124878,-0.0069170226342976093,0.006019203457981348,0.083827711641788483,0
190744505,21,0.50185608863830566,0,0,0.0047769988887012005,29.883804321289062,1.0323910713195801,0.019999999552965164,-0.00012072482786606997,11.525223731994629,0.8399999737739563,0.27370184659957886,0.036586083471775055,-0.0063072545453906059,-0.002422673162072897,0.087396077811717987,0
190764497,20,0.50185608863830566,0,0,0.003540360601618886,29.883804321289062,1.0323910713195801,0.019999999552965164,-0.00011008236469933763,13.584691047668457,0.79999995231628418,0.20284770429134369,0.042810253798961639,-0.0055937501601874828,0.0099057033658027649,0.088724695146083832,0
