time_us,in_h,in_dh,in_hin,in_hdem,in_dhdem,in_spdem,in_sp,in_dsp,in_pmin,in_pmax,in_dspdem,in_f,out_th,out_ph
144604635,13.8870907,0.279482752,15.3399992,15.3541803,-0.00488471985,30.88097,30.4537983,0.207828611,-0.34906584,0.261799395,0.0012211916,0,0.895249605,-0.0857750624
144704595,13.9174194,0.277369767,15.3399992,15.3537226,-0.00472704554,30.8808117,30.468977,0.243915647,-0.34906584,0.261799395,-0.0015837329,0,0.895083666,-0.0850977674
144804555,13.9440994,0.221052021,15.3399992,15.3532801,-0.00457445765,30.8806019,30.4962273,0.286321253,-0.34906584,0.261799395,-0.00209892308,0,0.894619107,-0.0832022205
144904515,13.9611368,0.139752388,15.3399992,15.3528519,-0.00442695618,30.8807545,30.5202599,0.27348718,-0.34906584,0.261799395,0.0015264895,0,0.897098422,-0.0826926306
145004475,13.9720182,0.11527238,15.3399992,15.352437,-0.00428422308,30.8806515,30.5511341,0.259476006,-0.34906584,0.261799395,-0.00103038037,0,0.896526575,-0.082557939
145104435,13.9781742,0.0388579704,15.3399992,15.3520355,-0.0041459403,30.8811417,30.5823727,0.313524395,-0.34906584,0.261799395,0.00490384735,0,0.899551213,-0.0795422271
145204395,13.9797821,0.00191050302,15.3399992,15.3516474,-0.00401210785,30.8809986,30.6110859,0.298007309,-0.34906584,0.261799395,-0.00143108389,0,0.897655368,-0.079066582
145304355,13.9810572,0.0184620991,15.3399992,15.3512716,-0.00388272596,30.8809452,30.6304684,0.264092267,-0.34906584,0.261799395,-0.000534271356,0,0.899971306,-0.0799710453
145404315,13.9840612,0.0403057672,15.3399992,15.3509083,-0.00375747681,30.8808117,30.6544895,0.27380535,-0.34906584,0.261799395,-0.00133567827,0,0.900648355,-0.0794597715
145505108,13.990345,0.0853992328,15.3399992,15.3505535,-0.00363636017,30.8812122,30.6712036,0.140068561,-0.34906584,0.261799395,0.00397391897,0,0.905543089,-0.0841797665
145605068,14.0021391,0.11777164,15.3399992,15.3502131,-0.00351810455,30.8811417,30.6903534,0.212047055,-0.34906584,0.261799395,-0.000706001418,0,0.904254019,-0.082244724
145705028,14.015481,0.125528604,15.3399992,15.349884,-0.00340461731,30.88097,30.7156143,0.223848969,-0.34906584,0.261799395,-0.00171730074,0,0.903645992,-0.0817405954
145904948,14.0394325,0.0848191381,15.3399992,15.3492565,-0.0031887691,30.8811588,30.7675076,0.230762765,-0.34906584,0.261799395,0.00124027277,0,0.904583335,-0.0805997998
146004908,14.0496874,0.119271643,15.3399992,15.348958,-0.00308577227,30.880827,30.7889576,0.168297842,-0.34906584,0.261799395,-0.00332011469,0,0.9029935,-0.0827821344
146104868,14.062789,0.135314688,15.3399992,15.3486691,-0.0029862721,30.8810158,30.8126221,0.216920137,-0.34906584,0.261799395,0.0018890308,0,0.904783607,-0.0812217891
146204828,14.0749378,0.104273103,15.3399992,15.3483896,-0.00288995099,30.8812637,30.8339577,0.181137964,-0.34906584,0.261799395,0.00248054555,0,0.905102253,-0.0818888918
146304788,14.083725,0.067603223,15.3399992,15.3481188,-0.00279680896,30.881012,30.8581047,0.213545471,-0.34906584,0.261799395,-0.00251870765,0,0.902435064,-0.0800769702
146404748,14.0911045,0.0932850465,15.3399992,15.3478565,-0.00270652771,30.8811226,30.8732014,0.135082036,-0.34906584,0.261799395,0.00110670493,0,0.905130506,-0.0827288255
146504708,14.1023903,0.127597645,15.3399992,15.3476028,-0.00261910749,30.8808479,30.8899632,0.107200406,-0.34906584,0.261799395,-0.00274768122,0,0.903968215,-0.0839346573
146604668,14.1147127,0.132915929,15.3399992,15.3473577,-0.00253454852,30.881155,30.9004498,0.117250763,-0.34906584,0.261799395,0.00307206018,0,0.907405913,-0.0838152841
146704628,14.1264067,0.123970032,15.3399992,15.3471203,-0.00245285034,30.8808365,30.920908,0.138356179,-0.34906584,0.261799395,-0.00318654696,0,0.904115558,-0.0828104094
146804588,14.1355019,0.0907105505,15.3399992,15.3468904,-0.00237369537,30.8813553,30.943243,0.163338676,-0.34906584,0.261799395,0.0051900642,0,0.907217741,-0.0812325105
146904548,14.1427259,0.0633757114,15.3399992,15.3466682,-0.00229708361,30.8814068,30.9571514,0.139021397,-0.34906584,0.261799395,0.000515190186,0,0.905493855,-0.0814424083
147004508,14.1502752,0.0822859406,15.3399992,15.3464527,-0.00222301483,30.8811092,30.963625,0.113895915,-0.34906584,0.261799395,-0.00297665456,0,0.904993773,-0.0823822916
147104468,14.1589594,0.0828812942,15.3399992,15.3462448,-0.00215117144,30.881321,30.9682388,0.0698878542,-0.34906584,0.261799395,0.00211800425,0,0.908782363,-0.0838837847
147204428,14.1671591,0.0747468993,15.3399992,15.3460436,-0.00208187103,30.8811054,30.9730549,0.109356239,-0.34906584,0.261799395,-0.00215616636,0,0.907786608,-0.0825922564
147304388,14.1725731,0.0257745199,15.3399992,15.345849,-0.00201479602,30.881321,30.9855843,0.162552342,-0.34906584,0.261799395,0.00215616636,0,0.909713387,-0.0800147578
147404348,14.1722012,-0.0391658098,15.3399992,15.3456602,-0.00194994605,30.8813915,31.0039139,0.23707518,-0.34906584,0.261799395,0.000706001418,0,0.908313751,-0.0761218742
147505141,14.1670609,-0.054155197,15.3399992,15.3454762,-0.00188700354,30.8808975,31.0219383,0.171992332,-0.34906584,0.261799395,-0.00490116701,0,0.906001031,-0.0770610273
147605101,14.1609802,-0.0190778058,15.3399992,15.3452997,-0.00182565057,30.8808975,31.034708,0.054358948,-0.34906584,0.261799395,0,0,0.909893632,-0.0805299208
147705061,14.1596794,0.0497329012,15.3399992,15.345129,-0.00176684058,30.8813839,31.0398331,0.0451732166,-0.34906584,0.261799395,0.00486568548,0,0.913867176,-0.0813189819
147805021,14.1656332,0.0898451656,15.3399992,15.3449631,-0.00170993805,30.8812523,31.050993,0.0621007904,-0.34906584,0.261799395,-0.00131659722,0,0.911327064,-0.0808598995
148004941,14.1837912,0.118289851,15.3399992,15.3446474,-0.00160121918,30.881073,31.0892124,0.0847674236,-0.34906584,0.261799395,-0.000858650368,0,0.909080386,-0.0790599734
148104901,14.1961994,0.172997087,15.3399992,15.3444977,-0.00154940283,30.8813343,31.0965557,0.0801158249,-0.34906584,0.261799395,0.00261411327,0,0.910303235,-0.0794690028
148204861,14.213644,0.1825912,15.3399992,15.3443527,-0.00149949396,30.8815231,31.1085682,0.0385608897,-0.34906584,0.261799395,0.0018890308,0,0.909184992,-0.0805586353
148304821,14.2324171,0.191399068,15.3399992,15.3442125,-0.00145117438,30.8809452,31.1235256,0.0387259237,-0.34906584,0.261799395,-0.00578157883,0,0.904329479,-0.0802287757
148404781,14.2492085,0.173370913,15.3399992,15.3440762,-0.00140444434,30.8815594,31.1353874,0.0503590889,-0.34906584,0.261799395,0.00614412036,0,0.908714712,-0.0793087259
148504741,14.2648411,0.150029495,15.3399992,15.3439445,-0.0013589859,30.8812637,31.1511612,0.0853367373,-0.34906584,0.261799395,-0.00295757339,0,0.902831912,-0.0773140043
148604701,14.2762251,0.0897137076,15.3399992,15.3438177,-0.00131511688,30.8814487,31.1652126,0.0992730707,-0.34906584,0.261799395,0.00185086858,0,0.903735161,-0.0755044222
148704661,14.2838621,0.0934589058,15.3399992,15.3436947,-0.00127283728,30.8814526,31.1692371,-0.00359022617,-0.34906584,0.261799395,3.81622376e-05,0,0.90365684,-0.0784031227
148804621,14.2960558,0.159769252,15.3399992,15.3435755,-0.00123182929,30.8815212,31.1625099,-0.081121847,-0.34906584,0.261799395,0.000686920306,0,0.905744612,-0.0817264467
148904581,14.3143339,0.194493011,15.3399992,15.3434601,-0.0011920929,30.8811226,31.1532497,-0.0769740492,-0.34906584,0.261799395,-0.003987954,0,0.90484947,-0.08237385
149004541,14.3339872,0.223101482,15.3399992,15.3433485,-0.00115362799,30.8812981,31.1473904,-0.00324766641,-0.34906584,0.261799395,0.00175546296,0,0.907412171,-0.0805986449
149104501,14.3531685,0.186866999,110,15.3593569,0.165483475,30.8812981,31.1445923,0.0175750013,-0.34906584,0.261799395,0,0,0.90715313,-0.0723960698
149204461,14.3661098,0.119080149,110,15.3909645,0.326747566,30.8813839,31.1511803,0.0611561053,-0.34906584,0.261799395,0.000858650368,0,0.908320606,-0.0626219213
149304421,14.3735971,0.093964681,110,15.4376707,0.4828116,30.8816528,31.1577377,0.0144204022,-0.34906584,0.261799395,0.00269043772,0,0.911749244,-0.0559946783
149404381,14.3835611,0.161133409,110,15.4989862,0.633842766,30.8811798,31.1588459,-0.0296683423,-0.34906584,0.261799395,-0.00473211752,0,0.912462533,-0.0504243076
149504341,14.4036303,0.291791767,110,15.574441,0.780004203,30.8813705,31.1505585,-0.100838862,-0.34906584,0.261799395,0.00190811185,0,0.921182811,-0.0468917824
149605134,14.4396658,0.483238488,110,15.6644335,0.922841072,30.8817024,31.1468449,-0.148904994,-0.34906584,0.261799395,0.00329267583,0,0.926984191,-0.0434249081
149705094,14.5042753,0.782888532,110,15.7669201,1.05944347,30.8817348,31.1325722,-0.150300711,-0.34906584,0.261799395,0.000324379012,0,0.929816306,-0.0403897725
149805054,14.5998955,1.08545852,110,15.8822193,1.19188118,30.8817024,31.1206112,-0.225925893,-0.34906584,0.261799395,-0.000324379012,0,0.932128787,-0.0403012373
149905014,14.7244997,1.31973422,110,16.0099163,1.32004797,30.8816319,31.1086578,-0.191311374,-0.34906584,0.261799395,-0.000706001418,0,0.932594299,-0.0364880674
150104934,15.010355,1.4992609,110,16.3009205,1.56411684,30.8818893,31.1124916,-0.128425926,-0.34906584,0.261799395,0.00186994963,0,0.931044638,-0.0255747829
150204894,15.1616077,1.56668437,110,16.4634647,1.68028069,30.882494,31.112669,-0.0733692273,-0.34906584,0.261799395,0.00604871474,0,0.932164431,-0.0192037597
150304854,15.3240938,1.68612099,110,16.6368847,1.79269922,30.8826084,31.1117058,-0.154147223,-0.34906584,0.261799395,0.00114486716,0,0.930064201,-0.0178722423
150404814,15.4959316,1.75509179,110,16.8208275,1.90149248,30.8827763,31.1080532,-0.166647881,-0.34906584,0.261799395,0.00167913851,0,0.930990398,-0.0141694313
150504774,15.6769753,1.89785361,110,17.0149574,2.006778,30.8829288,31.0975513,-0.252729356,-0.34906584,0.261799395,0.0015264895,0,0.932943463,-0.0140083265
150604734,15.8726559,2.04113173,110,17.2189445,2.10866809,30.8831768,31.0804138,-0.292037666,-0.34906584,0.261799395,0.00248054555,0,0.935862839,-0.0129187927
150704694,16.081686,2.1768558,110,17.4324684,2.20727229,30.8836975,31.0632496,-0.298091769,-0.34906584,0.261799395,0.0052091456,0,0.939197242,-0.0109950677
150804654,16.3038979,2.27441764,110,17.6552238,2.30269742,30.8838768,31.0506954,-0.275032103,-0.34906584,0.261799395,0.00179362518,0,0.938702583,-0.00778600713
150904614,16.5329132,2.32917714,110,17.8869114,2.39504552,30.8840313,31.0428696,-0.240664154,-0.34906584,0.261799395,0.00154557067,0,0.939063907,-0.00370126171
151004574,16.7643929,2.32825232,110,18.1272449,2.48441625,30.8846817,31.0409985,-0.117069349,-0.34906584,0.261799395,0.00650666142,0,0.940783024,0.00415079016
151104534,16.9948807,2.31934476,110,18.375946,2.57090497,30.8849545,31.0429878,-0.0572748259,-0.34906584,0.261799395,0.00272860005,0,0.938669682,0.0104500903
151204494,17.2278252,2.3780508,110,18.6327438,2.65460467,30.8854618,31.0449467,-0.145181566,-0.34906584,0.261799395,0.00507557765,0,0.940773487,0.0112778349
151304454,17.4738579,2.54434371,110,18.897377,2.73560524,30.8855839,31.0283413,-0.245457336,-0.34906584,0.261799395,0.0012211916,0,0.942159891,0.00971292984
151404414,17.7367039,2.69838333,110,19.1695938,2.81399417,30.8858509,30.9998436,-0.329204977,-0.34906584,0.261799395,0.00267135655,0,0.946978807,0.00794317108
151504374,18.009449,2.75530791,110,19.4491482,2.88985515,30.8863239,30.9805164,-0.219223306,-0.34906584,0.261799395,0.00473211752,0,0.950011194,0.0134512754
151604334,18.2877445,2.8206625,110,19.7358055,2.96327019,30.8869495,30.9667988,-0.156024143,-0.34906584,0.261799395,0.00625860691,0,0.951913238,0.0176137108
151705127,18.5750923,2.90478897,110,20.0318375,3.03570628,30.8870201,30.9492569,-0.161016598,-0.34906584,0.261799395,0.000700166682,0,0.951161742,0.0193358101
151805087,18.8701248,2.9489007,110,20.3320713,3.10362887,30.8879318,30.9385185,-0.0655172244,-0.34906584,0.261799395,0.00912077446,0,0.955334127,0.0247038379
151905047,19.1688805,3.00075984,110,20.6387424,3.17015076,30.8883114,30.9299145,-0.0898603424,-0.34906584,0.261799395,0.00379714277,0,0.953773558,0.0262773428
152005007,19.4747791,3.07065916,110,20.9516392,3.23452687,30.8885593,30.9260826,-0.124285854,-0.34906584,0.261799395,0.00248054555,0,0.954043269,0.0272864662
152204927,20.1177197,3.29363084,110,21.5953217,3.3571198,30.8895893,30.9102688,-0.165577009,-0.34906584,0.261799395,0.00486568548,0,0.957071424,0.0285101905
152304887,20.4532318,3.35410595,110,21.9257221,3.41546702,30.8901424,30.9064789,-0.123376086,-0.34906584,0.261799395,0.00553352432,0,0.95754379,0.0314968713
152404847,20.795042,3.40364504,110,22.2615852,3.47193336,30.8906937,30.902874,-0.10429778,-0.34906584,0.261799395,0.00551444339,0,0.957533956,0.0338617899
152504807,21.1420307,3.45805526,110,22.6027336,3.52657962,30.8911018,30.903801,-0.11895746,-0.34906584,0.261799395,0.00408335961,0,0.956739187,0.035133183
152604767,21.4943714,3.50350714,110,22.9489994,3.57946396,30.8915691,30.8986931,-0.117165402,-0.34906584,0.261799395,0.00467487425,0,0.957502365,0.0367763117
152704727,21.848196,3.52788377,110,23.3002167,3.63064265,30.8918915,30.8954372,-0.124474585,-0.34906584,0.261799395,0.00322470907,0,0.957545996,0.0383641534
152804687,22.2065449,3.60628152,110,23.6562233,3.68017077,30.8923779,30.8833618,-0.194261745,-0.34906584,0.261799395,0.00486568548,0,0.960406542,0.0369880199
152904647,22.568573,3.61681986,110,24.0168686,3.72810245,30.8931084,30.8778477,-0.0552739128,-0.34906584,0.261799395,0.00730806869,0,0.961946845,0.043166846
153004607,22.9308205,3.60548091,110,24.3820019,3.77448773,30.8938484,30.8710289,-0.0608423054,-0.34906584,0.261799395,0.0074034743,0,0.963244498,0.0450566784
153104567,23.2936954,3.63441825,110,24.7514763,3.81937718,30.8938694,30.8590794,-0.0373219624,-0.34906584,0.261799395,0.000209892314,0,0.961828291,0.0473749638
153204527,23.6581879,3.68023729,110,25.1251526,3.86281967,30.894392,30.849638,-0.0822546855,-0.34906584,0.261799395,0.00522822654,0,0.966421247,0.0472960435
153304487,24.0286827,3.7624383,110,25.5028954,3.90486145,30.8953362,30.8402977,-0.145913213,-0.34906584,0.261799395,0.00944515411,0,0.971056998,0.0459736474
153404447,24.4085426,3.84953451,110,25.8845749,3.94554782,30.8958588,30.8211975,-0.154629156,-0.34906584,0.261799395,0.00522822654,0,0.972311616,0.0458763428
153504407,24.7969666,3.90767264,110,26.2700634,3.98492169,30.8961983,30.8182182,-0.0492954031,-0.34906584,0.261799395,0.00339643913,0,0.9718557,0.0501100197
153604367,25.1879196,3.92980719,110,26.6592369,4.02302599,30.8967705,30.8238964,0.0151753249,-0.34906584,0.261799395,0.00572433555,0,0.972211182,0.053795971
153704327,25.5812817,3.96165657,110,27.0519791,4.05990219,30.8975811,30.8276329,0.00123763678,-0.34906584,0.261799395,0.00810947549,0,0.97318536,0.0548271239
153805120,25.9804611,4.03731966,110,27.4515038,4.0969758,30.8982468,30.8225574,-0.0553878918,-0.34906584,0.261799395,0.0066042752,0,0.973854542,0.053757634
153905080,26.3945045,4.14961576,110,27.8510666,4.13040161,30.8985786,30.8125706,-0.0736564696,-0.34906584,0.261799395,0.00332011469,0,0.973332167,0.0529705435
154005040,26.8133259,4.19504213,110,28.2538605,4.16381454,30.8995743,30.8091049,-0.0760380551,-0.34906584,0.261799395,0.00996034406,0,0.976696014,0.0534159429
154105000,27.2339153,4.17229271,110,28.6597824,4.1961503,30.8998337,30.8091373,0.0013879895,-0.34906584,0.261799395,0.0025950321,0,0.972958803,0.0572997294
154304920,28.0656109,4.15417099,110,29.4806118,4.25772715,30.9008713,30.8040352,-0.0259824283,-0.34906584,0.261799395,0.00209892308,0,0.974827111,0.0590131916
154404880,28.4793358,4.15576601,110,29.8953266,4.28703499,30.9016514,30.8102779,0.0250911359,-0.34906584,0.261799395,0.0078041777,0,0.977685332,0.0621448234
154504840,28.8933296,4.17635679,110,30.3127842,4.31539726,30.9022484,30.8150826,-0.0232025981,-0.34906584,0.261799395,0.00597239006,0,0.977941692,0.0618989505
154604800,29.3110561,4.22985935,110,30.7328968,4.34284544,30.9027748,30.82094,-0.0230687615,-0.34906584,0.261799395,0.00526638888,0,0.978455663,0.0627845004
154704760,29.7339344,4.29329252,110,31.1555805,4.36940813,30.9035606,30.825346,0.00527268648,-0.34906584,0.261799395,0.00786142144,0,0.98006326,0.064389877
154804720,30.1640205,4.35268736,110,31.5807495,4.39511442,30.9042091,30.8202896,-0.0306467526,-0.34906584,0.261799395,0.00648758048,0,0.980800867,0.0636181012
154904680,30.5996151,4.40600395,110,32.0083237,4.41999197,30.9049988,30.8161201,-0.0236246698,-0.34906584,0.261799395,0.00789958332,0,0.982426584,0.0641449019
155004640,31.0429039,4.48246336,110,32.4382286,4.44406748,30.9053345,30.8114491,-0.0790940747,-0.34906584,0.261799395,0.00335827703,0,0.981435001,0.0622550659
155104600,31.4897118,4.46930504,110,32.870388,4.4673667,30.906311,30.8133221,-0.00614185352,-0.34906584,0.261799395,0.00976953283,0,0.984186172,0.0655251816
155204560,31.9340267,4.44117737,110,33.3047256,4.48991394,30.9067554,30.8187637,0.0306244493,-0.34906584,0.261799395,0.00444590067,0,0.98143059,0.06807217
155304520,32.3759613,4.42538452,110,33.7411766,4.51173544,30.9078197,30.8233223,0.00947170239,-0.34906584,0.261799395,0.0106472643,0,0.984657407,0.0686612651
155404480,32.8195267,4.44825983,110,34.1796684,4.53285217,30.907999,30.8280754,0.0234065168,-0.34906584,0.261799395,0.00179362518,0,0.980944395,0.0700006709
155504440,33.2658157,4.49157047,110,34.6201401,4.55328894,30.9090939,30.8229942,-0.0359724164,-0.34906584,0.261799395,0.0109525621,0,0.986794233,0.0684179142
155604400,33.7171898,4.52542305,110,35.0625229,4.57306528,30.9096756,30.8177109,-0.0459324121,-0.34906584,0.261799395,0.00581974117,0,0.986007452,0.0683378205
155704360,34.1723175,4.55800819,110,35.5067558,4.59220505,30.910202,30.8084373,-0.00491509447,-0.34906584,0.261799395,0.00526638888,0,0.987119436,0.0697726682
155804320,34.6279602,4.54375315,110,35.9527817,4.61072779,30.9108524,30.7999172,-0.0050990223,-0.34906584,0.261799395,0.00650666142,0,0.989205241,0.0703855008
155905113,35.0841141,4.53225946,110,36.4042854,4.63004065,30.9119072,30.7941551,0.0471696258,-0.34906584,0.261799395,0.0104646534,0,0.992220998,0.0728786886
156005073,35.5379257,4.53206968,110,36.8537369,4.64613962,30.9119911,30.7981167,0.0582299232,-0.34906584,0.261799395,0.000839569257,0,0.988235712,0.0741553307
156105033,35.9893532,4.53468466,110,37.3048134,4.66292334,30.9129887,30.8052044,0.0558756478,-0.34906584,0.261799395,0.009979425,0,0.992801547,0.0751311556
156304953,36.9044189,4.63013983,110,38.2116318,4.69488287,30.9142036,30.8062687,0.0536399707,-0.34906584,0.261799395,0.00549536245,0,0.992765725,0.075565435
156404913,37.3680382,4.66683626,110,38.6672707,4.71009302,30.9148159,30.8129826,0.069568947,-0.34906584,0.261799395,0.00612503896,0,0.992754698,0.0766014457
156504873,37.8336639,4.69242907,110,39.1243324,4.72481394,30.9158344,30.8172874,0.0388337262,-0.34906584,0.261799395,0.0101893172,0,0.994864821,0.0761253461
156604833,38.3057251,4.76314735,110,39.5827751,4.73906088,30.9165688,30.8250561,0.00792596303,-0.34906584,0.261799395,0.00734623056,0,0.993383348,0.0751232952
156704793,38.786396,4.84161758,110,40.0425491,4.75284719,30.9170322,30.8342056,0.0217935443,-0.34906584,0.261799395,0.00463671191,0,0.991049528,0.07537622
156804753,39.2745819,4.91051197,110,40.5036163,4.76618958,30.9179344,30.8359547,-0.0369794257,-0.34906584,0.261799395,0.00902536884,0,0.992658198,0.0730153918
156904713,39.7671356,4.92981625,110,40.9659309,4.77910089,30.9183235,30.8316746,-0.037089549,-0.34906584,0.261799395,0.00389254815,0,0.990264833,0.0727615282
157004673,40.257267,4.89769268,110,41.4294548,4.79159689,30.919035,30.8407288,0.0618781447,-0.34906584,0.261799395,0.00711725745,0,0.989835024,0.0766761303
157104633,40.7382011,4.77821207,110,41.894146,4.80368948,30.9198227,30.8523254,0.0622112527,-0.34906584,0.261799395,0.00788050238,0,0.989120126,0.0786817148
157204593,41.2081184,4.70723391,110,42.3599701,4.81539297,30.9206352,30.8588123,0.0637154356,-0.34906584,0.261799395,0.00812855642,0,0.989609718,0.0800150931
157304553,41.6745453,4.6961236,110,42.8268929,4.82671881,30.9216099,30.8601971,0.0512787923,-0.34906584,0.261799395,0.00975045189,0,0.991615772,0.0800096914
157404513,42.1443863,4.73747444,110,43.2943535,4.83230591,30.9224224,30.8519897,-0.0724050179,-0.34906584,0.261799395,0.00812855642,0,0.99380517,0.0757231414
157504473,42.6212921,4.80011511,110,43.761837,4.83251429,30.9227047,30.8431206,-0.0807977691,-0.34906584,0.261799395,0.00282400567,0,0.993756235,0.0746943802
157604433,43.104084,4.85906553,110,44.2288513,4.82768393,30.9238205,30.8405552,-0.0826683193,-0.34906584,0.261799395,0.0111624543,0,0.998885572,0.0738290101
157704393,43.591629,4.86442137,110,44.6949425,4.81814051,30.9242249,30.8456078,0.0282704718,-0.34906584,0.261799395,0.00404519727,0,0.994405329,0.076749891
157804353,44.0749893,4.8064065,110,45.1596832,4.80419397,30.9249802,30.8552971,0.0373767726,-0.34906584,0.261799395,0.00755612319,0,0.994890988,0.0771563128
157904313,44.5514526,4.74194288,110,45.6231995,4.79150915,30.9259262,30.8595581,0.0912839621,-0.34906584,0.261799395,0.00946423505,0,0.995239556,0.0791670904
158005106,45.0271492,4.70140409,110,46.089447,4.78121042,30.9266205,30.86619,0.124195375,-0.34906584,0.261799395,0.00688812649,0,0.993221104,0.0806115717
158105066,45.4952011,4.67373753,110,46.5508423,4.7695756,30.9273472,30.87813,0.104231022,-0.34906584,0.261799395,0.00726990635,0,0.992813289,0.0803810507
158205026,45.96381,4.69761276,110,47.0113373,4.76029444,30.9277306,30.879034,0.0324679986,-0.34906584,0.261799395,0.00383530487,0,0.991836727,0.0776823163
158404946,46.9079552,4.78141022,110,47.9300194,4.74471283,30.9290466,30.8855934,-0.0064067007,-0.34906584,0.261799395,0.00572433555,0,0.991753101,0.0749796852
158504906,47.3877335,4.8625412,110,48.3883858,4.73830175,30.9299793,30.8871727,-0.0311228745,-0.34906584,0.261799395,0.00933066756,0,0.992481232,0.0728455186
158604866,47.874176,4.89171648,110,48.8462181,4.73274374,30.930645,30.8852978,-0.103422105,-0.34906584,0.261799395,0.00665931031,0,0.990515053,0.0694371387
158704826,48.3595276,4.848032,110,49.3035889,4.72798777,30.931427,30.8889732,0.0168993231,-0.34906584,0.261799395,0.00782325864,0,0.98869133,0.0731847584
158804786,48.8369064,4.7470727,110,49.7605743,4.72398996,30.9319916,30.9036751,0.0574695095,-0.34906584,0.261799395,0.00564801134,0,0.984619915,0.075606212
158904746,49.3043785,4.67045784,110,50.2172394,4.72070551,30.9330826,30.909523,0.103210151,-0.34906584,0.261799395,0.0109144002,0,0.985625744,0.0780394077
159004706,49.7663269,4.62403536,110,50.6736488,4.71809387,30.9334946,30.9175987,0.0330922492,-0.34906584,0.261799395,0.00412152149,0,0.981739521,0.0766232461
159104666,50.2279053,4.64275789,110,51.1298676,4.71611643,30.9345894,30.9158344,-0.0769746155,-0.34906584,0.261799395,0.0109525621,0,0.986403406,0.0728300437
159204626,50.6922226,4.66363192,110,51.5859566,4.71473169,30.9348392,30.9141731,-0.0787181407,-0.34906584,0.261799395,0.00249962648,0,0.983065605,0.0723477155
159304586,51.1591148,4.69558096,110,52.0419655,4.7139039,30.9358826,30.9067764,-0.0696484894,-0.34906584,0.261799395,0.0104373721,0,0.987789333,0.0719264448
159404546,51.6308441,4.74671268,110,52.4979439,4.71359873,30.9364281,30.9035931,-0.139337152,-0.34906584,0.261799395,0.00545720011,0,0.985834479,0.0687375963
159504506,52.1048622,4.72718763,110,52.9539413,4.71378469,30.9369736,30.8923607,-0.0762609094,-0.34906584,0.261799395,0.00545720011,0,0.986124396,0.0702937767
159604466,52.5729904,4.66272593,110,53.4099998,4.71442938,30.937603,30.8935776,0.0198893063,-0.34906584,0.261799395,0.00629676925,0,0.985266566,0.0739440694
159704426,53.0348854,4.64329672,110,53.8661613,4.71550369,30.938488,30.8903122,0.0148718953,-0.34906584,0.261799395,0.00885363948,0,0.986281157,0.0740098953
159804386,53.4957542,4.62704611,110,54.322464,4.71697855,30.9393806,30.8902664,-0.00562251825,-0.34906584,0.261799395,0.00892996322,0,0.986175895,0.0736364946
159904346,53.9552803,4.58572054,110,54.7789459,4.71882868,30.9400787,30.8850517,0.000938773155,-0.34906584,0.261799395,0.0069836895,0,0.985686898,0.0742872879
160005139,54.4106445,4.54898405,110,55.2394485,4.72231293,30.9405155,30.8857346,0.00280624628,-0.34906584,0.261799395,0.00433346396,0,0.98488009,0.0750777349
160105099,54.8682899,4.57379436,110,55.6963921,4.72356939,30.9415512,30.8900852,0.0190107338,-0.34906584,0.261799395,0.0103610475,0,0.987317681,0.0756599903
160205059,55.3256836,4.58089733,110,56.1536064,4.72639322,30.9418335,30.8850536,0.0166386012,-0.34906584,0.261799395,0.00282400567,0,0.984221339,0.0756998882
160305019,55.7827492,4.59564352,110,56.6111221,4.729496,30.9427109,30.8748913,-0.0201458819,-0.34906584,0.261799395,0.0087773148,0,0.988426089,0.0743494183
160504939,56.7028046,4.64185953,110,57.527153,4.73645544,30.9442368,30.864624,-0.0193374399,-0.34906584,0.261799395,0.0106472643,0,0.990517437,0.0738772526
160604899,57.1670418,4.66169024,110,57.9857101,4.74027252,30.9446926,30.8668766,0.0212344527,-0.34906584,0.261799395,0.00456038723,0,0.98677808,0.0751723573
160704859,57.6310997,4.63583422,110,58.4446602,4.74429083,30.9457111,30.8729973,0.0488889329,-0.34906584,0.261799395,0.0101893172,0,0.98820889,0.0766881555
160804819,58.0933723,4.60359192,110,58.9040146,4.74849319,30.946434,30.8708267,0.0937796235,-0.34906584,0.261799395,0.00723174401,0,0.986272335,0.0787972286
160904779,58.5557671,4.64162827,110,59.3637886,4.75286341,30.9469566,30.870966,-0.00486522913,-0.34906584,0.261799395,0.00522822654,0,0.985487938,0.075565353
161004739,59.0264893,4.75215721,110,59.8240051,4.75738668,30.9477634,30.8624058,-0.075150013,-0.34906584,0.261799395,0.00807131361,0,0.987601936,0.07193584
161104699,59.5078506,4.8093915,110,60.2846718,4.76204681,30.9485435,30.852211,-0.0596448071,-0.34906584,0.261799395,0.0078041777,0,0.987360597,0.0713317469
161204659,59.9925423,4.81993484,110,60.7458,4.76683187,30.9491692,30.855793,0.00965082645,-0.34906584,0.261799395,0.00625860691,0,0.984366477,0.07329797
161304619,60.476368,4.78251314,110,61.2074013,4.77172995,30.9500465,30.8582325,-0.0413766503,-0.34906584,0.261799395,0.0087773148,0,0.984214187,0.071922563
161404579,60.9534264,4.69583941,110,61.669487,4.77672958,30.9503593,30.8541298,-0.0108450893,-0.34906584,0.261799395,0.00312930346,0,0.981166959,0.0736192912
161504539,61.4212456,4.65239716,110,62.1320648,4.78181696,30.9514503,30.8481712,0.0170236118,-0.34906584,0.261799395,0.0109144002,0,0.98508364,0.0749279782
