parent_path,pos,key,idx,type,flags,name
128.28.5,1,0,2,1,0,_X
128.28.5,2,0,3,1,128,_Y
128.28.5,3,0,4,2,128,_KEY
128.28.5,4,0,5,1,128,_IDX
128.28.5,5,0,6,3,128,_GRP
128.28.5,6,0,7,4,0,_MIN
128.28.5,7,0,8,4,0,_MAX
128.28.5,8,0,9,4,0,_INCR
128.28.5,9,0,10,1,128,_TYPE
128.28,6,0,7,6,1,PARAM4
128.28.6,0,0,1,1,128,_EN
128.28.6,1,0,2,1,0,_X
128.28.6,2,0,3,1,128,_Y
128.28.6,3,0,4,2,128,_KEY
128.28.6,4,0,5,1,128,_IDX
128.28.6,5,0,6,3,128,_GRP
128.28.6,6,0,7,4,0,_MIN
128.28.6,7,0,8,4,0,_MAX
128.28.6,8,0,9,4,0,_INCR
128.28.6,9,0,10,1,128,_TYPE
128.28,7,0,8,6,1,PARAM5
128.28.7,0,0,1,1,128,_EN
128.28.7,1,0,2,1,0,_X
128.28.7,2,0,3,1,128,_Y
128.28.7,3,0,4,2,128,_KEY
128.28.7,4,0,5,1,128,_IDX
128.28.7,5,0,6,3,128,_GRP
128.28.7,6,0,7,4,0,_MIN
128.28.7,7,0,8,4,0,_MAX
128.28.7,8,0,9,4,0,_INCR
128.28.7,9,0,10,1,128,_TYPE
128.28,8,0,9,6,1,PARAM6
128.28.8,0,0,1,1,128,_EN
128.28.8,1,0,2,1,0,_X
128.28.8,2,0,3,1,128,_Y
128.28.8,3,0,4,2,128,_KEY
128.28.8,4,0,5,1,128,_IDX
128.28.8,5,0,6,3,128,_GRP
128.28.8,6,0,7,4,0,_MIN
128.28.8,7,0,8,4,0,_MAX
128.28.8,8,0,9,4,0,_INCR
128.28.8,9,0,10,1,128,_TYPE
128.28,9,0,10,6,1,PARAM7
128.28.9,0,0,1,1,128,_EN
128.28.9,1,0,2,1,0,_X
128.28.9,2,0,3,1,128,_Y
128.28.9,3,0,4,2,128,_KEY
128.28.9,4,0,5,1,128,_IDX
128.28.9,5,0,6,3,128,_GRP
128.28.9,6,0,7,4,0,_MIN
128.28.9,7,0,8,4,0,_MAX
128.28.9,8,0,9,4,0,_INCR
128.28.9,9,0,10,1,128,_TYPE
128.28,10,0,11,6,1,PARAM8
128.28.10,0,0,1,1,128,_EN
128.28.10,1,0,2,1,0,_X
128.28.10,2,0,3,1,128,_Y
128.28.10,3,0,4,2,128,_KEY
128.28.10,4,0,5,1,128,_IDX
128.28.10,5,0,6,3,128,_GRP
128.28.10,6,0,7,4,0,_MIN
128.28.10,7,0,8,4,0,_MAX
128.28.10,8,0,9,4,0,_INCR
128.28.10,9,0,10,1,128,_TYPE
128.28,11,0,12,6,1,PARAM9
128.28.11,0,0,1,1,128,_EN
128.28.11,1,0,2,1,0,_X
128.28.11,2,0,3,1,128,_Y
128.28.11,3,0,4,2,128,_KEY
128.28.11,4,0,5,1,128,_IDX
128.28.11,5,0,6,3,128,_GRP
128.28.11,6,0,7,4,0,_MIN
128.28.11,7,0,8,4,0,_MAX
128.28.11,8,0,9,4,0,_INCR
128.28.11,9,0,10,1,128,_TYPE
128.28,12,0,13,1,0,SAVE_X
128.28,13,0,14,1,0,SAVE_Y
128,29,0,27,6,1,1_
128.29,0,0,2,1,68,ENABLE
128.29,1,0,1,6,1,LINK_Q
128.29.1,0,0,1,1,128,_EN
128.29.1,1,0,2,1,128,_X
128.29.1,2,0,3,1,128,_Y
128.29,2,0,3,1,0,TXT_RES
128.29,3,0,4,1,0,FONT
128.29,4,0,10,1,0,ESC_IDX
128,30,0,28,6,1,2_
128.30,0,0,2,1,68,ENABLE
128.30,1,0,1,6,1,LINK_Q
128.30.1,0,0,1,1,128,_EN
128.30.1,1,0,2,1,128,_X
128.30.1,2,0,3,1,128,_Y
128.30,2,0,3,1,0,TXT_RES
128.30,3,0,4,1,0,FONT
128.30,4,0,10,1,0,ESC_IDX
128,31,0,29,6,1,3_
128.31,0,0,2,1,68,ENABLE
128.31,1,0,1,6,1,LINK_Q
128.31.1,0,0,1,1,128,_EN
128.31.1,1,0,2,1,128,_X
128.31.1,2,0,3,1,128,_Y
128.31,2,0,3,1,0,TXT_RES
128.31,3,0,4,1,0,FONT
128.31,4,0,10,1,0,ESC_IDX
128,32,0,30,6,1,4_
128.32,0,0,2,1,68,ENABLE
128.32,1,0,1,6,1,LINK_Q
128.32.1,0,0,1,1,128,_EN
128.32.1,1,0,2,1,128,_X
128.32.1,2,0,3,1,128,_Y
128.32,2,0,3,1,0,TXT_RES
128.32,3,0,4,1,0,FONT
128.32,4,0,10,1,0,ESC_IDX
128,33,0,32,1,0,_TYPE2
,129,47,0,6,0,TKOFF_
129,0,0,1,2,0,ALT
129,1,0,2,2,0,LVL_ALT
129,2,0,3,1,0,LVL_PITCH
129,3,0,4,2,0,DIST
129,4,0,5,4,0,GND_PITCH
,130,272,0,6,0,AUTOLAND_
130,0,0,1,2,0,WP_ALT
130,1,0,2,2,0,WP_DIST
130,2,0,3,2,0,DIR_OFF
130,3,0,4,1,0,OPTIONS
130,4,0,5,2,0,CLIMB
,131,270,0,6,0,PUP_
131,0,0,1,1,4,ENABLE
131,1,0,2,4,0,ELEV_OFS
131,2,0,3,4,0,NG_LIM
131,3,0,4,4,0,NG_JERK_LIM
131,4,0,5,4,0,PITCH
131,5,0,6,4,0,ARSPD_START
131,6,0,7,4,0,PITCH_START
,132,257,0,6,0,
132,0,0,2,6,1,FFT_
132.0,0,0,1,1,4,ENABLE
132.0,1,0,2,2,0,MINHZ
132.0,2,0,3,2,0,MAXHZ
132.0,3,0,4,1,0,SAMPLE_MODE
132.0,4,0,5,2,0,WINDOW_SIZE
132.0,5,0,6,4,0,WINDOW_OLAP
132.0,6,0,7,4,0,FREQ_HOVER
132.0,7,0,8,4,0,THR_REF
132.0,8,0,9,4,0,SNR_REF
132.0,9,0,10,4,0,ATT_REF
132.0,10,0,11,4,0,BW_HOVER
132.0,11,0,12,1,0,HMNC_FIT
132.0,12,0,13,1,0,HMNC_PEAK
132.0,13,0,14,1,0,NUM_FRAMES
132.0,14,0,15,3,0,OPTIONS
132,1,0,3,6,1,VISO
132.1,0,0,0,1,4,_TYPE
132.1,1,0,1,5,0,_POS
132.1,2,0,2,1,0,_ORIENT
132.1,3,0,3,4,0,_SCALE
132.1,4,0,4,2,0,_DELAY_MS
132.1,5,0,5,4,0,_VEL_M_NSE
132.1,6,0,6,4,0,_POS_M_NSE
132.1,7,0,7,4,0,_YAW_M_NSE
132.1,8,0,8,1,0,_QUAL_MIN
132,2,0,4,6,1,VTX_
132.2,0,0,1,1,4,ENABLE
132.2,1,0,2,2,0,POWER
132.2,2,0,3,1,0,CHANNEL
132.2,3,0,4,1,0,BAND
132.2,4,0,5,2,0,FREQ
132.2,5,0,6,2,0,OPTIONS
132.2,6,0,7,2,0,MAX_POWER
132,3,0,5,6,1,MSP
132.3,0,0,1,1,0,_OSD_NCELLS
132.3,1,0,2,1,0,_OPTIONS
132,4,0,6,6,1,FRSKY_
132.4,0,0,1,1,0,UPLINK_ID
132.4,1,0,2,1,0,DNLINK1_ID
132.4,2,0,3,1,0,DNLINK2_ID
132.4,3,0,4,1,0,DNLINK_ID
132.4,4,0,5,1,0,OPTIONS
132,5,0,7,6,1,GEN_
132.5,0,0,1,1,4,TYPE
132.5,1,0,2,3,0,OPTIONS
132.5,2,0,3,6,18,L_
132,6,0,8,6,1,EAHRS
132.6,0,0,1,1,4,_TYPE
132.6,1,0,2,2,0,_RATE
132.6,2,0,3,2,0,_OPTIONS
132.6,3,0,4,2,0,_SENSORS
132.6,4,0,5,2,0,_LOG_RATE
132,7,0,9,6,1,EFI
132.7,0,0,1,1,4,_TYPE
132.7,1,0,2,4,0,_COEF1
132.7,2,0,3,4,0,_COEF2
132.7,3,0,4,4,0,_FUEL_DENS
132.7,4,0,5,6,1,_THRLIN
132.7.4,0,0,1,1,4,_EN
132.7.4,1,0,2,4,0,_COEF1
132.7.4,2,0,3,4,0,_COEF2
132.7.4,3,0,4,4,0,_COEF3
132.7.4,4,0,5,4,0,_OFS
132,8,0,10,6,1,ARSPD
132.8,0,0,10,1,0,_PRIMARY
132.8,1,0,21,3,0,_OPTIONS
132.8,2,0,22,4,0,_WIND_MAX
132.8,3,0,23,4,0,_WIND_WARN
132.8,4,0,26,4,0,_WIND_GATE
132.8,5,0,27,1,1024,_OFF_PCNT
132.8,6,0,28,6,1,_
132.8.6,0,0,1,1,4,TYPE
132.8.6,1,0,2,1,0,USE
132.8.6,2,0,3,4,0,OFFSET
132.8.6,3,0,4,4,0,RATIO
132.8.6,4,0,5,1,0,PIN
132.8.6,5,0,6,1,0,AUTOCAL
132.8.6,6,0,7,1,0,TUBE_ORDR
132.8.6,7,0,8,1,0,SKIP_CAL
132.8.6,8,0,9,4,0,PSI_RANGE
132.8.6,9,0,10,1,0,BUS
132.8.6,10,0,11,3,32,DEVID
132.8,7,0,29,6,1,2_
132.8.7,0,0,1,1,4,TYPE
132.8.7,1,0,2,1,0,USE
132.8.7,2,0,3,4,0,OFFSET
132.8.7,3,0,4,4,0,RATIO
132.8.7,4,0,5,1,0,PIN
132.8.7,5,0,6,1,0,AUTOCAL
132.8.7,6,0,7,1,0,TUBE_ORDR
132.8.7,7,0,8,1,0,SKIP_CAL
132.8.7,8,0,9,4,0,PSI_RANGE
132.8.7,9,0,10,1,0,BUS
132.8.7,10,0,11,3,32,DEVID
132,9,0,11,6,1,CUST_ROT
132.9,0,0,1,1,4,_ENABLE
132.9,1,0,2,6,1,1_
132.9.1,0,0,1,4,0,ROLL
132.9.1,1,0,2,4,0,PITCH
132.9.1,2,0,3,4,0,YAW
132.9,2,0,3,6,1,2_
132.9.2,0,0,1,4,0,ROLL
132.9.2,1,0,2,4,0,PITCH
132.9.2,2,0,3,4,0,YAW
132,10,0,12,6,1,ESC_TLM
132.10,0,0,1,1,0,_MAV_OFS
132,11,0,13,6,1,AIS_
132,12,0,14,6,1,FENCE_
132.12,0,0,0,1,0,ENABLE
132.12,1,0,1,1,0,TYPE
132.12,2,0,2,1,0,ACTION
132.12,3,0,3,4,15616,ALT_MAX
132.12,4,0,4,4,0,RADIUS
132.12,5,0,5,4,0,MARGIN
132.12,6,0,6,1,0,TOTAL
132.12,7,0,7,4,15616,ALT_MIN
132.12,8,0,8,1,1024,RET_RALLY
132.12,9,0,9,2,1024,RET_ALT
132.12,10,0,10,1,13568,AUTOENABLE
132.12,11,0,11,2,0,OPTIONS
132.12,12,0,12,4,0,NTF_FREQ
132.12,13,0,13,4,0,MARGIN_XY
132.12,14,0,14,1,15616,ALT_MAX_TP
132.12,15,0,15,1,15616,ALT_MIN_TP
132,13,0,15,6,1,DID_
132.13,0,0,1,1,4,ENABLE
132.13,1,0,2,1,0,MAVPORT
132.13,2,0,3,1,0,CANDRIVER
132.13,3,0,4,2,0,OPTIONS
132.13,4,0,5,4,0,BARO_ACC
132,14,0,16,6,1,TEMP
132.14,0,0,1,1,0,_LOG
132.14,1,0,10,6,1,1_
132.14.1,0,0,1,1,4,TYPE
132.14.1,1,0,2,1,0,BUS
132.14.1,2,0,3,1,0,ADDR
132.14.1,3,0,4,1,0,SRC
132.14.1,4,0,5,3,0,SRC_ID
132.14,2,0,19,6,18,1_
132.14,3,0,11,6,1,2_
132.14.3,0,0,1,1,4,TYPE
132.14.3,1,0,2,1,0,BUS
132.14.3,2,0,3,1,0,ADDR
132.14.3,3,0,4,1,0,SRC
132.14.3,4,0,5,3,0,SRC_ID
132.14,4,0,20,6,18,2_
132.14,5,0,12,6,1,3_
132.14.5,0,0,1,1,4,TYPE
132.14.5,1,0,2,1,0,BUS
132.14.5,2,0,3,1,0,ADDR
132.14.5,3,0,4,1,0,SRC
132.14.5,4,0,5,3,0,SRC_ID
132.14,6,0,21,6,18,3_
132,15,0,17,6,1,NMEA_
132.15,0,0,1,2,0,RATE_MS
132.15,1,0,2,2,0,MSG_EN
132,16,0,19,6,1,KDE_
132.16,0,0,1,1,0,NPOLE
132,17,0,20,3,0,FLTMODE_GCSBLOCK
132,18,0,21,6,1,NET_
132.18,0,0,1,1,4,ENABLE
132.18,1,0,9,3,0,OPTIONS
132,19,0,22,6,1,NET_P1_
132.19,0,0,1,1,4,TYPE
132.19,1,0,2,1,0,PROTOCOL
132.19,2,0,3,6,1,IP
132.19.2,0,0,1,2,0,0
132.19.2,1,0,2,2,0,1
132.19.2,2,0,3,2,0,2
132.19.2,3,0,4,2,0,3
132.19,3,0,4,3,0,PORT
132,20,0,23,6,1,NET_P2_
132.20,0,0,1,1,4,TYPE
132.20,1,0,2,1,0,PROTOCOL
132.20,2,0,3,6,1,IP
132.20.2,0,0,1,2,0,0
132.20.2,1,0,2,2,0,1
132.20.2,2,0,3,2,0,2
132.20.2,3,0,4,2,0,3
132.20,3,0,4,3,0,PORT
132,21,0,24,6,1,NET_P3_
132.21,0,0,1,1,4,TYPE
132.21,1,0,2,1,0,PROTOCOL
132.21,2,0,3,6,1,IP
132.21.2,0,0,1,2,0,0
132.21.2,1,0,2,2,0,1
132.21.2,2,0,3,2,0,2
132.21.2,3,0,4,2,0,3
132.21,3,0,4,3,0,PORT
132,22,0,25,6,1,NET_P4_
132.22,0,0,1,1,4,TYPE
132.22,1,0,2,1,0,PROTOCOL
132.22,2,0,3,6,1,IP
132.22.2,0,0,1,2,0,0
132.22.2,1,0,2,2,0,1
132.22.2,2,0,3,2,0,2
132.22.2,3,0,4,2,0,3
132.22,3,0,4,3,0,PORT
132,23,0,26,6,1,FILT
132.23,0,0,2,6,1,1_
132.23.0,0,0,1,1,4,TYPE
132.23,1,0,3,6,18,1_
132.23,2,0,4,6,1,2_
132.23.2,0,0,1,1,4,TYPE
132.23,3,0,5,6,18,2_
132.23,4,0,6,6,1,3_
132.23.4,0,0,1,1,4,TYPE
132.23,5,0,7,6,18,3_
132.23,6,0,8,6,1,4_
132.23.6,0,0,1,1,4,TYPE
132.23,7,0,9,6,18,4_
132.23,8,0,10,6,1,5_
132.23.8,0,0,1,1,4,TYPE
132.23,9,0,11,6,18,5_
132.23,10,0,12,6,1,6_
132.23.10,0,0,1,1,4,TYPE
132.23,11,0,13,6,18,6_
132.23,12,0,14,6,1,7_
132.23.12,0,0,1,1,4,TYPE
132.23,13,0,15,6,18,7_
132.23,14,0,16,6,1,8_
132.23.14,0,0,1,1,4,TYPE
132.23,15,0,17,6,18,8_
132,24,0,27,6,1,STAT
132.24,0,0,0,2,0,_BOOTCNT
132.24,1,0,1,3,0,_FLTTIME
132.24,2,0,2,3,0,_RUNTIME
132.24,3,0,3,3,0,_RESET
132.24,4,0,4,3,0,_FLTCNT
132.24,5,0,5,4,0,_DISTFLWN
132,25,0,28,6,1,SCR_
132.25,0,0,1,1,4,ENABLE
132.25,1,0,2,3,0,VM_I_COUNT
132.25,2,0,3,3,0,HEAP_SIZE
132.25,3,0,4,1,0,DEBUG_OPTS
132.25,4,0,5,4,0,USER1
132.25,5,0,6,4,0,USER2
132.25,6,0,7,4,0,USER3
132.25,7,0,8,4,0,USER4
132.25,8,0,10,4,0,USER5
132.25,9,0,11,4,0,USER6
132.25,10,0,9,2,0,DIR_DISABLE
132.25,11,0,12,3,0,LD_CHECKSUM
132.25,12,0,13,3,0,RUN_CHECKSUM
132.25,13,0,14,1,0,THD_PRIORITY
132.25,14,0,15,1,4,SDEV_EN
132.25,15,0,16,1,0,SDEV1_PROTO
132.25,16,0,17,1,0,SDEV2_PROTO
132.25,17,0,18,1,0,SDEV3_PROTO
132,26,0,29,6,1,LOG
132.26,0,0,0,1,0,_BACKEND_TYPE
132.26,1,0,1,2,0,_FILE_BUFSIZE
132.26,2,0,2,1,0,_DISARMED
132.26,3,0,3,1,0,_REPLAY
132.26,4,0,4,1,0,_FILE_DSRMROT
132.26,5,0,5,1,0,_MAV_BUFSIZE
132.26,6,0,6,2,0,_FILE_TIMEOUT
132.26,7,0,7,2,0,_FILE_MB_FREE
132.26,8,0,8,4,0,_FILE_RATEMAX
132.26,9,0,9,4,0,_MAV_RATEMAX
132.26,10,0,10,4,0,_BLK_RATEMAX
132.26,11,0,11,4,0,_DARM_RATEMAX
132.26,12,0,12,2,0,_MAX_FILES
132,27,0,30,6,1,GRIP_
132.27,0,0,0,1,4,ENABLE
132.27,1,0,1,1,0,TYPE
132.27,2,0,2,2,0,GRAB
132.27,3,0,3,2,0,RELEASE
132.27,4,0,4,2,0,NEUTRAL
132.27,5,0,5,1,0,REGRAB
132.27,6,0,6,2,0,CAN_ID
132.27,7,0,7,4,0,AUTOCLOSE
132,28,0,31,6,1,SERIAL
132.28,0,0,0,3,0,0_BAUD
132.28,1,0,11,1,0,0_PROTOCOL
132.28,2,0,1,1,0,1_PROTOCOL
132.28,3,0,2,3,0,1_BAUD
132.28,4,0,3,1,0,2_PROTOCOL
132.28,5,0,4,3,0,2_BAUD
132.28,6,0,5,1,0,3_PROTOCOL
132.28,7,0,6,3,0,3_BAUD
132.28,8,0,7,1,0,4_PROTOCOL
132.28,9,0,8,3,0,4_BAUD
132.28,10,0,9,1,0,5_PROTOCOL
132.28,11,0,10,3,0,5_BAUD
132.28,12,0,12,1,0,6_PROTOCOL
132.28,13,0,13,3,0,6_BAUD
132.28,14,0,14,3,0,1_OPTIONS
132.28,15,0,15,3,0,2_OPTIONS
132.28,16,0,16,3,0,3_OPTIONS
132.28,17,0,17,3,0,4_OPTIONS
132.28,18,0,18,3,0,5_OPTIONS
132.28,19,0,19,3,0,6_OPTIONS
132.28,20,0,20,1,0,_PASS1
132.28,21,0,21,1,0,_PASS2
132.28,22,0,22,1,0,_PASSTIMO
132.28,23,0,23,1,0,7_PROTOCOL
132.28,24,0,24,3,0,7_BAUD
132.28,25,0,25,3,0,7_OPTIONS
132,29,0,32,6,1,RPM
132.29,0,0,14,6,1,1_
132.29.0,0,0,1,1,4,TYPE
132.29.0,1,0,2,4,0,SCALING
132.29.0,2,0,3,4,0,MAX
132.29.0,3,0,4,4,0,MIN
132.29.0,4,0,5,4,0,MIN_QUAL
132.29.0,5,0,6,1,0,PIN
132.29.0,6,0,7,3,0,ESC_MASK
132.29.0,7,0,8,1,0,ESC_INDEX
132.29.0,8,0,9,1,0,DC_ID
132.29,1,0,15,6,1,2_
132.29.1,0,0,1,1,4,TYPE
132.29.1,1,0,2,4,0,SCALING
132.29.1,2,0,3,4,0,MAX
132.29.1,3,0,4,4,0,MIN
132.29.1,4,0,5,4,0,MIN_QUAL
132.29.1,5,0,6,1,0,PIN
132.29.1,6,0,7,3,0,ESC_MASK
132.29.1,7,0,8,1,0,ESC_INDEX
132.29.1,8,0,9,1,0,DC_ID
,133,271,0,6,0,QWIK_
133,0,0,1,1,4,ENABLE
133,1,0,2,1,0,AXES
133,2,0,3,4,0,DOUBLE_TIME
133,3,0,4,4,0,GAIN_MARGIN
133,4,0,5,4,0,OSC_SMAX
133,5,0,6,4,0,YAW_P_MAX
133,6,0,7,4,0,YAW_D_MAX
133,7,0,8,4,0,RP_PI_RATIO
133,8,0,9,4,0,Y_PI_RATIO
133,9,0,10,1,0,AUTO_FILTER
133,10,0,11,4,0,AUTO_SAVE
133,11,0,12,4,0,REDUCE_MAX
133,12,0,13,2,0,OPTIONS
133,13,0,14,1,0,ANGLE_MAX
,134,273,0,6,0,MAV
134,0,0,1,2,0,_SYSID
134,1,0,2,2,0,_GCS_SYSID
134,2,0,5,2,0,_GCS_SYSID_HI
134,3,0,3,2,0,_OPTIONS
134,4,0,4,1,0,_TELEM_DELAY
134,5,0,11,6,18,1
134,6,0,12,6,18,2
134,7,0,13,6,18,3
134,8,0,14,6,18,4
134,9,0,15,6,18,5
134,10,0,16,6,18,6
134,11,0,17,6,18,7
134,12,0,18,6,18,8
134,13,0,19,6,18,9
134,14,0,20,6,18,10
134,15,0,21,6,18,11
134,16,0,22,6,18,12
134,17,0,23,6,18,13
134,18,0,24,6,18,14
134,19,0,25,6,18,15
134,20,0,26,6,18,16
