time_us,out_nrc,out_rlc,out_nav,out_rs,out_ae,out_pt
154764736,-6364,500,-500,-498,-2,0.06858459860086441
154784728,-6364,500,-500,-497,-3,0.068716995418071747
154804720,-6364,500,-500,-497,-3,0.068927466869354248
154824712,-6363,500,-500,-496,-4,0.069253332912921906
154844704,-6363,500,-500,-495,-5,0.069648496806621552
154864696,-6363,500,-500,-495,-5,0.070048972964286804
154884688,-6364,500,-500,-495,-5,0.07068248838186264
154904680,-6364,500,-500,-496,-4,0.071468159556388855
154924672,-6363,500,-500,-495,-5,0.072125613689422607
154944664,-6363,500,-500,-493,-7,0.072615392506122589
154964656,-6363,500,-500,-491,-9,0.073122397065162659
154984648,-6363,500,-500,-489,-11,0.073661185801029205
155004640,-6363,500,-500,-489,-11,0.073913171887397766
155024632,-6362,500,-500,-490,-10,0.073830783367156982
155044624,-6361,500,-500,-489,-11,0.073510877788066864
155064616,-6361,500,-500,-489,-11,0.072983406484127045
155084608,-6361,500,-500,-490,-10,0.072590291500091553
155104600,-6361,500,-500,-490,-10,0.072355099022388458
155124592,-6360,500,-500,-489,-11,0.07223965972661972
155144584,-6360,500,-500,-488,-12,0.072162255644798279
155164576,-6360,500,-500,-486,-14,0.072018370032310486
155184568,-6360,500,-500,-486,-14,0.07196209579706192
155204560,-6360,500,-500,-486,-14,0.071936957538127899
155224552,-6360,500,-500,-486,-14,0.071841232478618622
155244544,-6360,500,-500,-487,-13,0.071864157915115356
155264536,-6360,500,-500,-487,-13,0.071762800216674805
155284528,-6360,500,-500,-485,-15,0.071744255721569061
155304520,-6360,500,-500,-484,-16,0.071923159062862396
155324512,-6360,500,-500,-482,-18,0.072253778576850891
155344504,-6360,500,-500,-483,-17,0.072412647306919098
155364496,-6360,500,-500,-483,-17,0.072536192834377289
155384488,-6360,500,-500,-483,-17,0.072702005505561829
155404480,-6360,500,-500,-484,-16,0.073123134672641754
155424472,-6359,500,-500,-485,-15,0.073424935340881348
155444464,-6359,500,-500,-484,-16,0.073717407882213593
155464456,-6360,500,-500,-486,-14,0.074126951396465302
155484448,-6360,500,-500,-487,-13,0.074488967657089233
155504440,-6360,500,-500,-487,-13,0.074686095118522644
155524432,-6359,500,-500,-488,-12,0.074814952909946442
155544424,-6359,500,-500,-488,-12,0.07495465874671936
155564416,-6359,500,-500,-488,-12,0.075267292559146881
155584408,-6359,500,-500,-489,-11,0.075605809688568115
155604400,-6359,500,-500,-490,-10,0.075898930430412292
155624392,-6358,500,-500,-491,-9,0.076175399124622345
155644384,-6358,500,-500,-493,-7,0.076382890343666077
155664376,-6358,500,-500,-495,-5,0.076601088047027588
155684368,-6358,500,-500,-498,-2,0.076659329235553741
155704360,-6358,500,-500,-501,1,0.076715216040611267
155724352,-6357,500,-500,-505,5,0.076761975884437561
155744344,-6357,500,-500,-507,7,0.076625868678092957
155764336,-6357,500,-500,-509,9,0.076310224831104279
155784328,-6357,500,-500,-510,10,0.076005913317203522
155804320,-6357,500,-500,-511,11,0.075713366270065308
155824312,-6357,500,-500,-512,12,0.075432062149047852
155845137,-6357,500,-500,-512,12,0.075401574373245239
155865129,-6357,500,-500,-514,14,0.075533270835876465
155885121,-6357,500,-500,-515,15,0.075872533023357391
155905113,-6357,500,-500,-516,16,0.076215125620365143
155925105,-6357,500,-500,-517,17,0.076245464384555817
155945097,-6357,500,-500,-519,19,0.0761723592877388
155965089,-6357,500,-500,-521,21,0.076201833784580231
155985081,-6357,500,-500,-523,23,0.076072923839092255
156005073,-6357,500,-500,-524,24,0.075918428599834442
156025065,-6357,500,-500,-524,24,0.075954504311084747
156045057,-6357,500,-500,-523,23,0.076055265963077545
156065049,-6357,500,-500,-523,23,0.076003409922122955
156085041,-6357,500,-500,-521,21,0.076132923364639282
156105033,-6357,500,-500,-521,21,0.076271645724773407
156125025,-6358,500,-500,-521,21,0.076489515602588654
156145017,-6358,500,-500,-519,19,0.076893746852874756
156165009,-6359,500,-500,-517,17,0.077273987233638763
156185001,-6359,500,-500,-516,16,0.077596880495548248
156204993,-6359,500,-500,-515,15,0.077906392514705658
156224985,-6359,500,-500,-515,15,0.078124731779098511
156244977,-6359,500,-500,-514,14,0.078361243009567261
156264969,-6359,500,-500,-513,13,0.078592576086521149
156284961,-6359,500,-500,-512,12,0.078632526099681854
156304953,-6359,500,-500,-510,10,0.078799828886985779
156324945,-6360,500,-500,-509,9,0.078846387565135956
156344937,-6360,500,-500,-508,8,0.079039037227630615
156364929,-6360,500,-500,-506,6,0.07939833402633667
156384921,-6361,500,-500,-504,4,0.079658865928649902
156404913,-6360,500,-500,-503,3,0.079577639698982239
156424905,-6362,500,-500,-503,3,0.07935689389705658
156444897,-6362,500,-500,-502,2,0.079521648585796356
156464889,-6362,500,-500,-501,1,0.079718418419361115
156484881,-6362,500,-500,-499,-1,0.07988845556974411
156504873,-6362,500,-500,-499,-1,0.08020193874835968
156524865,-6363,500,-500,-497,-3,0.080658793449401855
156544857,-6363,500,-500,-497,-3,0.081210099160671234
156564849,-6363,500,-500,-497,-3,0.081696704030036926
156584841,-6363,500,-500,-497,-3,0.082047320902347565
156604833,-6363,500,-500,-499,-1,0.082470886409282684
156624825,-6364,500,-500,-501,1,0.082881055772304535
156644817,-6364,500,-500,-501,1,0.083332367241382599
156664809,-6364,500,-500,-501,1,0.083793707191944122
156684801,-6364,500,-500,-500,0,0.084265522658824921
156704793,-6364,500,-500,-500,0,0.084775261580944061
156724785,-6364,500,-500,-500,0,0.085305541753768921
156744777,-6364,500,-500,-500,0,0.085759781301021576
156764769,-6365,500,-500,-501,1,0.086126431822776794
156784761,-6365,500,-500,-501,1,0.086405366659164429
156804753,-6365,500,-500,-501,1,0.086712643504142761
156824745,-6364,500,-500,-501,1,0.086889192461967468
156844737,-6364,500,-500,-502,2,0.086951471865177155
156864729,-6364,500,-500,-503,3,0.086933933198451996
156884721,-6364,500,-500,-505,5,0.086916185915470123
156904713,-6364,500,-500,-508,8,0.086859583854675293
156924705,-6363,500,-500,-510,10,0.086673520505428314
156944697,-6363,500,-500,-511,11,0.086569681763648987
156964689,-6363,500,-500,-512,12,0.086286395788192749
156984681,-6363,500,-500,-512,12,0.085991449654102325
157004673,-6363,500,-500,-512,12,0.085478000342845917
157024665,-6363,500,-500,-511,11,0.084710121154785156
157044657,-6363,500,-500,-509,9,0.083686865866184235
157064649,-6363,500,-500,-508,8,0.08257901668548584
157084641,-6363,500,-500,-508,8,0.081906594336032867
157104633,-6363,500,-500,-508,8,0.081458352506160736
157124625,-6363,500,-500,-509,9,0.081077784299850464
157144617,-6363,500,-500,-510,10,0.080809473991394043
157164609,-6363,500,-500,-511,11,0.080417782068252563
157184601,-6363,500,-500,-510,10,0.080095171928405762
157204593,-6363,500,-500,-509,9,0.079931177198886871
157224585,-6364,500,-500,-509,9,0.079981304705142975
157244577,-6364,500,-500,-509,9,0.08007504791021347
157264569,-6364,500,-500,-509,9,0.080185003578662872
157284561,-6364,500,-500,-509,9,0.080294892191886902
157304553,-6364,500,-500,-506,6,0.08040117472410202
157324545,-6364,500,-500,-504,4,0.080667257308959961
157344537,-6364,500,-500,-502,2,0.081096328794956207
157364529,-6364,500,-500,-500,0,0.081595122814178467
157384521,-6364,500,-500,-497,-3,0.082065723836421967
157404513,-6364,500,-500,-495,-5,0.082518622279167175
157424505,-6363,500,-500,-494,-6,0.082855246961116791
157444497,-6363,500,-500,-494,-6,0.083315342664718628
157464489,-6363,500,-500,-494,-6,0.083786576986312866
157484481,-6363,500,-500,-494,-6,0.084383584558963776
157504473,-6363,500,-500,-494,-6,0.084848649799823761
157524465,-6362,500,-500,-494,-6,0.085219487547874451
157544457,-6362,500,-500,-494,-6,0.085538581013679504
157564449,-6362,500,-500,-495,-5,0.085908085107803345
157584441,-6363,500,-500,-496,-4,0.086346559226512909
157604433,-6363,500,-500,-496,-4,0.0867919921875
157624425,-6361,500,-500,-496,-4,0.086800351738929749
157644417,-6361,500,-500,-497,-3,0.086754411458969116
157664409,-6361,500,-500,-498,-2,0.086617141962051392
157684401,-6361,500,-500,-498,-2,0.086379177868366241
157704393,-6361,500,-500,-498,-2,0.08596346527338028
157724385,-6361,500,-500,-499,-1,0.085484340786933899
157744377,-6361,500,-500,-500,0,0.085164174437522888
157764369,-6361,500,-500,-500,0,0.084860041737556458
157784361,-6361,500,-500,-501,1,0.084508813917636871
157804353,-6361,500,-500,-501,1,0.084238283336162567
157824345,-6361,500,-500,-502,2,0.083637438714504242
157844337,-6361,500,-500,-503,3,0.083120390772819519
157864329,-6361,500,-500,-503,3,0.082814894616603851
157884321,-6361,500,-500,-503,3,0.082503058016300201
157904313,-6361,500,-500,-502,2,0.082179665565490723
157925138,-6361,500,-500,-499,-1,0.081923112273216248
157945130,-6361,500,-500,-496,-4,0.0817679762840271
157965122,-6361,500,-500,-495,-5,0.081676453351974487
157985114,-6361,500,-500,-495,-5,0.08135686069726944
158005106,-6361,500,-500,-495,-5,0.080923311412334442
158025098,-6362,500,-500,-495,-5,0.080599404871463776
158045090,-6362,500,-500,-495,-5,0.080421417951583862
158065082,-6362,500,-500,-494,-6,0.080378562211990356
158085074,-6362,500,-500,-496,-4,0.080495662987232208
158105066,-6362,500,-500,-497,-3,0.080639094114303589
158125058,-6363,500,-500,-499,-1,0.080873899161815643
158145050,-6364,500,-500,-499,-1,0.08109014481306076
158165042,-6364,500,-500,-498,-2,0.081232666969299316
158185034,-6364,500,-500,-498,-2,0.081419691443443298
158205026,-6364,500,-500,-499,-1,0.081708513200283051
158225018,-6365,500,-500,-499,-1,0.08189760148525238
158245010,-6365,500,-500,-498,-2,0.082096830010414124
158265002,-6365,500,-500,-497,-3,0.082105830311775208
158284994,-6365,500,-500,-495,-5,0.082219339907169342
158304986,-6365,500,-500,-493,-7,0.082551799714565277
158324978,-6365,500,-500,-491,-9,0.082873076200485229
158344970,-6365,500,-500,-491,-9,0.083165548741817474
158364962,-6366,500,-500,-491,-9,0.083480045199394226
158384954,-6366,500,-500,-491,-9,0.083794631063938141
158404946,-6366,500,-500,-491,-9,0.08424735814332962
158424938,-6366,500,-500,-491,-9,0.084668949246406555
158444930,-6366,500,-500,-492,-8,0.085221126675605774
158464922,-6367,500,-500,-494,-6,0.085876710712909698
158484914,-6367,500,-500,-496,-4,0.086357228457927704
158504906,-6367,500,-500,-498,-2,0.086657173931598663
158524898,-6367,500,-500,-499,-1,0.086825773119926453
158544890,-6367,500,-500,-501,1,0.086895696818828583
158564882,-6367,500,-500,-502,2,0.086741797626018524
158584874,-6367,500,-500,-503,3,0.086621016263961792
158604866,-6367,500,-500,-504,4,0.086468368768692017
158624858,-6367,500,-500,-504,4,0.086102545261383057
158644850,-6367,500,-500,-503,3,0.085687719285488129
158664842,-6367,500,-500,-502,2,0.085122808814048767
158684834,-6367,500,-500,-503,3,0.08451591432094574
158704826,-6366,500,-500,-502,2,0.083750165998935699
158724818,-6368,500,-500,-502,2,0.08280499279499054
158744810,-6368,500,-500,-503,3,0.081934943795204163
158764802,-6367,500,-500,-502,2,0.081355936825275421
158784794,-6367,500,-500,-501,1,0.080774836242198944
158804786,-6367,500,-500,-501,1,0.08015056699514389
158824778,-6369,500,-500,-501,1,0.079782932996749878
158844770,-6369,500,-500,-501,1,0.079251840710639954
158864762,-6369,500,-500,-501,1,0.07874588668346405
158884754,-6369,500,-500,-502,2,0.078327290713787079
158904746,-6369,500,-500,-503,3,0.078102760016918182
158924738,-6370,500,-500,-504,4,0.077759541571140289
158944730,-6370,500,-500,-505,5,0.077431172132492065
158964722,-6370,500,-500,-505,5,0.077308729290962219
158984714,-6370,500,-500,-506,6,0.07741362601518631
159004706,-6370,500,-500,-506,6,0.077793940901756287
159024698,-6371,500,-500,-505,5,0.078217029571533203
159044690,-6371,500,-500,-504,4,0.07861357182264328
159064682,-6371,500,-500,-502,2,0.078732237219810486
159084674,-6371,500,-500,-500,0,0.078827887773513794
159104666,-6371,500,-500,-499,-1,0.078715324401855469
159124658,-6370,500,-500,-498,-2,0.078866541385650635
159144650,-6370,500,-500,-498,-2,0.079081900417804718
159164642,-6370,500,-500,-497,-3,0.07969200611114502
159184634,-6370,500,-500,-497,-3,0.080152206122875214
159204626,-6370,500,-500,-498,-2,0.080504268407821655
159224618,-6369,500,-500,-500,0,0.080793485045433044
159244610,-6369,500,-500,-502,2,0.081008262932300568
159264602,-6369,500,-500,-505,5,0.081269241869449615
159284594,-6369,500,-500,-507,7,0.081551887094974518
159304586,-6369,500,-500,-509,9,0.081948481500148773
159324578,-6368,500,-500,-510,10,0.082429222762584686
159344570,-6368,500,-500,-510,10,0.082949273288249969
159364562,-6368,500,-500,-511,11,0.083440609276294708
159384554,-6368,500,-500,-512,12,0.083853915333747864
159404546,-6368,500,-500,-512,12,0.084091417491436005
159424538,-6366,500,-500,-511,11,0.083840079605579376
159444530,-6366,500,-500,-510,10,0.083592258393764496
159464522,-6366,500,-500,-509,9,0.08329445868730545
159484514,-6366,500,-500,-508,8,0.082947909832000732
159504506,-6366,500,-500,-508,8,0.082505889236927032
159524498,-6365,500,-500,-510,10,0.081996127963066101
159544490,-6365,500,-500,-511,11,0.081391111016273499
159564482,-6365,500,-500,-512,12,0.080895006656646729
159584474,-6364,500,-500,-513,13,0.080565996468067169
159604466,-6364,500,-500,-513,13,0.08026258647441864
159624458,-6364,500,-500,-513,13,0.080132603645324707
159644450,-6364,500,-500,-514,14,0.080188930034637451
159664442,-6364,500,-500,-513,13,0.080201908946037292
159684434,-6364,500,-500,-513,13,0.08021758496761322
159704426,-6364,500,-500,-514,14,0.080140978097915649
159724418,-6364,500,-500,-516,16,0.080139018595218658
159744410,-6364,500,-500,-517,17,0.080146178603172302
159764402,-6364,500,-500,-518,18,0.080169826745986938
159784394,-6364,500,-500,-517,17,0.080038480460643768
159804386,-6364,500,-500,-515,15,0.07984112948179245
159824378,-6364,500,-500,-513,13,0.079777926206588745
159844370,-6364,500,-500,-511,11,0.079674080014228821
159864362,-6364,500,-500,-510,10,0.079412013292312622
159884354,-6364,500,-500,-507,7,0.078877583146095276
159904346,-6364,500,-500,-505,5,0.078390337526798248
159924338,-6363,500,-500,-504,4,0.078169099986553192
159944330,-6363,500,-500,-503,3,0.07815881073474884
159964322,-6363,500,-500,-501,1,0.078131228685379028
159984314,-6363,500,-500,-499,-1,0.078107863664627075
160005139,-6363,500,-500,-496,-4,0.078210242092609406
160025131,-6363,500,-500,-495,-5,0.078363247215747833
160045123,-6363,500,-500,-493,-7,0.078655093908309937
160065115,-6363,500,-500,-493,-7,0.078949697315692902
160085107,-6363,500,-500,-491,-9,0.079326018691062927
160105099,-6363,500,-500,-490,-10,0.079562902450561523
160125091,-6364,500,-500,-490,-10,0.079606831073760986
160145083,-6364,500,-500,-490,-10,0.079256653785705566
160165075,-6364,500,-500,-490,-10,0.07906777411699295
160185067,-6364,500,-500,-491,-9,0.079002298414707184
160205059,-6364,500,-500,-490,-10,0.079038448631763458
160225051,-6364,500,-500,-491,-9,0.079210251569747925
160245043,-6364,500,-500,-491,-9,0.079370595514774323
160265035,-6364,500,-500,-490,-10,0.079380735754966736
160285027,-6364,500,-500,-490,-10,0.079275846481323242
160305019,-6364,500,-500,-490,-10,0.07926265150308609
160325011,-6365,500,-500,-490,-10,0.079447805881500244
160345003,-6365,500,-500,-492,-8,0.079712152481079102
160364995,-6365,500,-500,-493,-7,0.08001987636089325
160384987,-6365,500,-500,-494,-6,0.080038852989673615
160404979,-6365,500,-500,-495,-5,0.080016978085041046
160424971,-6365,500,-500,-496,-4,0.079964578151702881
160444963,-6365,500,-500,-497,-3,0.079905398190021515
160464955,-6365,500,-500,-498,-2,0.079987481236457825
160484947,-6365,500,-500,-499,-1,0.080158084630966187
160504939,-6366,500,-500,-499,-1,0.080267325043678284
160524931,-6366,500,-500,-499,-1,0.080342516303062439
160544923,-6366,500,-500,-500,0,0.080432727932929993
160564915,-6366,500,-500,-502,2,0.080445833504199982
160584907,-6366,500,-500,-502,2,0.080440588295459747
160604899,-6366,500,-500,-502,2,0.080318465828895569
160624891,-6367,500,-500,-502,2,0.08009704202413559
160644883,-6367,500,-500,-504,4,0.079841203987598419
160664875,-6367,500,-500,-505,5,0.079645372927188873
160684867,-6367,500,-500,-506,6,0.07940828800201416
160704859,-6367,500,-500,-508,8,0.079191870987415314
160724851,-6368,500,-500,-511,11,0.07899048924446106
160744843,-6368,500,-500,-513,13,0.078669987618923187
160764835,-6368,500,-500,-515,15,0.078546449542045593
160784827,-6368,500,-500,-515,15,0.078455694019794464
160804819,-6368,500,-500,-515,15,0.078398831188678741
160824811,-6369,500,-500,-514,14,0.078493312001228333
160844803,-6369,500,-500,-513,13,0.078798748552799225
160864795,-6370,500,-500,-513,13,0.079259179532527924
160884787,-6370,500,-500,-512,12,0.080132603645324707
160904779,-6370,500,-500,-512,12,0.080940507352352142
160924771,-6370,500,-500,-511,11,0.081642232835292816
160944763,-6370,500,-500,-509,9,0.082334220409393311
160964755,-6370,500,-500,-507,7,0.083027951419353485
160984747,-6370,500,-500,-506,6,0.083779141306877136
161004739,-6370,500,-500,-504,4,0.084321632981300354
161024731,-6369,500,-500,-502,2,0.084661789238452911
161044723,-6369,500,-500,-500,0,0.084779508411884308
161064715,-6369,500,-500,-498,-2,0.084797888994216919
161084707,-6369,500,-500,-497,-3,0.084803462028503418
161104699,-6369,500,-500,-497,-3,0.084803983569145203
161124691,-6368,500,-500,-496,-4,0.084713637828826904
161144683,-6368,500,-500,-495,-5,0.084817990660667419
161164675,-6368,500,-500,-494,-6,0.084927998483181
161184667,-6368,500,-500,-494,-6,0.084994077682495117
161204659,-6368,500,-500,-494,-6,0.085049614310264587
161224651,-6367,500,-500,-493,-7,0.084864094853401184
161244643,-6367,500,-500,-494,-6,0.084459461271762848
161264635,-6367,500,-500,-495,-5,0.083967901766300201
161284627,-6367,500,-500,-495,-5,0.083523035049438477
161304619,-6367,500,-500,-496,-4,0.083081483840942383
161324611,-6366,500,-500,-497,-3,0.08269336074590683
161344603,-6366,500,-500,-496,-4,0.082209043204784393
161364595,-6366,500,-500,-496,-4,0.08167576789855957
161384587,-6366,500,-500,-495,-5,0.081309027969837189
161404579,-6366,500,-500,-494,-6,0.080961704254150391
161424571,-6365,500,-500,-494,-6,0.08078458160161972
161444563,-6365,500,-500,-495,-5,0.080735847353935242
161464555,-6365,500,-500,-495,-5,0.08074583113193512
161484547,-6365,500,-500,-495,-5,0.080723829567432404
161504539,-6365,500,-500,-496,-4,0.080647453665733337
161524531,-6365,500,-500,-495,-5,0.080505050718784332
161544523,-6365,500,-500,-495,-5,0.080212131142616272
161564515,-6365,500,-500,-495,-5,0.079982690513134003
161584507,-6365,500,-500,-496,-4,0.079729102551937103
161604499,-6365,500,-500,-497,-3,0.079605631530284882
161624491,-6364,500,-500,-498,-2,0.079402707517147064
161644483,-6364,500,-500,-500,0,0.079058647155761719
161664475,-6364,500,-500,-502,2,0.078775614500045776
161684467,-6364,500,-500,-505,5,0.078744307160377502
161704459,-6364,500,-500,-507,7,0.078981921076774597
161724451,-6364,500,-500,-507,7,0.079027578234672546
161744443,-6364,500,-500,-507,7,0.078939780592918396
161764435,-6364,500,-500,-506,6,0.078989297151565552
161784427,-6364,500,-500,-504,4,0.07904660701751709
161804419,-6364,500,-500,-503,3,0.079023987054824829
161824411,-6363,500,-500,-502,2,0.078876465559005737
161844403,-6363,500,-500,-502,2,0.078887924551963806
161864395,-6364,500,-500,-502,2,0.079246222972869873
161884387,-6364,500,-500,-502,2,0.079657651484012604
161904379,-6364,500,-500,-504,4,0.080025240778923035
161924371,-6363,500,-500,-505,5,0.080409452319145203
161944363,-6363,500,-500,-506,6,0.081075243651866913
161964355,-6363,500,-500,-507,7,0.081795036792755127
161984347,-6364,500,-500,-508,8,0.082250483334064484
162004339,-6364,500,-500,-508,8,0.082680590450763702
162024331,-6363,500,-500,-508,8,0.083105385303497314
162044323,-6363,500,-500,-508,8,0.083455450832843781
162064315,-6363,500,-500,-508,8,0.083842217922210693
162085140,-6363,500,-500,-508,8,0.084130801260471344
162105132,-6363,500,-500,-508,8,0.084458202123641968
162125124,-6362,500,-500,-509,9,0.084837011992931366
162145116,-6362,500,-500,-509,9,0.085203133523464203
162165108,-6362,500,-500,-508,8,0.085524477064609528
162185100,-6362,500,-500,-507,7,0.085674993693828583
162205092,-6362,500,-500,-505,5,0.085535518825054169
162225084,-6361,500,-500,-503,3,0.085331246256828308
162245076,-6361,500,-500,-501,1,0.085022561252117157
162265068,-6361,500,-500,-500,0,0.084659188985824585
162285060,-6361,500,-500,-498,-2,0.084379985928535461
162305052,-6361,500,-500,-498,-2,0.084295816719532013
162325044,-6361,500,-500,-499,-1,0.084233768284320831
162345036,-6361,500,-500,-500,0,0.084044225513935089
162365028,-6361,500,-500,-502,2,0.083864755928516388
162385020,-6361,500,-500,-503,3,0.083439566195011139
162405012,-6361,500,-500,-503,3,0.082993239164352417
162425004,-6361,500,-500,-504,4,0.082456879317760468
162444996,-6361,500,-500,-504,4,0.081779338419437408
162464988,-6361,500,-500,-506,6,0.080878481268882751
162484980,-6361,500,-500,-506,6,0.080176077783107758
162504972,-6361,500,-500,-504,4,0.079712383449077606
162524964,-6363,500,-500,-502,2,0.079380303621292114
162544956,-6363,500,-500,-500,0,0.079201504588127136
162564948,-6363,500,-500,-498,-2,0.078854307532310486
162584940,-6363,500,-500,-497,-3,0.078147508203983307
162604932,-6362,500,-500,-496,-4,0.077351763844490051
162624924,-6364,500,-500,-496,-4,0.076739788055419922
162644916,-6364,500,-500,-495,-5,0.076238967478275299
162664908,-6364,500,-500,-495,-5,0.0756988525390625
162684900,-6364,500,-500,-496,-4,0.075264997780323029
162704892,-6364,500,-500,-496,-4,0.075147643685340881
162724884,-6366,500,-500,-495,-5,0.075191907584667206
162744876,-6366,500,-500,-495,-5,0.075517147779464722
162764868,-6366,500,-500,-495,-5,0.076115183532238007
162784860,-6366,500,-500,-494,-6,0.076693661510944366
162804852,-6366,500,-500,-494,-6,0.077195003628730774
162824844,-6367,500,-500,-493,-7,0.077446237206459045
162844836,-6367,500,-500,-493,-7,0.077711455523967743
162864828,-6367,500,-500,-493,-7,0.078002810478210449
162884820,-6367,500,-500,-494,-6,0.078345619142055511
162904812,-6367,500,-500,-496,-4,0.078832656145095825
162924804,-6368,500,-500,-497,-3,0.079590730369091034
162944796,-6368,500,-500,-497,-3,0.080542080104351044
162964788,-6368,500,-500,-497,-3,0.081607431173324585
162984780,-6368,500,-500,-499,-1,0.082355573773384094
163004772,-6368,500,-500,-500,0,0.08285948634147644
163024764,-6368,500,-500,-500,0,0.083271771669387817
163044756,-6368,500,-500,-499,-1,0.083710558712482452
163064748,-6368,500,-500,-499,-1,0.084188789129257202
163084740,-6368,500,-500,-498,-2,0.084508843719959259
163104732,-6368,500,-500,-497,-3,0.0849447101354599
163124724,-6368,500,-500,-495,-5,0.085233487188816071
163144716,-6368,500,-500,-493,-7,0.085413306951522827
163164708,-6368,500,-500,-491,-9,0.085423670709133148
163184700,-6368,500,-500,-490,-10,0.085570298135280609
163204692,-6368,500,-500,-490,-10,0.085442744195461273
163224684,-6367,500,-500,-491,-9,0.085469335317611694
163244676,-6367,500,-500,-491,-9,0.085493423044681549
163264668,-6367,500,-500,-492,-8,0.085538141429424286
163284660,-6367,500,-500,-492,-8,0.085452362895011902
163304652,-6367,500,-500,-493,-7,0.085302941501140594
163324644,-6367,500,-500,-495,-5,0.084935709834098816
163344636,-6367,500,-500,-497,-3,0.084461979568004608
163364628,-6367,500,-500,-499,-1,0.083762779831886292
163384620,-6366,500,-500,-500,0,0.083302989602088928
163404612,-6366,500,-500,-501,1,0.083007387816905975
163424604,-6367,500,-500,-502,2,0.082865610718727112
163444596,-6367,500,-500,-502,2,0.082586020231246948
163464588,-6367,500,-500,-502,2,0.082319647073745728
163484580,-6367,500,-500,-502,2,0.082009680569171906
163504572,-6367,500,-500,-503,3,0.081601433455944061
163524564,-6368,500,-500,-503,3,0.080978035926818848
163544556,-6367,500,-500,-503,3,0.080478720366954803
163564548,-6367,500,-500,-502,2,0.080155029892921448
163584540,-6367,500,-500,-502,2,0.079879492521286011
163604532,-6367,500,-500,-501,1,0.079716190695762634
163624524,-6368,500,-500,-502,2,0.079627424478530884
163644516,-6368,500,-500,-504,4,0.079932406544685364
163664508,-6368,500,-500,-505,5,0.080226011574268341
163684500,-6368,500,-500,-505,5,0.080327913165092468
163704492,-6368,500,-500,-505,5,0.080231107771396637
163724484,-6367,500,-500,-504,4,0.08043178915977478
163744476,-6368,500,-500,-504,4,0.080860555171966553
163764468,-6368,500,-500,-504,4,0.081553347408771515
163784460,-6368,500,-500,-502,2,0.082148969173431396
163804452,-6368,500,-500,-500,0,0.082840204238891602
163824444,-6367,500,-500,-499,-1,0.08350498229265213
163844436,-6367,500,-500,-499,-1,0.083977080881595612
163864428,-6367,500,-500,-501,1,0.084187537431716919
163884420,-6367,500,-500,-503,3,0.08461308479309082
163904412,-6368,500,-500,-506,6,0.084885083138942719
163924404,-6366,500,-500,-506,6,0.08486630767583847
163944396,-6366,500,-500,-506,6,0.084936119616031647
163964388,-6366,500,-500,-505,5,0.085094258189201355
163984380,-6366,500,-500,-504,4,0.085347570478916168
164004372,-6366,500,-500,-503,3,0.085684627294540405
164024364,-6366,500,-500,-503,3,0.085838600993156433
164044356,-6366,500,-500,-503,3,0.08585820347070694
164064348,-6366,500,-500,-502,2,0.085792273283004761
164084340,-6366,500,-500,-502,2,0.085473299026489258
164104332,-6365,500,-500,-503,3,0.085185088217258453
164124324,-6365,500,-500,-504,4,0.084945395588874817
164144316,-6365,500,-500,-503,3,0.084613606333732605
164165141,-6365,500,-500,-502,2,0.084193207323551178
164185133,-6365,500,-500,-500,0,0.083910182118415833
164205125,-6365,500,-500,-499,-1,0.0836963951587677
164225117,-6365,500,-500,-497,-3,0.083237931132316589
164245109,-6365,500,-500,-496,-4,0.082682281732559204
164265101,-6365,500,-500,-496,-4,0.0822020024061203
164285093,-6365,500,-500,-498,-2,0.081648826599121094
164305085,-6365,500,-500,-498,-2,0.081284418702125549
164325077,-6366,500,-500,-499,-1,0.080821208655834198
164345069,-6365,500,-500,-500,0,0.079953134059906006
164365061,-6365,500,-500,-501,1,0.079148091375827789
164385053,-6365,500,-500,-501,1,0.078540608286857605
164405045,-6365,500,-500,-501,1,0.078116543591022491
164425037,-6367,500,-500,-501,1,0.077874109148979187
164445029,-6367,500,-500,-502,2,0.077821254730224609
164465021,-6367,500,-500,-504,4,0.077643536031246185
164485013,-6367,500,-500,-506,6,0.077319011092185974
164505005,-6367,500,-500,-509,9,0.077011041343212128
164524997,-6369,500,-500,-511,11,0.077026866376399994
164544989,-6369,500,-500,-513,13,0.077316299080848694
164564981,-6369,500,-500,-513,13,0.077744558453559875
164584973,-6369,500,-500,-512,12,0.07833871990442276
164604965,-6369,500,-500,-511,11,0.079133272171020508
164624957,-6370,500,-500,-511,11,0.079760290682315826
164644949,-6370,500,-500,-511,11,0.079918310046195984
164664941,-6370,500,-500,-511,11,0.079844124615192413
164684933,-6370,500,-500,-512,12,0.079742833971977234
164704925,-6370,500,-500,-513,13,0.079610429704189301
164724917,-6370,500,-500,-513,13,0.079465940594673157
164744909,-6370,500,-500,-513,13,0.079379834234714508
164764901,-6370,500,-500,-514,14,0.079473920166492462
164784893,-6370,500,-500,-513,13,0.079408936202526093
164804885,-6370,500,-500,-512,12,0.079487510025501251
164824877,-6371,500,-500,-510,10,0.079909965395927429
164844869,-6371,500,-500,-508,8,0.080297715961933136
164864861,-6371,500,-500,-506,6,0.08053269237279892
164884853,-6371,500,-500,-505,5,0.080573350191116333
164904845,-6371,500,-500,-504,4,0.080575935542583466
164924837,-6371,500,-500,-504,4,0.080418437719345093
