name,key,idx,group_element,type,default
SIM_IMU_POS_X,117,0,53,5,0
SIM_IMU_POS_X,117,1,53,4,0
SIM_IMU_POS_Y,117,2,53,4,0
SIM_IMU_POS_Z,117,3,53,4,0
SIM_IMUT_START,117,0,118,4,25
SIM_IMUT_END,117,0,182,4,45
SIM_IMUT_TCONST,117,0,246,4,300
SIM_IMUT_FIXED,117,0,310,4,0
SIM_ACC1_BIAS_X,117,0,374,5,0
SIM_ACC1_BIAS_X,117,1,374,4,0
SIM_ACC1_BIAS_Y,117,2,374,4,0
SIM_ACC1_BIAS_Z,117,3,374,4,0
SIM_ACC2_BIAS_X,117,0,438,5,0
SIM_ACC2_BIAS_X,117,1,438,4,0
SIM_ACC2_BIAS_Y,117,2,438,4,0
SIM_ACC2_BIAS_Z,117,3,438,4,0
SIM_ACC3_BIAS_X,117,0,502,5,0
SIM_ACC3_BIAS_X,117,1,502,4,0
SIM_ACC3_BIAS_Y,117,2,502,4,0
SIM_ACC3_BIAS_Z,117,3,502,4,0
SIM_GYR1_RND,117,0,566,4,0
SIM_GYR2_RND,117,0,630,4,0
SIM_GYR3_RND,117,0,694,4,0
SIM_ACC1_RND,117,0,758,4,0
SIM_ACC2_RND,117,0,822,4,0
SIM_ACC3_RND,117,0,886,4,0
SIM_GYR1_SCALE_X,117,0,950,5,0
SIM_GYR1_SCALE_X,117,1,950,4,0
SIM_GYR1_SCALE_Y,117,2,950,4,0
SIM_GYR1_SCALE_Z,117,3,950,4,0
SIM_GYR2_SCALE_X,117,0,1014,5,0
SIM_GYR2_SCALE_X,117,1,1014,4,0
SIM_GYR2_SCALE_Y,117,2,1014,4,0
SIM_GYR2_SCALE_Z,117,3,1014,4,0
SIM_GYR3_SCALE_X,117,0,1078,5,0
SIM_GYR3_SCALE_X,117,1,1078,4,0
SIM_GYR3_SCALE_Y,117,2,1078,4,0
SIM_GYR3_SCALE_Z,117,3,1078,4,0
SIM_ACCEL1_FAIL,117,0,1142,4,0
SIM_ACCEL2_FAIL,117,0,1206,4,0
SIM_ACCEL3_FAIL,117,0,1270,4,0
SIM_GYR_FAIL_MSK,117,0,1334,1,0
SIM_ACC_FAIL_MSK,117,0,1398,1,0
SIM_ACC1_SCAL_X,117,0,1462,5,0
SIM_ACC1_SCAL_X,117,1,1462,4,0
SIM_ACC1_SCAL_Y,117,2,1462,4,0
SIM_ACC1_SCAL_Z,117,3,1462,4,0
SIM_ACC2_SCAL_X,117,0,1526,5,0
SIM_ACC2_SCAL_X,117,1,1526,4,0
SIM_ACC2_SCAL_Y,117,2,1526,4,0
SIM_ACC2_SCAL_Z,117,3,1526,4,0
SIM_ACC3_SCAL_X,117,0,1590,5,0
SIM_ACC3_SCAL_X,117,1,1590,4,0
SIM_ACC3_SCAL_Y,117,2,1590,4,0
SIM_ACC3_SCAL_Z,117,3,1590,4,0
SIM_ACC_TRIM_X,117,0,1654,5,0
SIM_ACC_TRIM_X,117,1,1654,4,0
SIM_ACC_TRIM_Y,117,2,1654,4,0
SIM_ACC_TRIM_Z,117,3,1654,4,0
SIM_JSON_MASTER,117,0,1782,1,0
SIM_OH_MASK,117,0,1846,3,0
SIM_GYR_FILE_RW,117,0,1910,1,0
SIM_ACC_FILE_RW,117,0,1974,1,0
SIM_GYR1_BIAS_X,117,0,2038,5,0
SIM_GYR1_BIAS_X,117,1,2038,4,0
SIM_GYR1_BIAS_Y,117,2,2038,4,0
SIM_GYR1_BIAS_Z,117,3,2038,4,0
SIM_GYR2_BIAS_X,117,0,2102,5,0
SIM_GYR2_BIAS_X,117,1,2102,4,0
SIM_GYR2_BIAS_Y,117,2,2102,4,0
SIM_GYR2_BIAS_Z,117,3,2102,4,0
SIM_GYR3_BIAS_X,117,0,2166,5,0
SIM_GYR3_BIAS_X,117,1,2166,4,0
SIM_GYR3_BIAS_Y,117,2,2166,4,0
SIM_GYR3_BIAS_Z,117,3,2166,4,0
SIM_OH_RELAY_MSK,117,0,3126,2,65535
SIM_CLAMP_CH,117,0,3190,1,0
SIM_IMUT1_ENABLE,117,0,8054,1,0
SIM_IMUT1_TMIN,117,0,12150,4,0
SIM_IMUT1_TMAX,117,0,16246,4,70
SIM_IMUT1_ACC1_X,117,0,20342,5,0
SIM_IMUT1_ACC1_X,117,1,20342,4,0
SIM_IMUT1_ACC1_Y,117,2,20342,4,0
SIM_IMUT1_ACC1_Z,117,3,20342,4,0
SIM_IMUT1_ACC2_X,117,0,24438,5,0
SIM_IMUT1_ACC2_X,117,1,24438,4,0
SIM_IMUT1_ACC2_Y,117,2,24438,4,0
SIM_IMUT1_ACC2_Z,117,3,24438,4,0
SIM_IMUT1_ACC3_X,117,0,28534,5,0
SIM_IMUT1_ACC3_X,117,1,28534,4,0
SIM_IMUT1_ACC3_Y,117,2,28534,4,0
SIM_IMUT1_ACC3_Z,117,3,28534,4,0
SIM_IMUT1_GYR1_X,117,0,32630,5,0
SIM_IMUT1_GYR1_X,117,1,32630,4,0
SIM_IMUT1_GYR1_Y,117,2,32630,4,0
SIM_IMUT1_GYR1_Z,117,3,32630,4,0
SIM_IMUT1_GYR2_X,117,0,36726,5,0
SIM_IMUT1_GYR2_X,117,1,36726,4,0
SIM_IMUT1_GYR2_Y,117,2,36726,4,0
SIM_IMUT1_GYR2_Z,117,3,36726,4,0
SIM_IMUT1_GYR3_X,117,0,40822,5,0
SIM_IMUT1_GYR3_X,117,1,40822,4,0
SIM_IMUT1_GYR3_Y,117,2,40822,4,0
SIM_IMUT1_GYR3_Z,117,3,40822,4,0
SIM_IMUT2_ENABLE,117,0,8118,1,0
SIM_IMUT2_TMIN,117,0,12214,4,0
SIM_IMUT2_TMAX,117,0,16310,4,70
SIM_IMUT2_ACC1_X,117,0,20406,5,0
SIM_IMUT2_ACC1_X,117,1,20406,4,0
SIM_IMUT2_ACC1_Y,117,2,20406,4,0
SIM_IMUT2_ACC1_Z,117,3,20406,4,0
SIM_IMUT2_ACC2_X,117,0,24502,5,0
SIM_IMUT2_ACC2_X,117,1,24502,4,0
SIM_IMUT2_ACC2_Y,117,2,24502,4,0
SIM_IMUT2_ACC2_Z,117,3,24502,4,0
SIM_IMUT2_ACC3_X,117,0,28598,5,0
SIM_IMUT2_ACC3_X,117,1,28598,4,0
SIM_IMUT2_ACC3_Y,117,2,28598,4,0
SIM_IMUT2_ACC3_Z,117,3,28598,4,0
SIM_IMUT2_GYR1_X,117,0,32694,5,0
SIM_IMUT2_GYR1_X,117,1,32694,4,0
SIM_IMUT2_GYR1_Y,117,2,32694,4,0
SIM_IMUT2_GYR1_Z,117,3,32694,4,0
SIM_IMUT2_GYR2_X,117,0,36790,5,0
SIM_IMUT2_GYR2_X,117,1,36790,4,0
SIM_IMUT2_GYR2_Y,117,2,36790,4,0
SIM_IMUT2_GYR2_Z,117,3,36790,4,0
SIM_IMUT2_GYR3_X,117,0,40886,5,0
SIM_IMUT2_GYR3_X,117,1,40886,4,0
SIM_IMUT2_GYR3_Y,117,2,40886,4,0
SIM_IMUT2_GYR3_Z,117,3,40886,4,0
SIM_IMUT3_ENABLE,117,0,8182,1,0
SIM_IMUT3_TMIN,117,0,12278,4,0
SIM_IMUT3_TMAX,117,0,16374,4,70
SIM_IMUT3_ACC1_X,117,0,20470,5,0
SIM_IMUT3_ACC1_X,117,1,20470,4,0
SIM_IMUT3_ACC1_Y,117,2,20470,4,0
SIM_IMUT3_ACC1_Z,117,3,20470,4,0
SIM_IMUT3_ACC2_X,117,0,24566,5,0
SIM_IMUT3_ACC2_X,117,1,24566,4,0
SIM_IMUT3_ACC2_Y,117,2,24566,4,0
SIM_IMUT3_ACC2_Z,117,3,24566,4,0
SIM_IMUT3_ACC3_X,117,0,28662,5,0
SIM_IMUT3_ACC3_X,117,1,28662,4,0
SIM_IMUT3_ACC3_Y,117,2,28662,4,0
SIM_IMUT3_ACC3_Z,117,3,28662,4,0
SIM_IMUT3_GYR1_X,117,0,32758,5,0
SIM_IMUT3_GYR1_X,117,1,32758,4,0
SIM_IMUT3_GYR1_Y,117,2,32758,4,0
SIM_IMUT3_GYR1_Z,117,3,32758,4,0
SIM_IMUT3_GYR2_X,117,0,36854,5,0
SIM_IMUT3_GYR2_X,117,1,36854,4,0
SIM_IMUT3_GYR2_Y,117,2,36854,4,0
SIM_IMUT3_GYR2_Z,117,3,36854,4,0
SIM_IMUT3_GYR3_X,117,0,40950,5,0
SIM_IMUT3_GYR3_X,117,1,40950,4,0
SIM_IMUT3_GYR3_Y,117,2,40950,4,0
SIM_IMUT3_GYR3_Z,117,3,40950,4,0
SIM_SONAR_POS_X,117,0,55,5,0
SIM_SONAR_POS_X,117,1,55,4,0
SIM_SONAR_POS_Y,117,2,55,4,0
SIM_SONAR_POS_Z,117,3,55,4,0
SIM_FLOW_POS_X,117,0,56,5,0
SIM_FLOW_POS_X,117,1,56,4,0
SIM_FLOW_POS_Y,117,2,56,4,0
SIM_FLOW_POS_Z,117,3,56,4,0
SIM_ENGINE_FAIL,117,0,58,3,0
SIM_SHIP_ENABLE,117,0,4219,1,0
SIM_SHIP_SPEED,117,0,8315,4,3
SIM_SHIP_PSIZE,117,0,12411,4,1000
SIM_SHIP_SYSID,117,0,16507,1,17
SIM_SHIP_DSIZE,117,0,20603,4,10
SIM_SHIP_OFS_X,117,0,28795,5,0
SIM_SHIP_OFS_X,117,1,28795,4,0
SIM_SHIP_OFS_Y,117,2,28795,4,0
SIM_SHIP_OFS_Z,117,3,28795,4,0
SIM_SLUP_ENABLE,117,0,4411,1,0
SIM_SLUP_WEIGHT,117,0,8507,4,1
SIM_SLUP_LINELEN,117,0,12603,4,30
SIM_SLUP_DRAG,117,0,16699,4,1
SIM_SLUP_SYSID,117,0,20795,1,2
SIM_TETH_ENABLE,117,0,4539,1,0
SIM_TETH_DENSITY,117,0,8635,4,0.0166999996
SIM_TETH_LINELEN,117,0,12731,4,100
SIM_TETH_SYSID,117,0,16827,1,2
SIM_TETH_STUCK,117,0,20923,1,0
SIM_TETH_SPGCNST,117,0,25019,4,100
SIM_TETH_DMPCNST,117,0,29115,4,10
SIM_MAG_RND,117,0,124,4,0
SIM_MAG_MOT_X,117,0,188,5,0
SIM_MAG_MOT_X,117,1,188,4,0
SIM_MAG_MOT_Y,117,2,188,4,0
SIM_MAG_MOT_Z,117,3,188,4,0
SIM_MAG_DELAY,117,0,252,2,0
SIM_MAG1_OFS_X,117,0,316,5,0
SIM_MAG1_OFS_X,117,1,316,4,0
SIM_MAG1_OFS_Y,117,2,316,4,0
SIM_MAG1_OFS_Z,117,3,316,4,0
SIM_MAG_ALY_X,117,0,380,5,0
SIM_MAG_ALY_X,117,1,380,4,0
SIM_MAG_ALY_Y,117,2,380,4,0
SIM_MAG_ALY_Z,117,3,380,4,0
SIM_MAG_ALY_HGT,117,0,444,4,1
SIM_MAG1_DIA_X,117,0,508,5,0
SIM_MAG1_DIA_X,117,1,508,4,0
SIM_MAG1_DIA_Y,117,2,508,4,0
SIM_MAG1_DIA_Z,117,3,508,4,0
SIM_MAG1_ODI_X,117,0,572,5,0
SIM_MAG1_ODI_X,117,1,572,4,0
SIM_MAG1_ODI_Y,117,2,572,4,0
SIM_MAG1_ODI_Z,117,3,572,4,0
SIM_MAG1_ORIENT,117,0,636,1,0
SIM_MAG1_SCALING,117,0,700,4,1
SIM_MAG1_DEVID,117,0,764,3,97539
SIM_MAG2_DEVID,117,0,828,3,131874
SIM_MAG3_DEVID,117,0,892,3,263178
SIM_MAG4_DEVID,117,0,956,3,97283
SIM_MAG5_DEVID,117,0,1020,3,97795
SIM_MAG6_DEVID,117,0,1084,3,98051
SIM_MAG7_DEVID,117,0,1148,3,0
SIM_MAG8_DEVID,117,0,1212,3,0
SIM_MAG1_FAIL,117,0,1724,1,0
SIM_MAG2_OFS_X,117,0,1276,5,0
SIM_MAG2_OFS_X,117,1,1276,4,0
SIM_MAG2_OFS_Y,117,2,1276,4,0
SIM_MAG2_OFS_Z,117,3,1276,4,0
SIM_MAG2_DIA_X,117,0,1340,5,0
SIM_MAG2_DIA_X,117,1,1340,4,0
SIM_MAG2_DIA_Y,117,2,1340,4,0
SIM_MAG2_DIA_Z,117,3,1340,4,0
SIM_MAG2_ODI_X,117,0,1404,5,0
SIM_MAG2_ODI_X,117,1,1404,4,0
SIM_MAG2_ODI_Y,117,2,1404,4,0
SIM_MAG2_ODI_Z,117,3,1404,4,0
SIM_MAG2_ORIENT,117,0,1468,1,0
SIM_MAG2_FAIL,117,0,1788,1,0
SIM_MAG2_SCALING,117,0,1852,4,1
SIM_MAG3_OFS_X,117,0,1532,5,0
SIM_MAG3_OFS_X,117,1,1532,4,0
SIM_MAG3_OFS_Y,117,2,1532,4,0
SIM_MAG3_OFS_Z,117,3,1532,4,0
SIM_MAG3_DIA_X,117,0,1596,5,0
SIM_MAG3_DIA_X,117,1,1596,4,0
SIM_MAG3_DIA_Y,117,2,1596,4,0
SIM_MAG3_DIA_Z,117,3,1596,4,0
SIM_MAG3_ODI_X,117,0,1660,5,0
SIM_MAG3_ODI_X,117,1,1660,4,0
SIM_MAG3_ODI_Y,117,2,1660,4,0
SIM_MAG3_ODI_Z,117,3,1660,4,0
SIM_MAG3_FAIL,117,0,1916,1,0
SIM_MAG3_SCALING,117,0,1980,4,1
SIM_MAG3_ORIENT,117,0,2364,1,0
SIM_MAG_SAVE_IDS,117,0,2428,1,1
SIM_INIT_LAT_OFS,117,0,2941,4,0
SIM_INIT_LON_OFS,117,0,3005,4,0
SIM_INIT_ALT_OFS,117,0,3069,4,0
SIM_GPS_LOG_NUM,117,0,3133,2,0
SIM_GPS1_ENABLE,117,0,7357,1,0
SIM_GPS1_LAG_MS,117,0,11453,2,100
SIM_GPS1_TYPE,117,0,15549,1,1
SIM_GPS1_BYTELOS,117,0,19645,4,0
SIM_GPS1_NUMSATS,117,0,23741,1,10
SIM_GPS1_GLTCH_X,117,0,27837,5,0
SIM_GPS1_GLTCH_X,117,1,27837,4,0
SIM_GPS1_GLTCH_Y,117,2,27837,4,0
SIM_GPS1_GLTCH_Z,117,3,27837,4,0
SIM_GPS1_HZ,117,0,31933,1,5
SIM_GPS1_DRFTALT,117,0,36029,4,0
SIM_GPS1_POS_X,117,0,40125,5,0
SIM_GPS1_POS_X,117,1,40125,4,0
SIM_GPS1_POS_Y,117,2,40125,4,0
SIM_GPS1_POS_Z,117,3,40125,4,0
SIM_GPS1_NOISE,117,0,44221,4,0
SIM_GPS1_LCKTIME,117,0,48317,2,0
SIM_GPS1_ALT_OFS,117,0,52413,2,0
SIM_GPS1_HDG,117,0,56509,1,0
SIM_GPS1_ACC,117,0,60605,4,0.300000012
SIM_GPS1_VERR_X,117,0,64701,5,0
SIM_GPS1_VERR_X,117,1,64701,4,0
SIM_GPS1_VERR_Y,117,2,64701,4,0
SIM_GPS1_VERR_Z,117,3,64701,4,0
SIM_GPS1_JAM,117,0,68797,1,0
SIM_GPS1_HDG_OFS,117,0,72893,4,0
SIM_GPS1_OPTIONS,117,0,76989,3,0
SIM_GPS2_ENABLE,117,0,7421,1,0
SIM_GPS2_LAG_MS,117,0,11517,2,100
SIM_GPS2_TYPE,117,0,15613,1,1
SIM_GPS2_BYTELOS,117,0,19709,4,0
SIM_GPS2_NUMSATS,117,0,23805,1,10
SIM_GPS2_GLTCH_X,117,0,27901,5,0
SIM_GPS2_GLTCH_X,117,1,27901,4,0
SIM_GPS2_GLTCH_Y,117,2,27901,4,0
SIM_GPS2_GLTCH_Z,117,3,27901,4,0
SIM_GPS2_HZ,117,0,31997,1,5
SIM_GPS2_DRFTALT,117,0,36093,4,0
SIM_GPS2_POS_X,117,0,40189,5,0
SIM_GPS2_POS_X,117,1,40189,4,0
SIM_GPS2_POS_Y,117,2,40189,4,0
SIM_GPS2_POS_Z,117,3,40189,4,0
SIM_GPS2_NOISE,117,0,44285,4,0
SIM_GPS2_LCKTIME,117,0,48381,2,0
SIM_GPS2_ALT_OFS,117,0,52477,2,0
SIM_GPS2_HDG,117,0,56573,1,0
SIM_GPS2_ACC,117,0,60669,4,0.300000012
SIM_GPS2_VERR_X,117,0,64765,5,0
SIM_GPS2_VERR_X,117,1,64765,4,0
SIM_GPS2_VERR_Y,117,2,64765,4,0
SIM_GPS2_VERR_Z,117,3,64765,4,0
SIM_GPS2_JAM,117,0,68861,1,0
SIM_GPS2_HDG_OFS,117,0,72957,4,0
SIM_GPS2_OPTIONS,117,0,77053,3,0
SIM_GPS3_ENABLE,117,0,7485,1,0
SIM_GPS3_LAG_MS,117,0,11581,2,100
SIM_GPS3_TYPE,117,0,15677,1,1
SIM_GPS3_BYTELOS,117,0,19773,4,0
SIM_GPS3_NUMSATS,117,0,23869,1,10
SIM_GPS3_GLTCH_X,117,0,27965,5,0
SIM_GPS3_GLTCH_X,117,1,27965,4,0
SIM_GPS3_GLTCH_Y,117,2,27965,4,0
SIM_GPS3_GLTCH_Z,117,3,27965,4,0
SIM_GPS3_HZ,117,0,32061,1,5
SIM_GPS3_DRFTALT,117,0,36157,4,0
SIM_GPS3_POS_X,117,0,40253,5,0
SIM_GPS3_POS_X,117,1,40253,4,0
SIM_GPS3_POS_Y,117,2,40253,4,0
SIM_GPS3_POS_Z,117,3,40253,4,0
SIM_GPS3_NOISE,117,0,44349,4,0
SIM_GPS3_LCKTIME,117,0,48445,2,0
SIM_GPS3_ALT_OFS,117,0,52541,2,0
SIM_GPS3_HDG,117,0,56637,1,0
SIM_GPS3_ACC,117,0,60733,4,0.300000012
SIM_GPS3_VERR_X,117,0,64829,5,0
SIM_GPS3_VERR_X,117,1,64829,4,0
SIM_GPS3_VERR_Y,117,2,64829,4,0
SIM_GPS3_VERR_Z,117,3,64829,4,0
SIM_GPS3_JAM,117,0,68925,1,0
SIM_GPS3_HDG_OFS,117,0,73021,4,0
SIM_GPS3_OPTIONS,117,0,77117,3,0
SIM_GPS4_ENABLE,117,0,7549,1,0
SIM_GPS4_LAG_MS,117,0,11645,2,100
SIM_GPS4_TYPE,117,0,15741,1,1
SIM_GPS4_BYTELOS,117,0,19837,4,0
SIM_GPS4_NUMSATS,117,0,23933,1,10
SIM_GPS4_GLTCH_X,117,0,28029,5,0
SIM_GPS4_GLTCH_X,117,1,28029,4,0
SIM_GPS4_GLTCH_Y,117,2,28029,4,0
SIM_GPS4_GLTCH_Z,117,3,28029,4,0
SIM_GPS4_HZ,117,0,32125,1,5
SIM_GPS4_DRFTALT,117,0,36221,4,0
SIM_GPS4_POS_X,117,0,40317,5,0
SIM_GPS4_POS_X,117,1,40317,4,0
SIM_GPS4_POS_Y,117,2,40317,4,0
SIM_GPS4_POS_Z,117,3,40317,4,0
SIM_GPS4_NOISE,117,0,44413,4,0
SIM_GPS4_LCKTIME,117,0,48509,2,0
SIM_GPS4_ALT_OFS,117,0,52605,2,0
SIM_GPS4_HDG,117,0,56701,1,0
SIM_GPS4_ACC,117,0,60797,4,0.300000012
SIM_GPS4_VERR_X,117,0,64893,5,0
SIM_GPS4_VERR_X,117,1,64893,4,0
SIM_GPS4_VERR_Y,117,2,64893,4,0
SIM_GPS4_VERR_Z,117,3,64893,4,0
SIM_GPS4_JAM,117,0,68989,1,0
SIM_GPS4_HDG_OFS,117,0,73085,4,0
SIM_GPS4_OPTIONS,117,0,77181,3,0
SIM_ODOM_ENABLE,117,0,126,1,0
SIM_LED_LAYOUT,117,0,766,1,0
SIM_THML_SCENARI,117,0,830,1,0
SIM_RATE_HZ,117,0,1470,2,1200
SIM_IMU_COUNT,117,0,1534,1,2
SIM_FTOWESC_ENA,117,0,6078,1,0
SIM_FTOWESC_POW,117,0,10174,3,4095
SIM_RICH_ENABLE,117,0,260094,1,0
SIM_RICH_CTRL,117,0,10238,1,-1
SIM_IE24_ENABLE,117,0,6206,1,0
SIM_IE24_STATE,117,0,10302,1,-1
SIM_IE24_ERROR,117,0,14398,3,0
SIM_BARO_COUNT,117,0,2174,1,2
SIM_BARO_RND,117,0,6334,4,0.200000003
SIM_BARO_DRIFT,117,0,10430,4,0
SIM_BARO_DISABLE,117,0,14526,1,0
SIM_BARO_GLITCH,117,0,18622,4,0
SIM_BARO_FREEZE,117,0,22718,1,0
SIM_BARO_DELAY,117,0,26814,2,0
SIM_BARO_WCF_FWD,117,0,30910,4,0
SIM_BARO_WCF_BAK,117,0,35006,4,0
SIM_BARO_WCF_RGT,117,0,39102,4,0
SIM_BARO_WCF_LFT,117,0,43198,4,0
SIM_BARO_WCF_UP,117,0,47294,4,0
SIM_BARO_WCF_DN,117,0,51390,4,0
SIM_BAR2_RND,117,0,6398,4,0.200000003
SIM_BAR2_DRIFT,117,0,10494,4,0
SIM_BAR2_DISABLE,117,0,14590,1,0
SIM_BAR2_GLITCH,117,0,18686,4,0
SIM_BAR2_FREEZE,117,0,22782,1,0
SIM_BAR2_DELAY,117,0,26878,2,0
SIM_BAR2_WCF_FWD,117,0,30974,4,0
SIM_BAR2_WCF_BAK,117,0,35070,4,0
SIM_BAR2_WCF_RGT,117,0,39166,4,0
SIM_BAR2_WCF_LFT,117,0,43262,4,0
SIM_BAR2_WCF_UP,117,0,47358,4,0
SIM_BAR2_WCF_DN,117,0,51454,4,0
SIM_BAR3_RND,117,0,6462,4,0.200000003
SIM_BAR3_DRIFT,117,0,10558,4,0
SIM_BAR3_DISABLE,117,0,14654,1,0
SIM_BAR3_GLITCH,117,0,18750,4,0
SIM_BAR3_FREEZE,117,0,22846,1,0
SIM_BAR3_DELAY,117,0,26942,2,0
SIM_BAR3_WCF_FWD,117,0,31038,4,0
SIM_BAR3_WCF_BAK,117,0,35134,4,0
SIM_BAR3_WCF_RGT,117,0,39230,4,0
SIM_BAR3_WCF_LFT,117,0,43326,4,0
SIM_BAR3_WCF_UP,117,0,47422,4,0
SIM_BAR3_WCF_DN,117,0,51518,4,0
SIM_TIME_JITTER,117,0,2430,2,0
SIM_ESC_TELEM,117,0,2622,1,1
SIM_ESC_ARM_RPM,117,0,2686,4,0
SIM_UART_LOSS,117,0,2750,4,0
SIM_ARSPD_RND,117,0,7358,4,2
SIM_ARSPD_OFS,117,0,11454,4,2013
SIM_ARSPD_FAIL,117,0,15550,4,0
SIM_ARSPD_FAILP,117,0,19646,4,0
SIM_ARSPD_PITOT,117,0,23742,4,0
SIM_ARSPD_SIGN,117,0,27838,1,0
SIM_ARSPD_RATIO,117,0,31934,4,1.99000001
SIM_ARSPD2_RND,117,0,7422,4,2
SIM_ARSPD2_OFS,117,0,11518,4,2013
SIM_ARSPD2_FAIL,117,0,15614,4,0
SIM_ARSPD2_FAILP,117,0,19710,4,0
SIM_ARSPD2_PITOT,117,0,23806,4,0
SIM_ARSPD2_SIGN,117,0,27902,1,0
SIM_ARSPD2_RATIO,117,0,31998,4,1.99000001
SIM_ADSB_TYPES,117,0,3390,1,1
SIM_VOLZ_ENA,117,0,7678,1,0
SIM_VOLZ_MASK,117,0,11774,3,11
SIM_VOLZ_FMASK,117,0,15870,3,0
SIM_VICON_POS_X,117,0,7742,5,0
SIM_VICON_POS_X,117,1,7742,4,0
SIM_VICON_POS_Y,117,2,7742,4,0
SIM_VICON_POS_Z,117,3,7742,4,0
SIM_VICON_GLIT_X,117,0,11838,5,0
SIM_VICON_GLIT_X,117,1,11838,4,0
SIM_VICON_GLIT_Y,117,2,11838,4,0
SIM_VICON_GLIT_Z,117,3,11838,4,0
SIM_VICON_FAIL,117,0,15934,1,0
SIM_VICON_YAW,117,0,20030,2,0
SIM_VICON_YAWERR,117,0,24126,2,0
SIM_VICON_TMASK,117,0,28222,1,3
SIM_VICON_VGLI_X,117,0,32318,5,0
SIM_VICON_VGLI_X,117,1,32318,4,0
SIM_VICON_VGLI_Y,117,2,32318,4,0
SIM_VICON_VGLI_Z,117,3,32318,4,0
SIM_VICON_P_SD,117,0,36414,4,0
SIM_VICON_V_SD,117,0,40510,4,0
SIM_VICON_RATE,117,0,44606,2,50
SIM_VICON_QUAL,117,0,48702,1,50
SIM_TEMP_START,117,0,127,4,25
SIM_TEMP_BRD_OFF,117,0,191,4,20
SIM_TEMP_TCONST,117,0,255,4,30
SIM_TEMP_BFACTOR,117,0,319,4,0
SIM_WIND_DIR_Z,117,0,703,4,0
SIM_WIND_T,117,0,1023,1,0
SIM_WIND_T_ALT,117,0,1087,4,60
SIM_WIND_T_COEF,117,0,1151,4,0.00999999978
SIM_RC_CHANCOUNT,117,0,1407,1,16
SIM_SPR_ENABLE,117,0,259519,1,0
SIM_SPR_PUMP,117,0,5567,1,-1
SIM_SPR_SPIN,117,0,9663,1,-1
SIM_GRPS_ENABLE,117,0,259583,1,0
SIM_GRPS_PIN,117,0,5631,1,-1
SIM_GRPS_GRAB,117,0,9727,2,2000
SIM_GRPS_RELEASE,117,0,13823,2,1000
SIM_GRPS_REVERSE,117,0,17919,1,0
SIM_GRPE_ENABLE,117,0,259647,1,0
SIM_GRPE_PIN,117,0,5695,1,-1
SIM_WOW_PIN,117,0,1663,1,-1
SIM_VIB_FREQ_X,117,0,1727,5,0
SIM_VIB_FREQ_X,117,1,1727,4,0
SIM_VIB_FREQ_Y,117,2,1727,4,0
SIM_VIB_FREQ_Z,117,3,1727,4,0
SIM_PARA_ENABLE,117,0,259839,1,0
SIM_PARA_PIN,117,0,5887,1,-1
SIM_BAUDLIMIT_EN,117,0,1855,1,0
SIM_PLD_ENABLE,117,0,259967,1,0
SIM_PLD_LAT,117,0,6015,4,0
SIM_PLD_LON,117,0,10111,4,0
SIM_PLD_HEIGHT,117,0,14207,4,0
SIM_PLD_YAW,117,0,18303,2,0
SIM_PLD_RATE,117,0,22399,3,100
SIM_PLD_TYPE,117,0,26495,1,0
SIM_PLD_ALT_LMT,117,0,30591,4,15
SIM_PLD_DIST_LMT,117,0,34687,4,10
SIM_PLD_ORIENT,117,0,38783,1,24
SIM_PLD_OPTIONS,117,0,42879,1,0
SIM_PLD_SHIP,117,0,46975,1,0
SIM_SHOVE_X,117,0,1983,4,0
SIM_SHOVE_Y,117,0,2047,4,0
SIM_SHOVE_Z,117,0,2111,4,0
SIM_SHOVE_TIME,117,0,2175,3,0
SIM_FLOW_RND,117,0,2239,4,0.0500000007
SIM_TWIST_X,117,0,2431,4,0
SIM_TWIST_Y,117,0,2495,4,0
SIM_TWIST_Z,117,0,2559,4,0
SIM_TWIST_TIME,117,0,2623,3,0
SIM_GND_BEHAV,117,0,2687,1,-1
SIM_IMU_ORIENT,117,0,2751,1,0
SIM_WAVE_ENABLE,117,0,2879,1,0
SIM_WAVE_LENGTH,117,0,2943,4,10
SIM_WAVE_AMP,117,0,3007,4,0.5
SIM_WAVE_DIR,117,0,3071,4,0
SIM_WAVE_SPEED,117,0,3135,4,0.5
SIM_TIDE_DIR,117,0,3199,4,0
SIM_TIDE_SPEED,117,0,3263,4,0
SIM_OPOS_LAT,117,0,3327,4,-35.3632622
SIM_OPOS_LNG,117,0,3391,4,149.165237
SIM_OPOS_ALT,117,0,3455,4,584
SIM_OPOS_HDG,117,0,3519,4,353
SIM_LOOP_DELAY,117,0,3583,3,0
SIM_TA_ENABLE,117,0,261759,1,1
SIM_EFI_TYPE,117,0,3775,1,0
SIM_VIB_MOT_HMNC,117,0,3903,2,1
SIM_VIB_MOT_MASK,117,0,383,3,0
SIM_VIB_MOT_MAX,117,0,3967,4,0
SIM_INS_THR_MIN,117,0,4031,4,0.100000001
SIM_VIB_MOT_MULT,117,0,4095,4,1
AFS_ENABLE,118,0,11,1,0
AFS_MAN_PIN,118,0,0,1,-1
AFS_HB_PIN,118,0,1,1,-1
AFS_WP_COMMS,118,0,2,1,0
AFS_WP_GPS_LOSS,118,0,4,1,0
AFS_TERMINATE,118,0,5,1,0
AFS_TERM_ACTION,118,0,6,1,0
AFS_TERM_PIN,118,0,7,1,-1
