#chirp
config,time,output,freq_rads,complete
wide,3211326914,0,1059117436,0
wide,3211159142,0,1059117436,0
wide,3210991370,0,1059117436,0
wide,3210823598,0,1059117436,0
wide,3210655826,0,1059117436,0
wide,3210488053,0,1059117436,0
wide,3210320281,0,1059117436,0
wide,3210152509,0,1059117436,0
wide,3209984737,0,1059117436,0
wide,3209816965,0,1059117436,0
wide,3209649193,0,1059117436,0
wide,3209481420,0,1059117436,0
wide,3209313648,0,1059117436,0
wide,3209145876,0,1059117436,0
wide,3208978104,0,1059117436,0
wide,3208810332,0,1059117436,0
wide,3208642560,0,1059117436,0
wide,3208474788,0,1059117436,0
wide,3208307015,0,1059117436,0
wide,3208139243,0,1059117436,0
wide,3207971471,0,1059117436,0
wide,3207803699,0,1059117436,0
wide,3207635927,0,1059117436,0
wide,3207468155,0,1059117436,0
wide,3207300382,0,1059117436,0
wide,3207132610,0,1059117436,0
wide,3206964838,0,1059117436,0
wide,3206797066,0,1059117436,0
wide,3206629294,0,1059117436,0
wide,3206461522,0,1059117436,0
wide,3206293750,0,1059117436,0
wide,3206125977,0,1059117436,0
wide,3205958205,0,1059117436,0
wide,3205790433,0,1059117436,0
wide,3205622661,0,1059117436,0
wide,3205454889,0,1059117436,0
wide,3205287117,0,1059117436,0
wide,3205119344,0,1059117436,0
wide,3204951572,0,1059117436,0
wide,3204783800,0,1059117436,0
wide,3204616028,0,1059117436,0
wide,3204448256,0,1059117436,0
wide,3204112711,0,1059117436,0
wide,3203777167,0,1059117436,0
wide,3203441623,0,1059117436,0
wide,3203106078,0,1059117436,0
wide,3202770534,0,1059117436,0
wide,3202434990,0,1059117436,0
wide,3202099445,0,1059117436,0
wide,3201763901,0,1059117436,0
wide,3201428357,0,1059117436,0
wide,3201092812,0,1059117436,0
wide,3200757268,0,1059117436,0
wide,3200421724,0,1059117436,0
wide,3200086180,0,1059117436,0
wide,3199750635,0,1059117436,0
wide,3199415091,0,1059117436,0
wide,3199079547,0,1059117436,0
wide,3198744002,0,1059117436,0
wide,3198408458,0,1059117436,0
wide,3198072914,0,1059117436,0
wide,3197737369,0,1059117436,0
wide,3197401825,0,1059117436,0
wide,3197066281,0,1059117436,0
wide,3196730736,0,1059117436,0
wide,3196395192,0,1059117436,0
wide,3196059648,0,1059117436,0
wide,3195388559,0,1059117436,0
wide,3194717470,0,1059117436,0
wide,3194046382,0,1059117436,0
wide,3193375293,0,1059117436,0
wide,3192704204,0,1059117436,0
wide,3192033116,0,1059117436,0
wide,3191362027,0,1059117436,0
wide,3190690939,0,1059117436,0
wide,3190019850,0,1059117436,0
wide,3189348761,0,1059117436,0
wide,3188677673,0,1059117436,0
wide,3188006584,0,1059117436,0
wide,3186999951,0,1059117436,0
wide,3185657774,0,1059117436,0
wide,3184315596,0,1059117436,0
wide,3182973419,0,1059117436,0
wide,3181631242,0,1059117436,0
wide,3180289065,0,1059117436,0
wide,3178611343,0,1059117436,0
wide,3175926988,0,1059117436,0
wide,3173242634,0,1059117436,0
wide,3170222735,0,1059117436,0
wide,3164854026,0,1059117436,0
wide,3156465418,0,1059117436,0
wide,0,0,1059117436,0
wide,1008981770,924694484,1059117436,0
wide,1017370378,941499970,1059117436,0
wide,1022739087,951201799,1059117436,0
wide,1025758986,958312956,1059117436,0
wide,1028443340,964194859,1059117436,0
wide,1031127695,968044884,1059117436,0
wide,1032805417,972313003,1059117436,0
wide,1034147594,975163615,1059117436,0
wide,1035489771,977967639,1059117436,0
wide,1036831948,981107667,1059117436,0
wide,1038174126,983026532,1059117436,0
wide,1039516303,984934861,1059117436,0
wide,1040522936,987012924,1059117436,0
wide,1041194025,989261474,1059117436,0
wide,1041865113,990768232,1059117436,0
wide,1042536202,992063287,1059117436,0
wide,1043207291,993443965,1059117436,0
wide,1043878379,994910308,1059117436,0
wide,1044549468,996462594,1059117436,0
wide,1045220556,998100701,1059117436,0
wide,1045891645,999034608,1059117436,0
wide,1046562734,999939636,1059117436,0
wide,1047233822,1000887646,1059117436,0
wide,1047904911,1001878599,1059117436,0
wide,1048576000,1002912509,1059117436,0
wide,1048911544,1003989383,1059117436,0
wide,1049247088,1005109085,1059117436,0
wide,1049582633,1006271540,1059117436,0
wide,1049918177,1007054872,1059117436,0
wide,1050253721,1007678839,1059117436,0
wide,1050589266,1008324064,1059117436,0
wide,1050924810,1008990488,1059117436,0
wide,1051260354,1009678111,1059117436,0
wide,1051595899,1010386830,1059117436,0
wide,1051931443,1011116570,1059117436,0
wide,1052266987,1011867252,1059117436,0
wide,1052602532,1012638823,1059117436,0
wide,1052938076,1013431194,1059117436,0
wide,1053273620,1014244236,1059117436,0
wide,1053609164,1015049711,1059117436,0
wide,1053944709,1015476769,1059117436,0
wide,1054280253,1015914022,1059117436,0
wide,1054615797,1016361399,1059117436,0
wide,1054951342,1016818837,1059117436,0
wide,1055286886,1017286276,1059117436,0
wide,1055622430,1017763668,1059117436,0
wide,1055957975,1018250911,1059117436,0
wide,1056293519,1018747955,1059117436,0
wide,1056629063,1019254727,1059117436,0
wide,1056964608,1019771120,1059117436,0
wide,1057132380,1020297090,1059117436,0
wide,1057300152,1020832526,1059117436,0
wide,1057467924,1021377365,1059117436,0
wide,1057635696,1021931487,1059117436,0
wide,1057803469,1022494825,1059117436,0
wide,1057971241,1023067275,1059117436,0
wide,1058139013,1023529461,1059117436,0
wide,1058306785,1023824659,1059117436,0
wide,1058474557,1024124259,1059117436,0
wide,1058642329,1024428209,1059117436,0
wide,1058810102,1024736463,1059117436,0
wide,1058977874,1025048966,1059117436,0
wide,1059145646,1025365653,1059117436,0
wide,1059313418,1025686477,1059117436,0
wide,1059481190,1026011361,1059117436,0
wide,1059648962,1026340267,1059117436,0
wide,1059816734,1026673119,1059117436,0
wide,1059984507,1027009862,1059117436,0
wide,1060152279,1027350422,1059117436,0
wide,1060320051,1027694738,1059117436,0
wide,1060487823,1028042751,1059117436,0
wide,1060655595,1028394383,1059117436,0
wide,1060823367,1028749570,1059117436,0
wide,1060991140,1029108234,1059117436,0
wide,1061158912,1029470318,1059117436,0
wide,1061326684,1029835743,1059117436,0
wide,1061494456,1030204430,1059117436,0
wide,1061662228,1030576314,1059117436,0
wide,1061830000,1030951304,1059117436,0
wide,1061997772,1031329336,1059117436,0
wide,1062165545,1031710335,1059117436,0
wide,1062333317,1031946501,1059117436,0
wide,1062501089,1032139838,1059117436,0
wide,1062668861,1032334534,1059117436,0
wide,1062836633,1032530551,1059117436,0
wide,1063004405,1032727846,1059117436,0
wide,1063172178,1032926376,1059117436,0
wide,1063339950,1033126097,1059117436,0
wide,1063507722,1033326965,1059117436,0
wide,1063675494,1033528941,1059117436,0
wide,1063843266,1033731978,1059117436,0
wide,1064011038,1033936030,1059117436,0
wide,1064178811,1034141055,1059117436,0
wide,1064346583,1034347003,1059117436,0
wide,1064514355,1034553835,1059117436,0
wide,1064682127,1034761498,1059117436,0
wide,1064849899,1034969949,1059117436,0
wide,1065017671,1035179134,1059117436,0
wide,1065185443,1035389012,1059117436,0
wide,1065353216,1035599536,1059117436,0
wide,1065437102,1035810657,1059117436,0
wide,1065520988,1036022321,1059117436,0
wide,1065604874,1036234478,1059117436,0
wide,1065688760,1036447084,1059117436,0
wide,1065772646,1036660090,1059117436,0
wide,1065856532,1036873442,1059117436,0
wide,1065940418,1037087087,1059117436,0
wide,1066024304,1037300976,1059117436,0
wide,1066108191,1037515066,1059117436,0
wide,1066192077,1037729287,1059117436,0
wide,1066275963,1037943603,1059117436,0
wide,1066359849,1038157954,1059117436,0
wide,1066443735,1038372289,1059117436,0
wide,1066527621,1038586558,1059117436,0
wide,1066611507,1038800707,1059117436,0
wide,1066695393,1039014677,1059117436,0
wide,1066779279,1039228415,1059117436,0
wide,1066863165,1039441872,1059117436,0
wide,1066947051,1039654992,1059117436,0
wide,1067030937,1039867719,1059117436,0
wide,1067114823,1040080004,1059117436,0
wide,1067198710,1040239588,1059117436,0
wide,1067282596,1040345199,1059117436,0
wide,1067366482,1040450505,1059117436,0
wide,1067450368,1040555478,1059117436,0
wide,1067534254,1040660088,1059117436,0
wide,1067618140,1040764308,1059117436,0
wide,1067702026,1040868112,1059117436,0
wide,1067785912,1040971471,1059117436,0
wide,1067869798,1041074353,1059117436,0
wide,1067953684,1041176735,1059117436,0
wide,1068037570,1041278586,1059117436,0
wide,1068121456,1041379879,1059117436,0
wide,1068205342,1041480586,1059117436,0
wide,1068289229,1041580680,1059117436,0
wide,1068373115,1041680126,1059117436,0
wide,1068457001,1041778901,1059117436,0
wide,1068540887,1041876974,1059117436,0
wide,1068624773,1041974319,1059117436,0
wide,1068708659,1042070906,1059117436,0
wide,1068792545,1042166705,1059117436,0
wide,1068876431,1042261690,1059117436,0
wide,1068960317,1042355833,1059117436,0
wide,1069044203,1042449104,1059117436,0
wide,1069128089,1042541474,1059117436,0
wide,1069211975,1042632913,1059117436,0
wide,1069295861,1042723393,1059117436,0
wide,1069379748,1042812890,1059117436,0
wide,1069463634,1042901374,1059117436,0
wide,1069547520,1042988811,1059117436,0
wide,1069631406,1043075177,1059117436,0
wide,1069715292,1043160442,1059117436,0
wide,1069799178,1043244579,1059117436,0
wide,1069883064,1043327563,1059117436,0
wide,1069966950,1043409359,1059117436,0
wide,1070050836,1043489941,1059117436,0
wide,1070134722,1043569281,1059117436,0
wide,1070218608,1043647354,1059117436,0
wide,1070302494,1043724131,1059117436,0
wide,1070386380,1043799580,1059117436,0
wide,1070470267,1043873681,1059117436,0
wide,1070554153,1043946397,1059117436,0
wide,1070638039,1044017705,1059117436,0
wide,1070721925,1044087585,1059117436,0
wide,1070805811,1044155995,1059117436,0
wide,1070889697,1044222914,1059117436,0
wide,1070973583,1044288317,1059117436,0
wide,1071057469,1044352177,1059117436,0
wide,1071141355,1044414468,1059117436,0
wide,1071225241,1044475157,1059117436,0
wide,1071309127,1044534222,1059117436,0
wide,1071393013,1044591638,1059117436,0
wide,1071476900,1044647376,1059117436,0
wide,1071560786,1044701415,1059117436,0
wide,1071644672,1044753718,1059117436,0
wide,1071728558,1044804267,1059117436,0
wide,1071812444,1044853031,1059117436,0
wide,1071896330,1044899998,1059117436,0
wide,1071980216,1044945128,1059117436,0
wide,1072064102,1044988399,1059117436,0
wide,1072147988,1045029788,1059117436,0
wide,1072231874,1045069274,1059117436,0
wide,1072315760,1045106828,1059117436,0
wide,1072399646,1045142426,1059117436,0
wide,1072483532,1045176041,1059117436,0
wide,1072567419,1045207652,1059117436,0
wide,1072651305,1045237236,1059117436,0
wide,1072735191,1045264772,1059117436,0
wide,1072819077,1045290232,1059117436,0
wide,1072902963,1045313592,1059117436,0
wide,1072986849,1045334830,1059117436,0
wide,1073070735,1045353928,1059117436,0
wide,1073154621,1045370863,1059117436,0
wide,1073238507,1045385605,1059117436,0
wide,1073322393,1045398136,1059117436,0
wide,1073406279,1045408435,1059117436,0
wide,1073490165,1045416486,1059117436,0
wide,1073574051,1045422264,1059117436,0
wide,1073657938,1045425745,1059117436,0
wide,1073741824,1045426907,1059117436,0
wide,1073783767,1045425733,1059117436,0
wide,1073825710,1045422208,1059117436,0
wide,1073867653,1045416309,1059117436,0
wide,1073909596,1045408010,1059117436,0
wide,1073951539,1045397293,1059117436,0
wide,1073993482,1045384144,1059117436,0
wide,1074035425,1045368552,1059117436,0
wide,1074077368,1045350487,1059117436,0
wide,1074119311,1045329928,1059117436,0
wide,1074161254,1045306862,1059117436,0
wide,1074203197,1045281280,1059117436,0
wide,1074245140,1045253154,1059117436,0
wide,1074287083,1045222473,1059117436,0
wide,1074329026,1045189213,1059117436,0
wide,1074370969,1045153364,1059117436,0
wide,1074412912,1045114914,1059117436,0
wide,1074454855,1045073846,1059117436,0
wide,1074496799,1045030130,1059117436,0
wide,1074538742,1044983772,1059117436,0
wide,1074580685,1044934743,1059117436,0
wide,1074622628,1044883036,1059117436,0
wide,1074664571,1044828640,1059117436,0
wide,1074706514,1044771540,1059117436,0
wide,1074748457,1044711710,1059117436,0
wide,1074790400,1044649151,1059117436,0
wide,1074832343,1044583845,1059117436,0
wide,1074874286,1044515791,1059117436,0
wide,1074916229,1044444968,1059117436,0
wide,1074958172,1044371357,1059117436,0
wide,1075000115,1044294958,1059117436,0
wide,1075042058,1044215764,1059117436,0
wide,1075084001,1044133760,1059117436,0
wide,1075125944,1044048927,1059117436,0
wide,1075167887,1043961264,1059117436,0
wide,1075209830,1043870761,1059117436,0
wide,1075251773,1043777419,1059117436,0
wide,1075293716,1043681220,1059117436,0
wide,1075335659,1043582151,1059117436,0
wide,1075377602,1043480211,1059117436,0
wide,1075419545,1043375398,1059117436,0
wide,1075461488,1043267696,1059117436,0
wide,1075503431,1043157109,1059117436,0
wide,1075545374,1043043617,1059117436,0
wide,1075587318,1042927224,1059117436,0
wide,1075629261,1042807922,1059117436,0
wide,1075671204,1042685717,1059117436,0
wide,1075713147,1042560588,1059117436,0
wide,1075755090,1042432546,1059117436,0
wide,1075797033,1042301573,1059117436,0
wide,1075838976,1042167673,1059117436,0
wide,1075880919,1042030852,1059117436,0
wide,1075922862,1041891102,1059117436,0
wide,1075964805,1041748407,1059117436,0
wide,1076006748,1041602780,1059117436,0
wide,1076048691,1041454220,1059117436,0
wide,1076090634,1041302730,1059117436,0
wide,1076132577,1041148305,1059117436,0
wide,1076174520,1040990936,1059117436,0
wide,1076216463,1040830632,1059117436,0
wide,1076258406,1040667403,1059117436,0
wide,1076300349,1040501242,1059117436,0
wide,1076342292,1040332143,1059117436,0
wide,1076384235,1040132844,1059117436,0
wide,1076426178,1039782941,1059117436,0
wide,1076468121,1039427217,1059117436,0
wide,1076510064,1039065657,1059117436,0
wide,1076552007,1038698251,1059117436,0
wide,1076593950,1038325030,1059117436,0
wide,1076635894,1037946003,1059117436,0
wide,1076677837,1037561177,1059117436,0
wide,1076719780,1037170584,1059117436,0
wide,1076761723,1036774221,1059117436,0
wide,1076803666,1036372080,1059117436,0
wide,1076845609,1035964195,1059117436,0
wide,1076887552,1035550598,1059117436,0
wide,1076929495,1035131271,1059117436,0
wide,1076971438,1034706264,1059117436,0
wide,1077013381,1034275562,1059117436,0
wide,1077055324,1033839200,1059117436,0
wide,1077097267,1033397216,1059117436,0
wide,1077139210,1032949612,1059117436,0
wide,1077181153,1032496390,1059117436,0
wide,1077223096,1032037591,1059117436,0
wide,1077265039,1031347690,1059117436,0
wide,1077306982,1030407961,1059117436,0
wide,1077348925,1029457219,1059117436,0
wide,1077390868,1028495474,1059117436,0
wide,1077432811,1027522822,1059117436,0
wide,1077474754,1026539354,1059117436,0
wide,1077516697,1025545087,1059117436,0
wide,1077558640,1024540037,1059117436,0
wide,1077600583,1023524303,1059117436,0
wide,1077642526,1021585719,1059117436,0
wide,1077684469,1019511968,1059117436,0
wide,1077726413,1017417142,1059117436,0
wide,1077768356,1015301537,1059117436,0
wide,1077810299,1011308677,1059117436,0
wide,1077852242,1006994668,1059117436,0
wide,1077894185,998646564,1059117436,0
wide,1077936128,863355111,1059117436,0
wide,1077978071,3146210593,1059117436,0
wide,1078020014,3154639444,1059117436,0
wide,1078061957,3159154995,1059117436,0
wide,1078103900,3163107577,1059117436,0
wide,1078145843,3165404500,1059117436,0
wide,1078187786,3167720797,1059117436,0
wide,1078229729,3170056384,1059117436,0
wide,1078271672,3171652418,1059117436,0
wide,1078313615,3172839121,1059117436,0
wide,1078355558,3174035170,1059117436,0
wide,1078397501,3175240518,1059117436,0
wide,1078439444,3176455030,1059117436,0
wide,1078481387,3177678616,1059117436,0
wide,1078523330,3178911136,1059117436,0
wide,1078565273,3179717489,1059117436,0
wide,1078607216,3180342607,1059117436,0
wide,1078649159,3180972071,1059117436,0
wide,1078691102,3181605807,1059117436,0
wide,1078733045,3182243809,1059117436,0
wide,1078774988,3182885985,1059117436,0
wide,1078816932,3183532325,1059117436,0
wide,1078858875,3184182755,1059117436,0
wide,1078900818,3184837219,1059117436,0
wide,1078942761,3185495643,1059117436,0
wide,1078984704,3186158018,1059117436,0
wide,1079026647,3186824240,1059117436,0
wide,1079068590,3187494302,1059117436,0
wide,1079110533,3187919572,1059117436,0
wide,1079152476,3188258334,1059117436,0
wide,1079194419,3188598919,1059117436,0
wide,1079236362,3188941285,1059117436,0
wide,1079278305,3189285427,1059117436,0
wide,1079320248,3189631291,1059117436,0
wide,1079362191,3189978869,1059117436,0
wide,1079404134,3190328109,1059117436,0
wide,1079446077,3190679004,1059117436,0
wide,1079488020,3191031508,1059117436,0
wide,1079529963,3191385583,1059117436,0
wide,1079571906,3191741215,1059117436,0
wide,1079613849,3192098354,1059117436,0
wide,1079655792,3192456989,1059117436,0
wide,1079697735,3192817062,1059117436,0
wide,1079739678,3193178567,1059117436,0
wide,1079781621,3193541445,1059117436,0
wide,1079823564,3193905688,1059117436,0
wide,1079865508,3194271253,1059117436,0
wide,1079907451,3194638103,1059117436,0
wide,1079949394,3195006190,1059117436,0
wide,1079991337,3195375506,1059117436,0
wide,1080033280,3195745994,1059117436,0
wide,1080075223,3196088644,1059117436,0
wide,1080117166,3196275024,1059117436,0
wide,1080159109,3196461937,1059117436,0
wide,1080201052,3196649376,1059117436,0
wide,1080242995,3196837313,1059117436,0
wide,1080284938,3197025743,1059117436,0
wide,1080326881,3197214633,1059117436,0
wide,1080368824,3197403979,1059117436,0
wide,1080410767,3197593754,1059117436,0
wide,1080452710,3197783938,1059117436,0
wide,1080494653,3197974522,1059117436,0
wide,1080536596,3198165475,1059117436,0
wide,1080578539,3198356792,1059117436,0
wide,1080620482,3198548441,1059117436,0
wide,1080662425,3198740417,1059117436,0
wide,1080704368,3198932693,1059117436,0
wide,1080746311,3199125244,1059117436,0
wide,1080788254,3199318066,1059117436,0
wide,1080830197,3199511125,1059117436,0
wide,1080872140,3199704416,1059117436,0
wide,1080914083,3199897905,1059117436,0
wide,1080956027,3200091593,1059117436,0
wide,1080997970,3200285436,1059117436,0
wide,1081039913,3200479431,1059117436,0
wide,1081081856,3200673551,1059117436,0
wide,1081123799,3200867785,1059117436,0
wide,1081165742,3201062101,1059117436,0
wide,1081207685,3201256493,1059117436,0
wide,1081249628,3201450934,1059117436,0
wide,1081291571,3201645400,1059117436,0
wide,1081333514,3201839883,1059117436,0
wide,1081375457,3202034349,1059117436,0
wide,1081417400,3202228794,1059117436,0
wide,1081459343,3202423181,1059117436,0
wide,1081501286,3202617507,1059117436,0
wide,1081543229,3202811739,1059117436,0
wide,1081585172,3203005866,1059117436,0
wide,1081627115,3203199863,1059117436,0
wide,1081669058,3203393707,1059117436,0
wide,1081711001,3203587388,1059117436,0
wide,1081752944,3203780876,1059117436,0
wide,1081794887,3203974158,1059117436,0
wide,1081836830,3204167206,1059117436,0
wide,1081878773,3204360011,1059117436,0
wide,1081920716,3204500401,1059117436,0
wide,1081962659,3204596523,1059117436,0
wide,1082004603,3204692492,1059117436,0
wide,1082046546,3204788296,1059117436,0
wide,1082088489,3204883922,1059117436,0
wide,1082130432,3204979368,1059117436,0
wide,1082151403,3205074614,1059117436,0
wide,1082172375,3205169661,1059117436,0
wide,1082193346,3205264488,1059117436,0
wide,1082214318,3205359095,1059117436,0
wide,1082235289,3205453464,1059117436,0
wide,1082256261,3205547592,1059117436,0
wide,1082277232,3205641461,1059117436,0
wide,1082298204,3205735073,1059117436,0
wide,1082319175,3205828400,1059117436,0
wide,1082340147,3205921453,1059117436,0
wide,1082361119,3206014209,1059117436,0
wide,1082382090,3206106657,1059117436,0
wide,1082403062,3206198796,1059117436,0
wide,1082424033,3206290607,1059117436,0
wide,1082445005,3206382089,1059117436,0
wide,1082465976,3206473223,1059117436,0
wide,1082486948,3206564008,1059117436,0
wide,1082507919,3206654428,1059117436,0
wide,1082528891,3206744477,1059117436,0
wide,1082549862,3206834144,1059117436,0
wide,1082570834,3206923420,1059117436,0
wide,1082591805,3207012293,1059117436,0
wide,1082612777,3207100762,1059117436,0
wide,1082633748,3207188804,1059117436,0
wide,1082654720,3207276421,1059117436,0
wide,1082675691,3207363596,1059117436,0
wide,1082696663,3207450324,1059117436,0
wide,1082717634,3207536593,1059117436,0
wide,1082738606,3207622398,1059117436,0
wide,1082759577,3207707723,1059117436,0
wide,1082780549,3207792567,1059117436,0
wide,1082801520,3207876914,1059117436,0
wide,1082822492,3207960759,1059117436,0
wide,1082843463,3208044090,1059117436,0
wide,1082864435,3208126901,1059117436,0
wide,1082885407,3208209186,1059117436,0
wide,1082906378,3208290924,1059117436,0
wide,1082927350,3208372118,1059117436,0
wide,1082948321,3208452752,1059117436,0
wide,1082969293,3208532823,1059117436,0
wide,1082990264,3208612319,1059117436,0
wide,1083011236,3208691232,1059117436,0
wide,1083032207,3208769552,1059117436,0
wide,1083053179,3208847275,1059117436,0
wide,1083074150,3208924387,1059117436,0
wide,1083095122,3209000885,1059117436,0
wide,1083116093,3209076756,1059117436,0
wide,1083137065,3209151996,1059117436,0
wide,1083158036,3209226594,1059117436,0
wide,1083179008,3209300545,1059117436,0
wide,1083199979,3209373833,1059117436,0
wide,1083220951,3209446462,1059117436,0
wide,1083241922,3209518414,1059117436,0
wide,1083262894,3209589689,1059117436,0
wide,1083283865,3209660270,1059117436,0
wide,1083304837,3209730160,1059117436,0
wide,1083325808,3209799343,1059117436,0
wide,1083346780,3209867818,1059117436,0
wide,1083367751,3209935571,1059117436,0
wide,1083388723,3210002601,1059117436,0
wide,1083409695,3210068898,1059117436,0
wide,1083430666,3210134453,1059117436,0
wide,1083451638,3210199263,1059117436,0
wide,1083472609,3210263316,1059117436,0
wide,1083493581,3210326613,1059117436,0
wide,1083514552,3210389137,1059117436,0
wide,1083535524,3210450889,1059117436,0
wide,1083556495,3210511857,1059117436,0
wide,1083577467,3210572041,1059117436,0
wide,1083598438,3210631426,1059117436,0
wide,1083619410,3210690015,1059117436,0
wide,1083640381,3210747794,1059117436,0
wide,1083661353,3210804763,1059117436,0
wide,1083682324,3210860911,1059117436,0
wide,1083703296,3210916235,1059117436,0
wide,1083724267,3210970727,1059117436,0
wide,1083745239,3211024383,1059117436,0
wide,1083766210,3211077195,1059117436,0
wide,1083787182,3211129165,1059117436,0
wide,1083808153,3211180272,1059117436,0
wide,1083829125,3211230529,1059117436,0
wide,1083850096,3211279917,1059117436,0
wide,1083871068,3211328438,1059117436,0
wide,1083892039,3211376082,1059117436,0
wide,1083913011,3211422848,1059117436,0
wide,1083933982,3211468728,1059117436,0
wide,1083954954,3211513722,1059117436,0
wide,1083975926,3211557821,1059117436,0
wide,1083996897,3211601020,1059117436,0
wide,1084017869,3211643317,1059117436,0
wide,1084038840,3211684707,1059117436,0
wide,1084059812,3211725187,1059117436,0
wide,1084080783,3211764749,1059117436,0
wide,1084101755,3211803394,1059117436,0
wide,1084122726,3211841113,1059117436,0
wide,1084143698,3211877906,1059117436,0
wide,1084164669,3211913767,1059117436,0
wide,1084185641,3211948694,1059117436,0
wide,1084206612,3211982680,1059117436,0
wide,1084227584,3212015728,1059117436,0
wide,1084248555,3212047987,1059117436,0
wide,1084269527,3212079616,1059117436,0
wide,1084290498,3212110612,1059117436,0
wide,1084311470,3212140974,1059117436,0
wide,1084332441,3212170701,1059117436,0
wide,1084353413,3212199793,1059117436,0
wide,1084374384,3212228247,1059117436,0
wide,1084395356,3212256064,1059117436,0
wide,1084416327,3212283239,1059117436,0
wide,1084437299,3212309777,1059117436,0
wide,1084458270,3212335671,1059117436,0
wide,1084479242,3212360923,1059117436,0
wide,1084500214,3212385532,1059117436,0
wide,1084521185,3212409495,1059117436,0
wide,1084542157,3212432814,1059117436,0
wide,1084563128,3212455486,1059117436,0
wide,1084584100,3212477511,1059117436,0
wide,1084605071,3212498887,1059117436,0
wide,1084626043,3212519615,1059117436,0
wide,1084647014,3212539693,1059117436,0
wide,1084667986,3212559120,1059117436,0
wide,1084688957,3212577896,1059117436,0
wide,1084709929,3212596020,1059117436,0
wide,1084730900,3212613491,1059117436,0
wide,1084751872,3212630309,1059117436,0
wide,1084772843,3212646472,1059117436,0
wide,1084793815,3212661980,1059117436,0
wide,1084814786,3212676833,1059117436,0
wide,1084835758,3212691030,1059117436,0
wide,1084856729,3212704570,1059117436,0
wide,1084877701,3212717454,1059117436,0
wide,1084898672,3212729679,1059117436,0
wide,1084919644,3212741247,1059117436,0
wide,1084940615,3212752156,1059117436,0
wide,1084961587,3212762406,1059117436,0
wide,1084982558,3212771996,1059117436,0
wide,1085003530,3212780928,1059117436,0
wide,1085024502,3212789198,1059117436,0
wide,1085045473,3212796808,1059117436,0
wide,1085066445,3212803758,1059117436,0
wide,1085087416,3212810046,1059117436,0
wide,1085108388,3212815674,1059117436,0
wide,1085129359,3212820639,1059117436,0
wide,1085150331,3212824943,1059117436,0
wide,1085171302,3212828585,1059117436,0
wide,1085192274,3212831566,1059117436,0
wide,1085213245,3212833883,1059117436,0
wide,1085234217,3212835539,1059117436,0
wide,1085255188,3212836533,1059117436,0
wide,1085276160,3212836864,1059117436,0
wide,1085297131,3212836533,1059117436,0
wide,1085318103,3212835539,1059117436,0
wide,1085339074,3212833884,1059117436,0
wide,1085360046,3212831566,1059117436,0
wide,1085381017,3212828586,1059117436,0
wide,1085401989,3212824943,1059117436,0
wide,1085422960,3212820639,1059117436,0
wide,1085443932,3212815674,1059117436,0
wide,1085464903,3212810047,1059117436,0
wide,1085485875,3212803758,1059117436,0
wide,1085506846,3212796809,1059117436,0
wide,1085527818,3212789198,1059117436,0
wide,1085548789,3212780928,1059117436,0
wide,1085569761,3212771997,1059117436,0
wide,1085590733,3212762406,1059117436,0
wide,1085611704,3212752156,1059117436,0
wide,1085632676,3212741247,1059117436,0
wide,1085653647,3212729680,1059117436,0
wide,1085674619,3212717454,1059117436,0
wide,1085695590,3212704571,1059117436,0
wide,1085716562,3212691030,1059117436,0
wide,1085737533,3212676834,1059117436,0
wide,1085758505,3212661980,1059117436,0
wide,1085779476,3212646472,1059117436,0
wide,1085800448,3212630309,1059117436,0
wide,1085821419,3212613492,1059117436,0
wide,1085842391,3212596021,1059117436,0
wide,1085863362,3212577897,1059117436,0
wide,1085884334,3212559120,1059117436,0
wide,1085905305,3212539694,1059117436,0
wide,1085926277,3212519615,1059117436,0
wide,1085947248,3212498888,1059117436,0
wide,1085968220,3212477511,1059117436,0
wide,1085989191,3212455487,1059117436,0
wide,1086010163,3212432815,1059117436,0
wide,1086031134,3212409497,1059117436,0
wide,1086052106,3212385532,1059117436,0
wide,1086073077,3212360924,1059117436,0
wide,1086094049,3212335672,1059117436,0
wide,1086115021,3212309777,1059117436,0
wide,1086135992,3212283242,1059117436,0
wide,1086156964,3212256065,1059117436,0
wide,1086177935,3212228249,1059117436,0
wide,1086198907,3212199794,1059117436,0
wide,1086219878,3212170703,1059117436,0
wide,1086240850,3212140975,1059117436,0
wide,1086261821,3212110613,1059117436,0
wide,1086282793,3212079617,1059117436,0
wide,1086303764,3212047989,1059117436,0
wide,1086324736,3212015729,1059117436,0
wide,1086345707,3211982840,1059117436,0
wide,1086366679,3211949321,1059117436,0
wide,1086387650,3211915177,1059117436,0
wide,1086408622,3211880405,1059117436,0
wide,1086429593,3211845009,1059117436,0
wide,1086450565,3211808990,1059117436,0
wide,1086471536,3211772350,1059117436,0
wide,1086492508,3211735086,1059117436,0
wide,1086513479,3211697208,1059117436,0
wide,1086534451,3211658709,1059117436,0
wide,1086555422,3211619597,1059117436,0
wide,1086576394,3211579868,1059117436,0
wide,1086597365,3211539529,1059117436,0
wide,1086618337,3211498577,1059117436,0
wide,1086639309,3211457016,1059117436,0
wide,1086660280,3211414848,1059117436,0
wide,1086681252,3211372072,1059117436,0
wide,1086702223,3211328694,1059117436,0
wide,1086723195,3211284711,1059117436,0
wide,1086744166,3211240128,1059117436,0
wide,1086765138,3211194945,1059117436,0
wide,1086786109,3211149166,1059117436,0
