#scurve
kind,t,tj,jm,a0,v0,p0,jt,at,vt,pt
decr,1062836634,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1063675495,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1063675495,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1064514355,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1064514355,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1065353216,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1065353216,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1065772647,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1065772647,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1066192077,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1066192077,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1066611507,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1066611507,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1067030938,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1067030938,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1067450368,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1067450368,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1067869799,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1067869799,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1068289229,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1068289229,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1068708659,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1068708659,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1069128090,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1069128090,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1069547520,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1069547520,0,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,3184315597,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,3184315597,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,3175926989,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,3175926989,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,0,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,0,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1028443341,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1028443341,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1036831949,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1036831949,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1041865114,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1041865114,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1045220557,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1045220557,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1048576000,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1048576000,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1050253722,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1050253722,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1051931443,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1051931443,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1053609165,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1053609165,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1055286887,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1055286887,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1056964608,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1056964608,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1057803469,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1057803469,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1058642330,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1058642330,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1059481191,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1059481191,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1060320051,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1060320051,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1061158912,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1061158912,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1061997773,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1061997773,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1062836634,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1062836634,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1063675495,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1063675495,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1064514355,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1064514355,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1065353216,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1065353216,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1065772647,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1065772647,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1066192077,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1066192077,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1066611507,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1066611507,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1067030938,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1067030938,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1067450368,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1067450368,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1067869799,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1067869799,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1068289229,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1068289229,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1068708659,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1068708659,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1069128090,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1069128090,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1069547520,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,1069547520,3184315597,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,3184315597,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1083808154,1092102390
decr,3184315597,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1083808154,1092102390
incr,3175926989,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084017869,1092356669
decr,3175926989,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084017869,1092356669
incr,0,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,0,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1028443341,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084437299,1092880957
decr,1028443341,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084437299,1092880957
incr,1036831949,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084647014,1093150966
decr,1036831949,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084647014,1093150966
incr,1041865114,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084856730,1093426217
decr,1041865114,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1084856730,1093426217
incr,1045220557,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085066445,1093706711
decr,1045220557,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085066445,1093706711
incr,1048576000,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085276160,1093992448
decr,1048576000,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085276160,1093992448
incr,1050253722,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085485875,1094283428
decr,1050253722,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085485875,1094283428
incr,1051931443,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085695590,1094579651
decr,1051931443,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085695590,1094579651
incr,1053609165,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085905306,1094881116
decr,1053609165,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1085905306,1094881116
incr,1055286887,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086115021,1095187825
decr,1055286887,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086115021,1095187825
incr,1056964608,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086324736,1095499776
decr,1056964608,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086324736,1095499776
incr,1057803469,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086534451,1095816970
decr,1057803469,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086534451,1095816970
incr,1058642330,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086744166,1096139407
decr,1058642330,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086744166,1096139407
incr,1059481191,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086953882,1096467087
decr,1059481191,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1086953882,1096467087
incr,1060320051,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1087163597,1096800010
decr,1060320051,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1087163597,1096800010
incr,1061158912,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1087373312,1097138176
decr,1061158912,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1087373312,1097138176
incr,1061997773,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1087583027,1097481585
decr,1061997773,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1087583027,1097481585
incr,1062836634,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1087792742,1097830236
decr,1062836634,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1087792742,1097830236
incr,1063675495,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088002458,1098184131
decr,1063675495,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088002458,1098184131
incr,1064514355,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088212173,1098543268
decr,1064514355,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088212173,1098543268
incr,1065353216,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088421888,1098907648
decr,1065353216,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088421888,1098907648
incr,1065772647,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088631604,1099092460
decr,1065772647,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088631604,1099092460
incr,1066192077,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088841318,1099279892
decr,1066192077,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1088841318,1099279892
incr,1066611507,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089051034,1099469947
decr,1066611507,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089051034,1099469947
incr,1067030938,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089260749,1099662623
decr,1067030938,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089260749,1099662623
incr,1067450368,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089470464,1099857920
decr,1067450368,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089470464,1099857920
incr,1067869799,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089680180,1100055839
decr,1067869799,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089680180,1100055839
incr,1068289229,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089889894,1100256379
decr,1068289229,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1089889894,1100256379
incr,1068708659,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1090099610,1100459540
decr,1068708659,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1090099610,1100459540
incr,1069128090,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1090309325,1100665324
decr,1069128090,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1090309325,1100665324
incr,1069547520,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1090519040,1100873728
decr,1069547520,1028443341,0,1073741824,1084227584,1092616192,0,1073741824,1090519040,1100873728
incr,3184315597,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1083808154,1092102390
decr,3184315597,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1083808154,1092102390
incr,3175926989,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084017869,1092356669
decr,3175926989,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084017869,1092356669
incr,0,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,0,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1028443341,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084437299,1092880957
decr,1028443341,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084437299,1092880957
incr,1036831949,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084647014,1093150966
decr,1036831949,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084647014,1093150966
incr,1041865114,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084856730,1093426217
decr,1041865114,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1084856730,1093426217
incr,1045220557,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085066445,1093706711
decr,1045220557,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085066445,1093706711
incr,1048576000,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085276160,1093992448
decr,1048576000,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085276160,1093992448
incr,1050253722,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085485875,1094283428
decr,1050253722,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085485875,1094283428
incr,1051931443,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085695590,1094579651
decr,1051931443,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085695590,1094579651
incr,1053609165,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085905306,1094881116
decr,1053609165,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1085905306,1094881116
incr,1055286887,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086115021,1095187825
decr,1055286887,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086115021,1095187825
incr,1056964608,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086324736,1095499776
decr,1056964608,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086324736,1095499776
incr,1057803469,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086534451,1095816970
decr,1057803469,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086534451,1095816970
incr,1058642330,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086744166,1096139407
decr,1058642330,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086744166,1096139407
incr,1059481191,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086953882,1096467087
decr,1059481191,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1086953882,1096467087
incr,1060320051,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1087163597,1096800010
decr,1060320051,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1087163597,1096800010
incr,1061158912,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1087373312,1097138176
decr,1061158912,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1087373312,1097138176
incr,1061997773,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1087583027,1097481585
decr,1061997773,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1087583027,1097481585
incr,1062836634,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1087792742,1097830236
decr,1062836634,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1087792742,1097830236
incr,1063675495,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088002458,1098184131
decr,1063675495,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088002458,1098184131
incr,1064514355,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088212173,1098543268
decr,1064514355,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088212173,1098543268
incr,1065353216,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088421888,1098907648
decr,1065353216,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088421888,1098907648
incr,1065772647,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088631604,1099092460
decr,1065772647,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088631604,1099092460
incr,1066192077,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088841318,1099279892
decr,1066192077,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1088841318,1099279892
incr,1066611507,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089051034,1099469947
decr,1066611507,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089051034,1099469947
incr,1067030938,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089260749,1099662623
decr,1067030938,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089260749,1099662623
incr,1067450368,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089470464,1099857920
decr,1067450368,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089470464,1099857920
incr,1067869799,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089680180,1100055839
decr,1067869799,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089680180,1100055839
incr,1068289229,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089889894,1100256379
decr,1068289229,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1089889894,1100256379
incr,1068708659,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1090099610,1100459540
decr,1068708659,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1090099610,1100459540
incr,1069128090,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1090309325,1100665324
decr,1069128090,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1090309325,1100665324
incr,1069547520,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1090519040,1100873728
decr,1069547520,1048576000,0,1073741824,1084227584,1092616192,0,1073741824,1090519040,1100873728
incr,3184315597,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1083808154,1092102390
decr,3184315597,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1083808154,1092102390
incr,3175926989,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084017869,1092356669
decr,3175926989,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084017869,1092356669
incr,0,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,0,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1028443341,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084437299,1092880957
decr,1028443341,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084437299,1092880957
incr,1036831949,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084647014,1093150966
decr,1036831949,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084647014,1093150966
incr,1041865114,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084856730,1093426217
decr,1041865114,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1084856730,1093426217
incr,1045220557,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085066445,1093706711
decr,1045220557,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085066445,1093706711
incr,1048576000,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085276160,1093992448
decr,1048576000,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085276160,1093992448
incr,1050253722,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085485875,1094283428
decr,1050253722,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085485875,1094283428
incr,1051931443,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085695590,1094579651
decr,1051931443,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085695590,1094579651
incr,1053609165,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085905306,1094881116
decr,1053609165,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1085905306,1094881116
incr,1055286887,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086115021,1095187825
decr,1055286887,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086115021,1095187825
incr,1056964608,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086324736,1095499776
decr,1056964608,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086324736,1095499776
incr,1057803469,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086534451,1095816970
decr,1057803469,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086534451,1095816970
incr,1058642330,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086744166,1096139407
decr,1058642330,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086744166,1096139407
incr,1059481191,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086953882,1096467087
decr,1059481191,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1086953882,1096467087
incr,1060320051,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1087163597,1096800010
decr,1060320051,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1087163597,1096800010
incr,1061158912,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1087373312,1097138176
decr,1061158912,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1087373312,1097138176
incr,1061997773,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1087583027,1097481585
decr,1061997773,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1087583027,1097481585
incr,1062836634,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1087792742,1097830236
decr,1062836634,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1087792742,1097830236
incr,1063675495,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088002458,1098184131
decr,1063675495,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088002458,1098184131
incr,1064514355,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088212173,1098543268
decr,1064514355,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088212173,1098543268
incr,1065353216,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088421888,1098907648
decr,1065353216,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088421888,1098907648
incr,1065772647,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088631604,1099092460
decr,1065772647,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088631604,1099092460
incr,1066192077,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088841318,1099279892
decr,1066192077,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1088841318,1099279892
incr,1066611507,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089051034,1099469947
decr,1066611507,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089051034,1099469947
incr,1067030938,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089260749,1099662623
decr,1067030938,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089260749,1099662623
incr,1067450368,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089470464,1099857920
decr,1067450368,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089470464,1099857920
incr,1067869799,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089680180,1100055839
decr,1067869799,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089680180,1100055839
incr,1068289229,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089889894,1100256379
decr,1068289229,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1089889894,1100256379
incr,1068708659,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1090099610,1100459540
decr,1068708659,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1090099610,1100459540
incr,1069128090,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1090309325,1100665324
decr,1069128090,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1090309325,1100665324
incr,1069547520,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1090519040,1100873728
decr,1069547520,1056964608,0,1073741824,1084227584,1092616192,0,1073741824,1090519040,1100873728
incr,3184315597,1065353216,0,1073741824,1084227584,1092616192,0,1073741824,1083808154,1092102390
decr,3184315597,1065353216,0,1073741824,1084227584,1092616192,0,1073741824,1083808154,1092102390
incr,3175926989,1065353216,0,1073741824,1084227584,1092616192,0,1073741824,1084017869,1092356669
decr,3175926989,1065353216,0,1073741824,1084227584,1092616192,0,1073741824,1084017869,1092356669
incr,0,1065353216,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
decr,0,1065353216,0,1073741824,1084227584,1092616192,0,1073741824,1084227584,1092616192
incr,1028443341,1065353216,0,1073741824,1084227584,1092616192,0,1073741824,1084437299,1092880957
decr,1028443341,1065353216,0,1073741824,1084227584,1092616192,0,1073741824,1084437299,1092880957
