time_us,out_c1,out_c2,out_c3,out_c4,out_armed
197864989,1500,1529,1870,1500,1
197984941,1499,1531,1868,1500,1
198104893,1498,1532,1873,1501,1
198224845,1498,1535,1877,1501,1
198344797,1499,1535,1876,1500,1
198464749,1498,1532,1876,1500,1
198584701,1499,1530,1872,1500,1
198704653,1500,1528,1870,1500,1
198824605,1500,1532,1871,1500,1
198944557,1501,1537,1875,1500,1
199064509,1500,1538,1873,1500,1
199184461,1501,1535,1873,1500,1
199304413,1500,1532,1871,1500,1
199424365,1500,1529,1870,1500,1
199544317,1500,1531,1870,1500,1
199665102,1500,1533,1874,1500,1
199785054,1499,1535,1876,1500,1
199905006,1500,1535,1877,1500,1
200024958,1500,1534,1877,1500,1
200144910,1500,1533,1873,1500,1
200264862,1500,1532,1874,1500,1
200384814,1500,1531,1871,1500,1
200504766,1501,1530,1872,1500,1
200624718,1501,1530,1875,1500,1
200744670,1501,1530,1875,1500,1
200864622,1503,1530,1874,1499,1
200984574,1500,1531,1878,1500,1
201104526,1501,1535,1874,1500,1
201224478,1502,1536,1874,1499,1
201344430,1502,1536,1871,1499,1
201464382,1500,1533,1872,1500,1
201584334,1500,1530,1871,1500,1
201705119,1500,1531,1870,1500,1
201825071,1500,1534,1876,1500,1
201945023,1500,1535,1873,1500,1
202064975,1500,1536,1877,1500,1
202184927,1500,1535,1874,1500,1
202304879,1500,1534,1873,1500,1
202424831,1499,1532,1872,1500,1
202544783,1500,1530,1872,1500,1
202664735,1499,1531,1872,1500,1
202784687,1500,1534,1875,1500,1
202904639,1498,1537,1875,1500,1
203024591,1499,1537,1872,1500,1
203144543,1498,1536,1873,1501,1
203264495,1500,1535,1873,1500,1
203384447,1500,1531,1872,1500,1
203504399,1500,1529,1870,1500,1
203624351,1500,1530,1874,1500,1
203745136,1500,1531,1874,1500,1
203865088,1500,1534,1875,1500,1
203985040,1500,1533,1873,1500,1
204104992,1499,1531,1874,1500,1
204224944,1500,1529,1874,1500,1
204344896,1499,1530,1873,1500,1
204464848,1500,1529,1874,1500,1
204584800,1499,1532,1875,1500,1
204704752,1500,1534,1873,1500,1
204824704,1500,1535,1874,1500,1
204944656,1500,1536,1874,1500,1
205064608,1499,1536,1871,1500,1
205184560,1499,1535,1874,1500,1
205304512,1499,1532,1872,1500,1
205424464,1500,1531,1870,1500,1
205544416,1500,1531,1870,1500,1
205664368,1502,1531,1871,1500,1
205784320,1501,1531,1872,1500,1
205905105,1501,1535,1870,1500,1
206025057,1500,1536,1875,1500,1
206145009,1500,1535,1874,1500,1
206264961,1501,1532,1872,1500,1
206384913,1500,1528,1870,1500,1
206504865,1500,1527,1873,1500,1
206624817,1500,1527,1872,1500,1
206744769,1500,1531,1872,1500,1
206864721,1502,1536,1874,1499,1
206984673,1500,1540,1879,1500,1
207104625,1501,1538,1873,1500,1
207224577,1430,1537,1870,1535,1
207344529,1383,1537,1866,1558,1
207464481,1398,1536,1866,1551,1
207584433,1437,1533,1870,1531,1
207704385,1489,1525,1880,1505,1
207824337,1525,1520,1918,1488,1
207945122,1536,1520,1935,1482,1
208065074,1534,1524,1931,1483,1
208185026,1523,1533,1920,1489,1
208304978,1511,1541,1905,1495,1
208424930,1503,1540,1879,1499,1
208544882,1497,1537,1868,1501,1
208664834,1494,1531,1865,1503,1
208784786,1496,1524,1860,1502,1
208904738,1498,1521,1858,1501,1
209024690,1503,1523,1862,1499,1
209144642,1509,1527,1867,1496,1
209264594,1511,1533,1869,1495,1
209384546,1510,1534,1870,1495,1
209504498,1507,1533,1868,1497,1
209624450,1505,1531,1859,1498,1
209744402,1504,1528,1853,1498,1
209864354,1502,1528,1855,1499,1
209985139,1503,1531,1855,1499,1
210105091,1504,1533,1854,1499,1
210225043,1507,1534,1857,1497,1
210344995,1506,1531,1859,1497,1
210464947,1506,1529,1854,1497,1
210584899,1503,1529,1857,1499,1
210704851,1504,1531,1858,1498,1
210824803,1504,1533,1857,1498,1
210944755,1508,1533,1860,1496,1
211064707,1506,1534,1859,1497,1
211184659,1506,1532,1858,1497,1
211304611,1505,1532,1860,1498,1
211424563,1504,1529,1860,1498,1
211544515,1504,1529,1858,1498,1
211664467,1504,1529,1857,1498,1
211784419,1505,1533,1861,1498,1
211904371,1503,1536,1861,1499,1
212024323,1505,1535,1865,1498,1
212145108,1505,1532,1862,1498,1
212265060,1504,1528,1864,1498,1
212385012,1505,1526,1867,1498,1
212504964,1504,1527,1866,1498,1
212624916,1505,1531,1873,1498,1
212744868,1504,1534,1875,1498,1
212864820,1504,1535,1871,1498,1
212984772,1503,1534,1871,1499,1
213104724,1501,1531,1871,1500,1
213224676,1501,1529,1870,1500,1
213344628,1501,1528,1868,1500,1
213464580,1501,1532,1872,1500,1
213584532,1501,1537,1875,1500,1
213704484,1502,1540,1876,1499,1
213824436,1504,1537,1874,1498,1
213944388,1503,1530,1873,1499,1
214064340,1502,1525,1872,1500,1
214185125,1502,1526,1872,1499,1
214305077,1501,1530,1876,1500,1
214425029,1502,1534,1884,1499,1
214544981,1501,1535,1881,1500,1
214664933,1502,1534,1882,1499,1
214784885,1501,1532,1878,1500,1
214904837,1501,1530,1880,1500,1
215024789,1501,1529,1877,1500,1
215144741,1501,1532,1879,1500,1
215264693,1380,1535,1878,1560,1
215384645,1391,1536,1879,1554,1
215504597,1401,1533,1880,1549,1
215624549,1402,1527,1893,1549,1
215744501,1403,1515,1912,1548,1
215864453,1404,1500,1947,1548,1
215984405,1458,1481,2000,1521,1
216104357,1500,1456,1907,1500,1
216225142,1522,1443,1787,1489,1
216345094,1526,1462,1667,1487,1
216465046,1523,1491,1548,1489,1
216584998,1516,1521,1628,1492,1
216704950,1509,1547,1748,1496,1
216824902,1504,1567,1773,1499,1
216944854,1496,1570,1698,1502,1
217064806,1491,1556,1644,1504,1
217184758,1488,1534,1624,1506,1
217304710,1489,1517,1630,1505,1
217424662,1490,1506,1672,1505,1
217544614,1493,1497,1728,1503,1
217664566,1496,1487,1764,1502,1
217784518,1497,1477,1796,1501,1
217904470,1497,1473,1818,1501,1
218024422,1498,1473,1839,1500,1
218144374,1500,1480,1841,1500,1
218264326,1502,1494,1841,1500,1
218385111,1503,1506,1839,1499,1
218505063,1506,1517,1835,1497,1
218625015,1506,1525,1816,1497,1
218744967,1505,1528,1805,1498,1
218864919,1503,1529,1788,1499,1
218984871,1500,1527,1780,1500,1
219104823,1499,1524,1773,1500,1
219224775,1500,1522,1770,1500,1
219344727,1500,1519,1774,1500,1
219464679,1501,1518,1776,1500,1
219584631,1502,1516,1782,1499,1
219704583,1502,1517,1788,1499,1
219824535,1507,1517,1790,1497,1
219944487,1508,1521,1787,1496,1
220064439,1510,1524,1786,1495,1
220184391,1510,1527,1785,1495,1
220304343,1509,1529,1785,1496,1
220425128,1510,1528,1775,1495,1
220545080,1510,1527,1775,1495,1
220665032,1509,1527,1773,1496,1
220784984,1508,1528,1773,1496,1
220904936,1508,1540,1673,1496,1
221024888,1369,1558,1553,1565,1
221144840,1390,1561,1433,1555,1
221264792,1421,1543,1313,1539,1
221384744,1474,1489,1359,1513,1
221504696,1510,1433,1479,1495,1
221624648,1526,1404,1512,1487,1
221744600,1522,1409,1442,1489,1
221864552,1511,1439,1502,1495,1
221984504,1501,1475,1622,1500,1
222104456,1497,1502,1742,1501,1
222224408,1497,1517,1862,1501,1
222344360,1496,1525,1982,1502,1
222464312,1495,1525,1963,1502,1
222585097,1494,1521,2000,1503,1
222705049,1495,1516,1962,1502,1
222825001,1495,1498,1980,1502,1
222944953,1494,1478,2000,1503,1
223064905,1497,1465,1960,1501,1
223184857,1499,1457,2000,1500,1
223304809,1502,1457,1959,1499,1
223424761,1514,1461,1980,1493,1
223544713,1522,1491,1996,1489,1
223664665,1531,1528,1952,1485,1
223784617,1530,1559,2000,1485,1
223904569,1527,1576,1941,1487,1
224024521,1520,1575,1824,1490,1
224144473,1506,1566,1705,1497,1
224264425,1492,1556,1585,1504,1
224384377,1486,1551,1465,1506,1
224504329,1487,1550,1345,1506,1
224625114,1493,1556,1233,1503,1
224745066,1498,1560,1273,1501,1
224865018,1501,1561,1364,1500,1
224984970,1502,1549,1484,1499,1
225104922,1501,1534,1604,1500,1
225224874,1501,1517,1650,1500,1
225344826,1502,1493,1643,1499,1
225464778,1507,1474,1645,1497,1
225584730,1511,1470,1671,1495,1
225704682,1518,1489,1708,1491,1
225824634,1536,1516,1756,1483,1
225944586,1542,1539,1755,1480,1
226064538,1537,1552,1732,1482,1
226184490,1526,1552,1652,1487,1
226304442,1512,1545,1558,1494,1
226424394,1505,1540,1450,1498,1
226544346,1500,1540,1340,1500,1
226665131,1499,1543,1391,1500,1
226785083,1500,1543,1458,1500,1
226905035,1502,1534,1507,1499,1
227024987,1510,1515,1522,1496,1
227144939,1514,1502,1505,1493,1
227264891,1515,1503,1494,1493,1
227384843,1516,1514,1515,1492,1
227504795,1515,1528,1542,1493,1
227624747,1515,1536,1567,1493,1
227744699,1512,1537,1557,1494,1
227864651,1509,1533,1543,1496,1
227984603,1505,1513,1463,1500,1
228104555,1505,1500,1343,1499,1
228224507,1501,1500,1223,1499,1
228344459,1500,1519,1103,1499,1
228464411,1499,1542,1000,1499,1
228584363,1499,1558,1000,1499,1
228704315,1500,1556,1000,1499,1
228825100,1500,1529,1000,1499,1
228945052,1501,1493,1000,1498,1
229065004,1501,1460,1000,1498,1
229184956,1502,1443,1000,1498,1
229304908,1502,1444,1000,1498,1
229424860,1502,1462,1000,1498,1
229544812,1502,1488,1000,1498,1
229664764,1502,1511,1000,1498,1
229784716,1500,1525,1000,1498,1
229904668,1500,1522,1000,1498,1
230024620,1500,1500,1000,1497,1
230144572,1500,1470,1000,1497,1
230264524,1501,1440,1000,1497,1
230384476,1502,1420,1000,1497,1
230504428,1503,1414,1000,1497,1
230624380,1502,1420,1000,1497,1
230744332,1500,1438,1000,1497,1
230865117,1500,1459,1000,1496,1
230985069,1499,1474,1000,1496,1
231105021,1499,1476,1000,1496,1
231224973,1500,1462,1000,1496,1
231344925,1500,1438,1000,1496,1
231464877,1501,1411,1000,1496,1
231584829,1502,1388,1000,1495,1
231704781,1503,1375,1000,1495,1
231824733,1502,1374,1000,1495,1
231944685,1500,1386,1000,1495,1
232064637,1500,1407,1000,1495,1
232184589,1499,1431,1000,1495,1
232304541,1498,1446,1000,1494,1
232424493,1498,1450,1000,1494,1
232544445,1500,1431,1000,1494,1
232664397,1500,1397,1000,1494,1
232784349,1503,1357,1000,1493,1
232905134,1504,1321,1000,1493,1
233025086,1504,1294,1000,1493,1
233145038,1503,1289,1000,1493,1
233264990,1501,1305,1000,1492,1
233384942,1500,1336,1000,1492,1
233504894,1500,1369,1000,1492,1
233624846,1498,1397,1000,1492,1
233744798,1498,1401,1000,1492,1
233864750,1499,1380,1000,1492,1
233984702,1500,1338,1000,1491,1
234104654,1502,1286,1000,1491,1
234224606,1503,1228,1000,1491,1
234344558,1503,1192,1000,1491,1
234464510,1502,1188,1000,1490,1
234584462,1501,1214,1000,1490,1
234704414,1500,1261,1000,1490,1
234824366,1497,1319,1000,1490,1
234944318,1496,1360,1000,1490,1
235065103,1497,1370,1000,1490,1
235185055,1498,1343,1000,1490,1
235305007,1500,1287,1000,1489,1
235424959,1501,1200,1000,1489,1
235544911,1502,1115,1000,1489,1
235664863,1502,1100,1000,1489,1
235784815,1502,1100,1000,1489,1
235904767,1501,1100,1000,1489,1
236024719,1499,1125,1000,1489,1
236144671,1496,1195,1000,1489,1
236264623,1496,1264,1000,1488,1
236384575,1497,1309,1000,1488,1
236504527,1498,1310,1000,1488,1
236624479,1498,1261,1000,1488,1
236744431,1500,1169,1000,1488,1
236864383,1500,1100,1000,1488,1
236984335,1501,1100,1000,1488,1
237105120,1502,1100,1000,1488,1
237225072,1501,1100,1000,1488,1
237345024,1500,1100,1000,1488,1
237464976,1499,1100,1000,1488,1
237584928,1498,1100,1000,1488,1
237704880,1498,1100,1000,1488,1
237824832,1498,1100,1000,1488,1
237944784,1498,1100,1000,1488,1
238064736,1499,1100,1000,1488,1
238184688,1500,1100,1000,1488,1
238304640,1500,1100,1000,1488,1
238424592,1498,1100,1000,1488,1
238544544,1499,1100,1000,1488,1
238664496,1576,1100,1000,1488,1
238784448,1518,1100,1000,1488,1
238904400,1518,1100,1000,1488,1
239024352,1521,1100,1000,1488,1
239145137,1524,1100,1000,1487,1
239265089,1526,1100,1000,1487,1
239385041,1526,1100,1000,1486,1
239504993,1527,1100,1000,1486,1
239624945,1527,1100,1000,1485,1
239744897,1528,1100,1000,1484,1
239864849,1528,1100,1000,1483,1
239984801,1529,1100,1000,1482,1
240104753,1529,1100,1000,1481,1
240224705,1529,1100,1000,1480,1
240344657,1530,1100,1000,1478,1
240464609,1530,1100,1000,1477,1
240584561,1530,1100,1000,1475,1
240704513,1530,1100,1000,1473,1
240824465,1531,1100,1000,1471,1
240944417,1530,1100,1000,1468,1
241064369,1530,1100,1000,1465,1
241184321,1530,1100,1000,1462,1
241305106,1530,1100,1000,1459,1
241425058,1530,1100,1000,1454,1
241545010,1530,1100,1000,1449,1
241664962,1529,1100,1000,1444,1
241784914,1529,1100,1000,1439,1
241904866,1530,1100,1000,1432,1
242024818,1530,1100,1000,1424,1
242144770,1529,1100,1000,1416,1
242264722,1530,1100,1000,1407,1
242384674,1530,1100,1000,1397,1
242504626,1529,1100,1000,1386,1
242624578,1529,1100,1000,1372,1
242744530,1529,1113,1000,1358,1
242864482,1529,1153,1000,1342,1
242984434,1529,1190,1000,1335,1
243104386,1528,1229,1000,1333,1
243224338,1528,1283,1000,1329,1
243345123,1528,1314,1000,1327,1
243465075,1527,1321,1000,1324,1
243585027,1527,1322,1000,1321,1
243704979,1527,1322,1000,1317,1
243824931,1526,1322,1000,1314,1
243944883,1527,1322,1000,1309,1
244064835,1527,1322,1000,1305,1
244184787,1526,1322,1000,1302,1
244304739,1526,1322,1000,1297,1
244424691,1526,1322,1000,1291,1
244544643,1526,1322,1000,1285,1
244664595,1526,1322,1000,1283,1
244784547,1526,1322,1000,1280,1
244904499,1526,1322,1000,1278,1
245024451,1525,1322,1000,1274,1
245144403,1525,1322,1000,1272,1
245264355,1525,1322,1000,1268,1
245385140,1525,1322,1000,1265,1
245505092,1525,1322,1000,1262,1
245625044,1525,1321,1000,1257,1
245744996,1525,1321,1000,1253,1
245864948,1525,1321,1000,1249,1
245984900,1525,1320,1000,1245,1
246104852,1525,1320,1000,1242,1
246224804,1525,1319,1000,1233,1
246344756,1525,1319,1000,1231,1
246464708,1525,1319,1000,1225,1
246584660,1525,1319,1000,1219,1
246704612,1525,1318,1000,1217,1
246824564,1525,1318,1000,1207,1
246944516,1525,1318,1000,1200,1
247064468,1525,1318,1000,1197,1
247184420,1525,1318,1000,1188,1
247304372,1525,1318,1000,1186,1
247424324,1525,1317,1000,1173,1
247545109,1525,1317,1000,1168,1
247665061,1525,1317,1000,1160,1
247785013,1525,1317,1000,1153,1
247904965,1525,1317,1000,1145,1
248024917,1525,1317,1000,1134,1
248144869,1525,1317,1000,1121,1
248264821,1525,1317,1000,1114,1
248384773,1525,1317,1000,1103,1
248504725,1525,1317,1000,1100,1
248624677,1525,1318,1000,1100,1
248744629,1525,1319,1000,1100,1
248864581,1525,1319,1000,1100,1
248984533,1526,1319,1000,1100,1
249104485,1525,1319,1000,1100,0
249224437,1516,1330,1000,1492,0
249344389,1517,1330,1000,1492,0
249464341,1517,1330,1000,1492,0
249585126,1517,1330,1000,1492,0
249705078,1517,1330,1000,1492,0
249825030,1517,1330,1000,1492,0
249944982,1517,1331,1000,1492,0
250064934,1516,1331,1000,1492,0
250184886,1516,1331,1000,1492,0
250304838,1515,1331,1000,1493,0
250424790,1514,1331,1000,1493,0
250544742,1513,1331,1000,1494,0
250664694,1512,1331,1000,1494,0
250784646,1512,1331,1000,1494,0
250904598,1511,1331,1000,1495,0
251024550,1511,1331,1000,1495,0
251144502,1510,1331,1000,1495,0
251264454,1509,1331,1000,1496,0
251384406,1509,1331,1000,1496,0
251504358,1509,1331,1000,1496,0
251624310,1508,1331,1000,1496,0
251745095,1507,1331,1000,1497,0
251865047,1508,1331,1000,1496,0
251984999,1508,1331,1000,1496,0
