time_us,in_hdem,in_easd,in_stg,in_dbey,in_pmin,in_thnu,in_hafe,in_ldf,in_ptrm,in_vdlpf,in_tasd,in_tasmn,in_tasmx,in_tascr,in_cosr,in_ptchm,in_prop,in_appr,in_flar,in_glid,in_uas,in_lpcd,in_pmne,in_pmxe,in_tmne,in_tmxe,in_pfai,in_h,in_dh,in_sp,in_dsp,out_th,out_ph,out_hdem,out_spdem,out_dhdem,out_dspdem,out_pmin,out_pmax,out_PEW,out_KEW,out_EBD,out_EBE,out_EBDD,out_EBDE,out_EBDDT,out_Imin,out_Imax,out_I,out_KI,out_tmin,out_tmax,out_hdin,out_hdip,out_hrtl,out_hlpf,out_mcs,out_mss,out_crl,out_srl,out_pto,out_tcs,out_scs,out_pdu,out_dt,out_P,out_K,out_Pdem,out_Kdem
142604602,1437,3000,3,0,1500,0,17.2345753,1.00000811,0,0.043399781,30.8863239,10.2954893,30.8863239,22.649971,0.999987543,-0.113365375,0.0732003078,0,0,0,1,100,-90,90,0,1,0,17.2345753,-1.33397496,26.5748367,1.15878677,0.753670037,-0.137326077,14.3851089,29.5455399,-0.0052038827,0.922550321,-0.34906584,0.261799395,1,1,-295.399719,-184.097519,-22.3114738,-42.723053,-16.1879997,-97.5246124,107.158096,4.85908651,-24.4596519,0,1,14.3699999,14.3699999,14.3699999,14.3851089,1,0.997898281,5,4.98914146,0,0,0,-0.137326077,0.0999599993,169.013443,353.110962,141.069733,436.469452
142704562,1437,3000,3,0,1500,0,17.1092796,1.00000679,0,0.0661509112,30.886158,10.2954283,30.886158,22.6498489,0.999975979,-0.111833535,0.0755687878,0,0,0,1,100,-90,90,0,1,0,17.1092796,-1.28619981,26.6671829,1.21425414,0.761749685,-0.13927491,14.3846226,29.6374378,-0.00503635406,0.919355631,-0.34906584,0.261799395,1,1,-298.123901,-187.784622,-22.1172447,-43.2299881,-15.7834215,-98.3243408,107.069641,5.49221563,-26.1313744,0,1,14.3699999,14.3699999,14.3699999,14.3846226,1,0.997966051,5,4.98949146,0,0,0,-0.13927491,0.0999599993,167.784714,355.569336,141.064957,439.188873
142804522,1437,3000,3,0,1500,0,16.9864616,1.00000501,0,0.0895785689,30.8858509,10.2953186,30.8858509,22.6496239,0.999977231,-0.112928376,0.0779447779,0,0,0,1,100,-90,90,0,1,0,16.9864616,-1.29912591,26.771801,1.28713214,0.7685197,-0.139403522,14.3841515,29.7289772,-0.00487422943,0.915762961,-0.34906584,0.261799395,1,1,-300.845703,-191.784363,-21.8600674,-44.8007431,-14.9778643,-99.5775452,106.6222,6.18016052,-27.8015327,0,1,14.3699999,14.3699999,14.3699999,14.3841515,1,0.998031616,5,4.98983002,0,0,0,-0.139403522,0.0999599993,166.580292,358.364655,141.060349,441.906036
142904482,1437,3000,3,0,1500,0,16.8592911,1.00000608,0,0.114035048,30.8856983,10.2952585,30.8856983,22.6495113,0.999991655,-0.115279928,0.0803088546,0,0,0,1,100,-90,90,0,1,0,16.8592911,-1.35557258,26.8909569,1.36811876,0.774241865,-0.13795124,14.3836956,29.8201103,-0.00471719122,0.911705196,-0.34906584,0.261799395,1,1,-303.563599,-196.228592,-21.5132599,-47.0171356,-13.8620968,-101.203178,105.914322,6.94497061,-29.4620228,0,1,14.3699999,14.3699999,14.3699999,14.3836956,1,0.998095095,5,4.99015808,0,0,0,-0.13795124,0.0999599993,165.333176,361.561768,141.055878,444.619476
143004442,1437,3000,3,0,1500,0,16.7235432,1.00001192,0,0.140334472,30.8855076,10.2952003,30.8855076,22.6493721,0.999997795,-0.119457453,0.0826803297,0,0,0,1,100,-90,90,0,1,0,16.7235432,-1.46026659,27.0258465,1.45985508,0.779099166,-0.134610534,14.3832541,29.9107895,-0.00456523895,0.907154739,-0.34906584,0.261799395,1,1,-306.276123,-201.196243,-21.0607452,-49.9814835,-12.3845234,-103.257942,104.898499,7.81224585,-31.1039562,0,1,14.3699999,14.3699999,14.3699999,14.3832541,1,0.998156548,5,4.99047565,0,0,0,-0.134610534,0.0999599993,164.001938,365.198181,141.051544,447.327667
143104402,1437,3000,3,0,1500,0,16.5757618,1.00001466,0,0.166286722,30.885355,10.2951794,30.885355,22.6492596,0.99999851,-0.122338563,0.0850489959,0,0,0,1,100,-90,90,0,1,0,16.5757618,-1.56940091,27.1553974,1.45655,0.785884857,-0.13400732,14.3828268,30.0010357,-0.00441805506,0.902826965,-0.34906584,0.261799395,1,1,-308.983704,-206.15509,-20.6090488,-50.4281769,-11.6633101,-104.533508,104.620758,8.70646191,-32.7297707,0,1,14.3699999,14.3699999,14.3699999,14.3828268,1,0.998215973,5,4.99078274,0,0,0,-0.13400732,0.0999599993,162.552704,368.707794,141.047348,450.031067
143204362,1437,3000,3,0,1500,0,16.4191151,1.00001466,0,0.191711888,30.885128,10.2951174,30.885128,22.6490936,0.999997735,-0.124247707,0.0874147713,0,0,0,1,100,-90,90,0,1,0,16.4191151,-1.6402204,27.2919884,1.44705486,0.793132901,-0.133551463,14.3824139,30.0908298,-0.00427564001,0.898308456,-0.34906584,0.261799395,1,1,-311.68573,-211.40979,-20.0971165,-50.3458748,-11.0224886,-105.758781,104.44751,9.61356163,-34.3351822,0,1,14.3699999,14.3699999,14.3699999,14.3824139,1,0.998273492,5,4.99107981,0,0,0,-0.133551463,0.0999599993,161.01651,372.4263,141.043304,452.729034
143304322,1437,3000,3,0,1500,0,16.2576904,1.00001371,0,0.216459051,30.8849144,10.2950459,30.8849144,22.6489372,0.999992073,-0.123788118,0.0897775963,0,0,0,1,100,-90,90,0,1,0,16.2576904,-1.6667701,27.424963,1.45069957,0.80120939,-0.133112714,14.3820143,30.1801891,-0.00413799286,0.893952847,-0.34906584,0.261799395,1,1,-314.382507,-216.630814,-19.5909195,-50.1944275,-10.4098663,-106.940399,104.290085,10.5312996,-35.9216995,0,1,14.3699999,14.3699999,14.3699999,14.3820143,1,0.998329163,5,4.99136734,0,0,0,-0.133112714,0.0999599993,159.433487,376.064301,141.039383,455.421906
143405115,1437,3000,3,0,1500,0,16.0962334,1.00001466,0,0.240131453,30.8844814,10.2948971,30.8844814,22.6486206,0.999988914,-0.121207677,0.092167519,0,0,0,1,100,-90,90,0,1,0,16.0962334,-1.61332691,27.5608711,1.38033116,0.80967629,-0.135905325,14.3816233,30.2698498,-0.0040047965,0.889544606,-0.34906584,0.261799395,1,1,-317.096344,-221.950684,-19.0684071,-47.2462311,-10.6150599,-107.31675,104.96051,11.383338,-37.5007439,0,1,14.3699999,14.3699999,14.3699999,14.3816233,1,0.998383462,5,4.99164581,0,0,0,-0.135905325,0.100792997,157.850128,379.800812,141.035553,458.131897
143505075,1437,3000,3,0,1500,0,15.9421101,1.00001287,0,0.262825787,30.8844109,10.294878,30.8844109,22.6485672,0.999986053,-0.119118989,0.0945523009,0,0,0,1,100,-90,90,0,1,0,15.9421101,-1.55620575,27.691618,1.38603747,0.81791389,-0.136528045,14.3812485,30.3583488,-0.00387446093,0.885344625,-0.34906584,0.261799395,1,1,-319.782776,-227.074142,-18.5797234,-46.3647156,-10.2442255,-108.247047,105.037247,12.2165546,-39.0481606,0,1,14.3699999,14.3699999,14.3699999,14.3812485,1,0.998435616,5,4.99191713,0,0,0,-0.136528045,0.0999599993,156.338699,383.412842,141.031876,460.814667
143605035,1437,3000,3,0,1500,0,15.7932482,1.00001109,0,0.2844522,30.8840065,10.294734,30.8840065,22.6482716,0.999977767,-0.117285721,0.09693183,0,0,0,1,100,-90,90,0,1,0,15.7932482,-1.4989593,27.8225098,1.31787884,0.826296866,-0.139598787,14.3808861,30.4464321,-0.0037495296,0.881179452,-0.34906584,0.261799395,1,1,-322.464294,-232.16716,-18.0961971,-43.4522934,-10.4893684,-108.561981,105.730453,12.9769335,-40.5764809,0,1,14.3699999,14.3699999,14.3699999,14.3808861,1,0.998486042,5,4.99217796,0,0,0,-0.139598787,0.0999599993,154.87886,387.046021,141.02832,463.492615
143704995,1437,3000,3,0,1500,0,15.6499701,1.00000954,0,0.304864049,30.8839092,10.294693,30.8839092,22.648201,0.99997896,-0.11639189,0.0993297622,0,0,0,1,100,-90,90,0,1,0,15.6499701,-1.45315027,27.9583282,1.35254025,0.833460391,-0.138314739,14.3805351,30.5340862,-0.00362873077,0.876898825,-0.34906584,0.261799395,1,1,-325.14035,-237.36026,-17.5916042,-43.5418091,-9.8065424,-109.825974,105.512558,13.7551279,-41.8713837,0,1,14.3699999,14.3699999,14.3699999,14.3805351,1,0.998534858,5,4.99243021,0,0,0,-0.138314739,0.0999599993,153.473785,390.834045,141.024872,466.165222
143804955,1437,3000,3,0,1500,0,15.508544,1.00000548,0,0.326192379,30.8837299,10.2946253,30.8837299,22.6480694,0.999991179,-0.116770543,0.10172198,0,0,0,1,100,-90,90,0,1,0,15.508544,-1.44706905,28.1061363,1.39289594,0.839104533,-0.132046491,14.3801956,30.6212807,-0.00351174665,0.872287273,-0.34906584,0.261799395,1,1,-327.809875,-242.890579,-17.0182991,-44.171814,-8.87224388,-111.392731,105.084229,14.5694075,-42.0927467,0,1,14.3699999,14.3699999,14.3699999,14.3801956,1,0.998582125,5,4.99267435,0,0,0,-0.132046491,0.0999599993,152.086868,394.977448,141.021545,468.831421
143904915,1437,3000,3,0,1500,0,15.3664227,1.00000501,0,0.347319216,30.8836403,10.2945757,30.8836403,22.6480026,0.999993563,-0.118767172,0.104120523,0,0,0,1,100,-90,90,0,1,0,15.3664227,-1.48413014,28.2572079,1.41900122,0.844441235,-0.125552252,14.3798676,30.7080078,-0.00339857745,0.867623746,-0.34906584,0.261799395,1,1,-330.472534,-248.541763,-16.4194832,-44.8370857,-7.89420223,-113.017204,104.623329,15.4215946,-42.3189964,0,1,14.3699999,14.3699999,14.3699999,14.3798676,1,0.998627841,5,4.99291039,0,0,0,-0.125552252,0.0999599993,150.69313,399.234894,141.018326,471.490875
144004875,1437,3000,3,0,1500,0,15.220583,1.00000262,0,0.368698508,30.8829975,10.2943583,30.8829975,22.6475315,0.999995172,-0.118302822,0.106514104,0,0,0,1,100,-90,90,0,1,0,15.220583,-1.49269915,28.4007626,1.39704192,0.850962877,-0.12108849,14.37955,30.7942963,-0.00328922272,0.863238275,-0.34906584,0.261799395,1,1,-333.12915,-254.038727,-15.8503408,-43.8441162,-7.45220852,-114.073471,104.672752,16.2610722,-42.533989,0,1,14.3699999,14.3699999,14.3699999,14.37955,1,0.998672068,5,4.99313927,0,0,0,-0.12108849,0.0999599993,149.262939,403.301666,141.015213,474.144348
144104835,1437,3000,3,0,1500,0,15.0752382,1.00000095,0,0.388727903,30.8828621,10.2943001,30.8828621,22.6474323,0.999996245,-0.116571739,0.108914606,0,0,0,1,100,-90,90,0,1,0,15.0752382,-1.45595217,28.5357571,1.38768268,0.85825479,-0.116995864,14.3792429,30.8801765,-0.00318336487,0.859154522,-0.34906584,0.261799395,1,1,-335.780457,-259.307129,-15.3258839,-42.7839432,-7.08846569,-115.014839,104.771111,17.0844841,-42.7361603,0,1,14.3699999,14.3699999,14.3699999,14.3792429,1,0.998714864,5,4.99336052,0,0,0,-0.116995864,0.0999599993,147.837585,407.144714,141.012207,476.792664
144204795,1437,3000,3,0,1500,0,14.9355593,1.0000006,0,0.407810152,30.88274,10.2942514,30.88274,22.6473427,0.999997556,-0.112320036,0.111299127,0,0,0,1,100,-90,90,0,1,0,14.9355593,-1.35460019,28.6726704,1.3290112,0.763567686,-0.112932637,14.3789454,30.88274,-0.0030810039,0.0256450232,-0.34906584,0.261799395,1,1,-335.862549,-264.593201,-14.2840843,-39.6973839,-6.66009426,-116.029068,104.811424,17.8465786,-42.9412079,0,1,14.3699999,14.3699999,14.3699999,14.3789454,1,0.998756289,5,4.99357414,0,0,0,-0.112932637,0.0999599993,146.467804,411.061005,141.009293,476.871826
144304755,1437,3000,3,0,1500,0,14.8114815,1.0000006,0,0.423645616,30.8826332,10.2942133,30.8826332,22.6472645,0.999997735,-0.105595469,0.11368084,0,0,0,1,100,-90,90,0,1,0,14.8114815,-1.1808176,28.7927837,1.09353423,0.668684959,-0.116315983,14.3786573,30.8826332,-0.00298182177,-0.00106854271,-0.34906584,0.261799395,1,1,-335.862061,-269.261169,-13.3494196,-30.8678246,-8.09389782,-115.109215,106.656387,18.3719196,-43.1210899,0,1,14.3699999,14.3699999,14.3699999,14.3786573,1,0.998796403,5,4.99378157,0,0,0,-0.116315983,0.0999599993,145.251022,414.512207,141.00647,476.86853
144404715,1437,3000,3,0,1500,0,14.7067966,1.00000024,0,0.429090083,30.8820496,10.2940197,30.8820496,22.6468372,0.99999553,-0.0999759957,0.116039768,0,0,0,1,100,-90,90,0,1,0,14.7067966,-0.995633602,28.8638325,0.377010971,0.573711038,-0.137996748,14.3783789,30.8820496,-0.00288581848,-0.00583882257,-0.34906584,0.261799395,1,1,-335.846741,-272.335999,-12.7304487,-8.26062775,-14.0713949,-109.43573,112.877098,18.2378788,-43.2274971,0,1,14.3699999,14.3699999,14.3699999,14.3783789,1,0.998835206,5,4.99398184,0,0,0,-0.137996748,0.0999599993,144.224411,416.560425,141.003738,476.850494
144504675,1437,3000,3,0,1500,0,14.6190138,1.00000036,0,0.417165369,30.882267,10.2940903,30.882267,22.6469955,0.999995053,-0.0947749689,0.118376672,0,0,0,1,100,-90,90,0,1,0,14.6190138,-0.828970373,28.8685684,-0.583921313,0.539724588,-0.162234873,14.378109,30.882267,-0.00279299426,0.00217524753,-0.34906584,0.261799395,1,1,-335.85614,-273.333557,-12.5319061,20.7705193,-22.5226345,-101.004753,121.344551,17.2392063,-43.2345886,0,1,14.3699999,14.3699999,14.3699999,14.378109,1,0.998872757,5,4.99417591,0,0,0,-0.171378806,0.0999599993,143.363556,416.697113,141.001083,476.857208
144604635,1437,3000,3,0,1500,0,14.5454559,1.00000012,0,0.384378731,30.882246,10.2940836,30.882246,22.6469803,0.999997199,-0.0941153839,0.120692529,0,0,0,1,100,-90,90,0,1,0,14.5454559,-0.755297601,28.7925606,-1.64510822,0.57608211,-0.186536983,14.3778477,30.882246,-0.00270303083,-0.000209892314,-0.34906584,0.261799395,1,1,-335.858032,-271.863586,-12.8253965,51.0271835,-31.9811707,-91.220993,130.542908,15.3243952,-43.1207619,0,1,14.3699999,14.3699999,14.3699999,14.3778477,1,0.998909116,5,4.99436378,0,0,0,-0.21170789,0.0999599993,142.642197,414.505768,140.99852,476.856567
144704595,1437,3000,3,0,1500,0,14.4688721,1,0,0.337809592,30.8819141,10.2939711,30.8819141,22.6467361,0.999999523,-0.10309352,0.122978039,0,0,0,1,100,-90,90,0,1,0,14.4688721,-0.915760159,28.6753006,-2.05438757,0.616528869,-0.210938469,14.3775949,30.8819141,-0.00261592865,-0.00332011469,-0.34906584,0.261799395,1,1,-335.850281,-269.2453,-13.3466501,59.6164322,-35.2355766,-87.4648285,133.395905,13.1363783,-42.9451485,0,1,14.3699999,14.3699999,14.3699999,14.3775949,1,0.998944283,5,4.99454546,0,0,0,-0.231302783,0.0999599993,141.891159,411.136444,140.996048,476.846313
144804555,1437,3000,3,0,1500,0,14.360321,1.00000012,0,0.294373393,30.8815804,10.2938604,30.8815804,22.646492,1,-0.121989518,0.125224009,0,0,0,1,100,-90,90,0,1,0,14.360321,-1.37086928,28.5965939,-1.66641581,0.651191473,-0.220448062,14.3773508,30.8815804,-0.0025316875,-0.00333919586,-0.34906584,0.261799395,1,1,-335.842346,-268.055969,-13.5821028,42.6282578,-30.4452133,-91.9184189,128.336121,11.4507418,-42.8272743,0,1,14.3699999,14.3699999,14.3699999,14.3773508,1,0.998978317,5,4.99472141,0,0,0,-0.220448062,0.0999599993,140.826645,408.882599,140.993652,476.835999
144904515,1437,3000,3,0,1500,0,14.1879425,1.00000083,0,0.26394102,30.8815098,10.2938366,30.8815098,22.6464405,0.99999994,-0.148418278,0.127442822,0,0,0,1,100,-90,90,0,1,0,14.1879425,-2.0761416,28.5740051,-0.926498592,0.679169297,-0.195960075,14.3771143,30.8815098,-0.00245030713,-0.000706001418,-0.34906584,0.261799395,1,1,-335.842499,-269.100708,-13.3723879,13.6556301,-21.480793,-100.786179,119.294373,10.6402254,-42.7934418,0,1,14.3699999,14.3699999,14.3699999,14.3771143,1,0.999011278,5,4.99489164,0,0,0,-0.191402882,0.0999599993,139.136185,408.236877,140.991333,476.833832
145004475,1437,3000,3,0,1500,0,13.9369373,1.00000298,0,0.250143439,30.8811417,10.2937174,30.8811417,22.6461697,0.999999464,-0.176119074,0.129645303,0,0,0,1,100,-90,90,0,1,0,13.9369373,-2.8767817,28.6120701,-0.137742206,0.69870609,-0.171504661,14.3768854,30.8811417,-0.00237147021,-0.00368265598,-0.34906584,0.261799395,1,1,-335.833374,-272.650635,-12.6598043,-17.1133804,-11.3237314,-111.106117,109.267616,10.7737789,-42.8504486,0,1,14.3699999,14.3699999,14.3699999,14.3768854,1,0.999043167,5,4.99505615,0,0,0,-0.154676303,0.0999599993,136.674667,409.325287,140.98909,476.822449
145104435,1437,3000,3,0,1500,0,13.6039362,1.00000679,0,0.250122339,30.8812275,10.2937565,30.8812275,22.6462326,0.999998033,-0.19914332,0.13181527,0,0,0,1,100,-90,90,0,1,0,13.6039362,-3.62790275,28.6767292,0.468747228,0.721172988,-0.147104383,14.3766642,30.8812275,-0.00229517627,0.000858650368,-0.34906584,0.261799395,1,1,-335.838196,-277.768372,-11.6364727,-41.8470192,-2.57330799,-120.133217,100.738533,11.6797333,-42.9472847,0,1,14.3699999,14.3699999,14.3699999,14.3766642,1,0.999074042,5,4.99521589,0,0,0,-0.120334752,0.0999599993,133.409042,411.177399,140.986923,476.825104
145204395,1437,3000,3,0,1500,0,13.2121449,1.00000739,0,0.25762105,30.8805981,10.2935667,30.8805981,22.645771,0.999999106,-0.206313878,0.133978158,0,0,0,1,100,-90,90,0,1,0,13.2121449,-4.02735949,28.72966,0.662185431,0.743692517,-0.12274906,14.3764496,30.8805981,-0.0022214253,-0.00629676925,-0.34906584,0.261799395,1,1,-335.820862,-283.129822,-10.5599928,-51.1179047,1.60738087,-124.540398,96.7390289,12.8959837,-43.0265579,0,1,14.3699999,14.3699999,14.3699999,14.3764496,1,0.999103904,5,4.99537039,0,0,0,-0.101238795,0.0999599993,129.566879,412.696686,140.984818,476.805664
145304355,1437,3000,3,0,1500,0,12.8079948,1.00000739,0,0.264976084,30.8799763,10.2933636,30.8799763,22.6453152,0.99999994,-0.196047738,0.136139899,0,0,0,1,100,-90,90,0,1,0,12.8079948,-3.93403459,28.7462673,0.596215427,0.774609923,-0.0984078124,14.3762417,30.8799763,-0.00214989972,-0.00622044457,-0.34906584,0.261799395,1,1,-335.803711,-287.570435,-9.66773796,-48.101593,1.86241817,-124.866501,96.5408478,14.0485382,-43.0514297,0,1,14.3699999,14.3699999,14.3699999,14.3762417,1,0.999132812,5,4.99551964,0,0,0,-0.0962753817,0.0999599993,125.603523,413.17395,140.982773,476.786469
145404315,1437,3000,3,0,1500,0,12.4368267,1.00000811,0,0.269847751,30.8792381,10.2931175,30.8792381,22.6447754,0.999998868,-0.171427444,0.13829045,0,0,0,1,100,-90,90,0,1,0,12.4368267,-3.39362049,28.7399063,0.464251906,0.805608988,-0.0996997729,14.3760405,30.8792381,-0.00208059954,-0.0073843929,-0.34906584,0.261799395,1,1,-335.782867,-291.027527,-8.97147179,-38.8672066,-0.0027513504,-122.974091,98.3842392,14.9450512,-43.0419006,0,1,14.3699999,14.3699999,14.3699999,14.3760405,1,0.999160767,5,4.99566412,0,0,0,-0.0996997729,0.0999599993,121.963608,412.991119,140.980804,476.763672
145505108,1437,3000,3,0,1500,0,12.144557,1.00000739,0,0.270780236,30.8790894,10.2930717,30.8790894,22.6446648,0.999994278,-0.137006238,0.140497103,0,0,0,1,100,-90,90,0,1,0,12.144557,-2.48617768,28.7105103,0.223431632,0.837434769,-0.113104165,14.375844,30.8790894,-0.0020135243,-0.00147602707,-0.34906584,0.261799395,1,1,-335.780212,-293.049286,-8.56593132,-23.0216732,-4.22920847,-118.621857,102.510071,15.3821621,-42.9978752,0,1,14.3699999,14.3699999,14.3699999,14.375844,1,0.999188066,5,4.99580383,0,0,0,-0.113104165,0.100792997,119.09742,412.146698,140.978867,476.759094
145605068,1437,3000,3,0,1500,0,11.954318,1.00000548,0,0.269809663,30.8785553,10.2928905,30.8785553,22.6442738,0.999984443,-0.103044622,0.142673671,0,0,0,1,100,-90,90,0,1,0,11.954318,-1.4635514,28.6825161,0.227875307,0.856716931,-0.122084327,14.3756561,30.8785553,-0.0019480387,-0.00534271309,-0.34906584,0.261799395,1,1,-335.765564,-294.111542,-8.34990883,-13.1497536,-6.9099555,-115.82132,105.094986,15.5261002,-42.9559517,0,1,14.3699999,14.3699999,14.3699999,14.3756561,1,0.999214232,5,4.99594021,0,0,0,-0.122084327,0.0999599993,117.231812,411.343353,140.977036,476.742584
145705028,1437,3000,3,0,1500,0,11.8684797,1.00000393,0,0.26996243,30.8780842,10.2927227,30.8780842,22.6439285,0.999982953,-0.0777217671,0.144859672,0,0,0,1,100,-90,90,0,1,0,11.8684797,-0.59932369,28.6767426,0.34171778,0.867394865,-0.127030626,14.375474,30.8780842,-0.00188541412,-0.00471303659,-0.34906584,0.261799395,1,1,-335.752777,-294.787781,-8.21148872,-7.93506765,-8.29441547,-114.412163,106.459686,15.5178108,-42.9473038,0,1,14.3699999,14.3699999,14.3699999,14.375474,1,0.999239564,5,4.99607134,0,0,0,-0.127030626,0.0999599993,116.39003,411.177795,140.97525,476.728027
145804988,1437,3000,3,0,1500,0,11.850215,1.00000262,0,0.273871243,30.8779736,10.2926779,30.8779736,22.6438465,0.999987781,-0.0668309182,0.147041202,0,0,0,1,100,-90,90,0,1,0,11.850215,-0.0941123888,28.7010536,0.58488816,0.870576203,-0.12400464,14.3752975,30.8779736,-0.0018246969,-0.00110670493,-0.34906584,0.261799395,1,1,-335.751129,-295.664337,-8.03525257,-9.84944057,-7.49099636,-115.319603,105.739479,15.5722151,-42.9837112,0,1,14.3699999,14.3699999,14.3699999,14.3752975,1,0.999264061,5,4.9961977,0,0,0,-0.12400464,0.0999599993,116.210915,411.875244,140.973511,476.72464
145904948,1437,3000,3,0,1500,0,11.8588409,1.00000191,0,0.28482759,30.8780441,10.292695,30.8780441,22.6438999,0.999991834,-0.0703169703,0.149229169,0,0,0,1,100,-90,90,0,1,0,11.8588409,-0.0327783413,28.7706032,0.972987473,0.865586579,-0.110065199,14.3751268,30.8780441,-0.0017658869,0.000706001418,-0.34906584,0.261799395,1,1,-335.754944,-297.578308,-7.65264463,-20.1202202,-3.91237187,-119.195839,102.398941,15.9460926,-43.0878754,0,1,14.3699999,14.3699999,14.3699999,14.3751268,1,0.999287784,5,4.99632025,0,0,0,-0.110065199,0.0999599993,116.295502,413.87381,140.971848,476.726807
146004908,1437,3000,3,0,1500,0,11.8566332,1.00000191,0,0.30188337,30.8776836,10.2925701,30.8776836,22.6436348,0.999997556,-0.0798395425,0.151403934,0,0,0,1,100,-90,90,0,1,0,11.8566332,-0.235577434,28.8667984,1.2426039,0.856400609,-0.0953559205,14.3749619,30.8776836,-0.00170898438,-0.00360633153,-0.34906584,0.261799395,1,1,-335.745453,-300.372162,-7.09141779,-29.4658165,-0.379097939,-123.140717,99.1949539,16.6170559,-43.2319374,0,1,14.3699999,14.3699999,14.3699999,14.3749619,1,0.999310732,5,4.99643898,0,0,0,-0.0953559205,0.0999599993,116.273857,416.646027,140.970215,476.715668
146104868,1437,3000,3,0,1500,0,11.8193903,1.00000262,0,0.3231287,30.8778515,10.2926264,30.8778515,22.6437569,0.999999881,-0.0925716758,0.153585613,0,0,0,1,100,-90,90,0,1,0,11.8193903,-0.578702569,28.9809246,1.43296623,0.852866173,-0.0800711364,14.3748026,30.8778515,-0.00165398919,0.00167913851,-0.34906584,0.261799395,1,1,-335.752197,-304.038361,-6.35898733,-37.8392525,3.08509207,-127.093246,96.1214371,17.5610867,-43.4028587,0,1,14.3699999,14.3699999,14.3699999,14.3748026,1,0.999332964,5,4.99655342,0,0,0,-0.0800711364,0.0999599993,115.908623,419.946991,140.968658,476.720856
146204828,1437,3000,3,0,1500,0,11.74722,1.00000346,0,0.3441526,30.8780231,10.2926874,30.8780231,22.6438828,0.999998569,-0.100592397,0.155763403,0,0,0,1,100,-90,90,0,1,0,11.74722,-0.873660088,29.0862103,1.31642032,0.853304684,-0.07466539,14.3746481,30.8780231,-0.00160090125,0.00171730074,-0.34906584,0.261799395,1,1,-335.759033,-307.802948,-5.60691643,-36.8472633,3.76518822,-128.223862,95.8017502,18.4979229,-43.5605392,0,1,14.3699999,14.3699999,14.3699999,14.3746481,1,0.999354482,5,4.996665,0,0,0,-0.07466539,0.0999599993,115.200874,423.003815,140.967148,476.726166
146304788,1437,3000,3,0,1500,0,11.6566086,1.00000191,0,0.360542208,30.8776398,10.2925644,30.8776398,22.6436024,0.999997258,-0.0989146456,0.157919228,0,0,0,1,100,-90,90,0,1,0,11.6566086,-0.936163306,29.1729088,1.08952379,0.857026696,-0.0758186132,14.3744984,30.8776398,-0.00154940283,-0.00383530487,-0.34906584,0.261799395,1,1,-335.748657,-311.21701,-4.92152357,-30.4471397,2.73616123,-127.565811,97.1275635,19.2633858,-43.6903801,0,1,14.3699999,14.3699999,14.3699999,14.3744984,1,0.999375284,5,4.99677229,0,0,0,-0.0758186132,0.0999599993,114.312279,425.529297,140.965683,476.714325
146404748,1437,3000,3,0,1500,0,11.574687,1.00000083,0,0.370494694,30.8776054,10.2925444,30.8776054,22.6435776,0.999995172,-0.0874024034,0.160064682,0,0,0,1,100,-90,90,0,1,0,11.574687,-0.685891807,29.2270126,0.723652661,0.869753003,-0.0865031555,14.3743534,30.8776054,-0.00149949396,-0.000343460153,-0.34906584,0.261799395,1,1,-335.749023,-313.60022,-4.44446611,-17.0480537,-0.663389444,-124.397766,100.712318,19.6413422,-43.7714081,0,1,14.3699999,14.3699999,14.3699999,14.3743534,1,0.99939543,5,4.99687624,0,0,0,-0.0865031555,0.0999599993,113.508904,427.109131,140.964249,476.713257
146504708,1437,3000,3,0,1500,0,11.5302439,1.0000006,0,0.374685973,30.8771858,10.2923994,30.8771858,22.6432705,0.999995887,-0.0733333454,0.162200198,0,0,0,1,100,-90,90,0,1,0,11.5302439,-0.27731064,29.270607,0.489571095,0.878603697,-0.0962929055,14.3742132,30.8771858,-0.00145117438,-0.00419784617,-0.34906584,0.261799395,1,1,-335.737427,-315.311157,-4.09948492,-6.08224583,-3.50465655,-121.743042,103.70282,19.7008018,-43.8366966,0,1,14.3699999,14.3699999,14.3699999,14.3742132,1,0.999414921,5,4.99697733,0,0,0,-0.0962929055,0.0999599993,113.073067,428.384216,140.962875,476.700317
146604668,1437,3000,3,0,1500,0,11.5255928,1.00000155,0,0.375506669,30.8773975,10.2924681,30.8773975,22.643425,0.999996841,-0.0622862317,0.164323896,0,0,0,1,100,-90,90,0,1,0,11.5255928,0.0920050889,29.309927,0.434753656,0.888840318,-0.101083875,14.3740778,30.8773975,-0.00140444434,0.00211800425,-0.34906584,0.261799395,1,1,-335.7453,-316.508453,-3.8611424,-0.834263086,-4.76920605,-120.646744,105.101959,19.6100311,-43.8955841,0,1,14.3699999,14.3699999,14.3699999,14.3740778,1,0.999433815,5,4.9970746,0,0,0,-0.101083875,0.0999599993,113.027458,429.535919,140.961548,476.706848
